"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"317","Minnesota Timberwolves",4,1,0.8,"—",3,2,118,112,"2019-11-2"
"318","San Antonio Spurs",4,1,0.8,"—",3,2,116.2,111.2,"2019-11-2"
"319","Denver Nuggets*",4,2,0.667,"0.5",3,3,103.5,103.2,"2019-11-2"
"320","Los Angeles Clippers*",4,2,0.667,"0.5",4,2,114.2,109.5,"2019-11-2"
"321","Utah Jazz*",4,2,0.667,"0.5",4,2,101,94,"2019-11-2"
"322","Phoenix Suns",4,2,0.667,"0.5",5,1,115.2,106,"2019-11-2"
"323","Houston Rockets*",3,2,0.6,"1.0",2,3,125.6,126.6,"2019-11-2"
"324","Dallas Mavericks*",3,2,0.6,"1.0",3,2,113.8,112.4,"2019-11-2"
"325","Portland Trail Blazers*",3,3,0.5,"1.5",3,3,113.8,113.3,"2019-11-2"
"326","Oklahoma City Thunder*",2,4,0.333,"2.5",4,2,104.3,101.8,"2019-11-2"
"327","Memphis Grizzlies",1,4,0.2,"3.0",1,4,106.6,119.4,"2019-11-2"
"328","New Orleans Pelicans",1,5,0.167,"3.5",2,4,118.3,122.5,"2019-11-2"
"329","Sacramento Kings",1,5,0.167,"3.5",1,5,99.2,113.2,"2019-11-2"
"330","Golden State Warriors",1,5,0.167,"3.5",1,5,109.2,120.8,"2019-11-2"
"331","Philadelphia 76ers*",5,0,1,"—",4,1,115,106,"2019-11-3"
"332","Miami Heat*",5,1,0.833,"0.5",5,1,117.8,106.2,"2019-11-3"
"333","Boston Celtics*",4,1,0.8,"1.0",3,2,108.6,103,"2019-11-3"
"334","Toronto Raptors*",4,2,0.667,"1.5",4,2,113,106.8,"2019-11-3"
"335","Milwaukee Bucks*",4,2,0.667,"1.5",4,2,119.2,111,"2019-11-3"
"336","Indiana Pacers*",3,3,0.5,"2.5",3,3,105.2,103.8,"2019-11-3"
"337","Charlotte Hornets",3,3,0.5,"2.5",2,4,105.5,112.5,"2019-11-3"
"338","Detroit Pistons",3,4,0.429,"3.0",3,4,108.3,112,"2019-11-3"
"339","Atlanta Hawks",2,3,0.4,"3.0",2,3,103.4,104.4,"2019-11-3"
"340","Brooklyn Nets*",2,4,0.333,"3.5",3,3,118.7,119.5,"2019-11-3"
"341","Orlando Magic*",2,4,0.333,"3.5",2,4,93.5,98.2,"2019-11-3"
"342","Cleveland Cavaliers",2,4,0.333,"3.5",2,4,105,111,"2019-11-3"
"343","Chicago Bulls",2,5,0.286,"4.0",2,5,105,110.3,"2019-11-3"
"344","Washington Wizards",1,4,0.2,"4.0",2,3,117.2,121.4,"2019-11-3"
"345","New York Knicks",1,6,0.143,"5.0",2,5,99.6,108.7,"2019-11-3"
"346","Los Angeles Lakers*",5,1,0.833,"—",5,1,109.8,99.3,"2019-11-3"
"347","Minnesota Timberwolves",4,1,0.8,"0.5",3,2,118,112,"2019-11-3"
"348","Los Angeles Clippers*",5,2,0.714,"0.5",5,2,112.9,107.3,"2019-11-3"
"349","Denver Nuggets*",4,2,0.667,"1.0",3,3,103.5,103.2,"2019-11-3"
"350","Dallas Mavericks*",4,2,0.667,"1.0",4,2,116.7,112.2,"2019-11-3"
"351","Phoenix Suns",4,2,0.667,"1.0",5,1,115.2,106,"2019-11-3"
"352","San Antonio Spurs",4,2,0.667,"1.0",4,2,112.8,109.8,"2019-11-3"
"353","Utah Jazz*",4,3,0.571,"1.5",5,2,100,95.6,"2019-11-3"
"354","Houston Rockets*",3,3,0.5,"2.0",2,4,121.3,127,"2019-11-3"
"355","Portland Trail Blazers*",3,3,0.5,"2.0",3,3,113.8,113.3,"2019-11-3"
"356","Oklahoma City Thunder*",2,4,0.333,"3.0",4,2,104.3,101.8,"2019-11-3"
"357","Sacramento Kings",2,5,0.286,"3.5",2,5,101.1,110.1,"2019-11-3"
"358","Memphis Grizzlies",1,4,0.2,"3.5",1,4,106.6,119.4,"2019-11-3"
"359","New Orleans Pelicans",1,5,0.167,"4.0",2,4,118.3,122.5,"2019-11-3"
"360","Golden State Warriors",1,5,0.167,"4.0",1,5,109.2,120.8,"2019-11-3"
"361","Miami Heat*",5,1,0.833,"—",5,1,117.8,106.2,"2019-11-4"
"362","Philadelphia 76ers*",5,1,0.833,"—",4,2,114,107.3,"2019-11-4"
"363","Boston Celtics*",4,1,0.8,"0.5",3,2,108.6,103,"2019-11-4"
"364","Milwaukee Bucks*",5,2,0.714,"0.5",6,1,121.3,110.3,"2019-11-4"
"365","Toronto Raptors*",4,2,0.667,"1.0",4,2,113,106.8,"2019-11-4"
"366","Indiana Pacers*",3,3,0.5,"2.0",3,3,105.2,103.8,"2019-11-4"
"367","Charlotte Hornets",3,3,0.5,"2.0",2,4,105.5,112.5,"2019-11-4"
"368","Brooklyn Nets*",3,4,0.429,"2.5",4,3,121,120.3,"2019-11-4"
"369","Atlanta Hawks",2,3,0.4,"2.5",2,3,103.4,104.4,"2019-11-4"
"370","Detroit Pistons",3,5,0.375,"3.0",3,5,107.1,112.4,"2019-11-4"
"371","Orlando Magic*",2,4,0.333,"3.0",2,4,93.5,98.2,"2019-11-4"
"372","Cleveland Cavaliers",2,4,0.333,"3.0",2,4,105,111,"2019-11-4"
"373","Washington Wizards",2,4,0.333,"3.0",3,3,116.8,117.7,"2019-11-4"
"374","Chicago Bulls",2,5,0.286,"3.5",2,5,105,110.3,"2019-11-4"
"375","New York Knicks",1,6,0.143,"4.5",2,5,99.6,108.7,"2019-11-4"
"376","Los Angeles Lakers*",5,1,0.833,"—",5,1,109.8,99.3,"2019-11-4"
"377","Los Angeles Clippers*",5,2,0.714,"0.5",5,2,112.9,107.3,"2019-11-4"
"378","Phoenix Suns",5,2,0.714,"0.5",5,2,115,106.4,"2019-11-4"
"379","Denver Nuggets*",4,2,0.667,"1.0",3,3,103.5,103.2,"2019-11-4"
"380","Dallas Mavericks*",4,2,0.667,"1.0",4,2,116.7,112.2,"2019-11-4"
"381","Minnesota Timberwolves",4,2,0.667,"1.0",3,3,116,115.7,"2019-11-4"
"382","San Antonio Spurs",4,2,0.667,"1.0",4,2,112.8,109.8,"2019-11-4"
"383","Houston Rockets*",4,3,0.571,"1.5",3,4,119.3,123.1,"2019-11-4"
"384","Utah Jazz*",4,3,0.571,"1.5",5,2,100,95.6,"2019-11-4"
"385","Portland Trail Blazers*",3,4,0.429,"2.5",3,4,114.4,115.3,"2019-11-4"
"386","Oklahoma City Thunder*",2,4,0.333,"3.0",4,2,104.3,101.8,"2019-11-4"
"387","Sacramento Kings",2,5,0.286,"3.5",2,5,101.1,110.1,"2019-11-4"
"388","Golden State Warriors",2,5,0.286,"3.5",2,5,111.7,120.4,"2019-11-4"
"389","Memphis Grizzlies",1,5,0.167,"4.0",1,5,105.5,117.3,"2019-11-4"
"390","New Orleans Pelicans",1,6,0.143,"4.5",3,4,119.3,124.3,"2019-11-4"
"391","Boston Celtics*",5,1,0.833,"—",4,2,110.3,104.7,"2019-11-5"
"392","Philadelphia 76ers*",5,1,0.833,"—",4,2,114,107.3,"2019-11-5"
"393","Miami Heat*",5,2,0.714,"0.5",5,2,113.7,106.6,"2019-11-5"
"394","Milwaukee Bucks*",5,2,0.714,"0.5",6,1,121.3,110.3,"2019-11-5"
"395","Toronto Raptors*",4,2,0.667,"1.0",4,2,113,106.8,"2019-11-5"
"396","Charlotte Hornets",4,3,0.571,"1.5",2,5,107.9,113.6,"2019-11-5"
"397","Atlanta Hawks",3,3,0.5,"2.0",3,3,104.2,103.7,"2019-11-5"
"398","Brooklyn Nets*",3,4,0.429,"2.5",4,3,121,120.3,"2019-11-5"
"399","Indiana Pacers*",3,4,0.429,"2.5",4,3,107.3,106.4,"2019-11-5"
"400","Detroit Pistons",3,5,0.375,"3.0",3,5,107.1,112.4,"2019-11-5"
"401","Washington Wizards",2,4,0.333,"3.0",3,3,116.8,117.7,"2019-11-5"
"402","Orlando Magic*",2,5,0.286,"3.5",2,5,93.6,98.7,"2019-11-5"
"403","Cleveland Cavaliers",2,5,0.286,"3.5",2,5,106.1,112.1,"2019-11-5"
"404","Chicago Bulls",2,6,0.25,"4.0",3,5,105.9,111.3,"2019-11-5"
"405","New York Knicks",1,6,0.143,"4.5",2,5,99.6,108.7,"2019-11-5"
"406","Los Angeles Lakers*",6,1,0.857,"—",6,1,111,101.1,"2019-11-5"
"407","Denver Nuggets*",5,2,0.714,"1.0",4,3,104.3,101.1,"2019-11-5"
"408","Los Angeles Clippers*",5,2,0.714,"1.0",5,2,112.9,107.3,"2019-11-5"
"409","Phoenix Suns",5,2,0.714,"1.0",5,2,115,106.4,"2019-11-5"
"410","Dallas Mavericks*",4,2,0.667,"1.5",4,2,116.7,112.2,"2019-11-5"
"411","Minnesota Timberwolves",4,2,0.667,"1.5",3,3,116,115.7,"2019-11-5"
"412","Houston Rockets*",4,3,0.571,"2.0",3,4,119.3,123.1,"2019-11-5"
"413","Utah Jazz*",4,3,0.571,"2.0",5,2,100,95.6,"2019-11-5"
"414","San Antonio Spurs",4,3,0.571,"2.0",4,3,111,109.6,"2019-11-5"
"415","Oklahoma City Thunder*",3,4,0.429,"3.0",4,3,104,100.7,"2019-11-5"
"416","Portland Trail Blazers*",3,4,0.429,"3.0",3,4,114.4,115.3,"2019-11-5"
"417","Sacramento Kings",2,5,0.286,"4.0",2,5,101.1,110.1,"2019-11-5"
"418","Golden State Warriors",2,5,0.286,"4.0",2,5,111.7,120.4,"2019-11-5"
"419","Memphis Grizzlies",1,5,0.167,"4.5",1,5,105.5,117.3,"2019-11-5"
"420","New Orleans Pelicans",1,6,0.143,"5.0",3,4,119.3,124.3,"2019-11-5"
"421","Boston Celtics*",5,1,0.833,"—",4,2,110.3,104.7,"2019-11-6"
"422","Milwaukee Bucks*",6,2,0.75,"—",6,2,122.3,112,"2019-11-6"
"423","Toronto Raptors*",5,2,0.714,"0.5",5,2,114.6,108.7,"2019-11-6"
"424","Miami Heat*",5,2,0.714,"0.5",5,2,113.7,106.6,"2019-11-6"
"425","Philadelphia 76ers*",5,2,0.714,"0.5",5,2,112.6,107.1,"2019-11-6"
"426","Charlotte Hornets",4,3,0.571,"1.5",2,5,107.9,113.6,"2019-11-6"
"427","Indiana Pacers*",4,4,0.5,"2.0",5,3,109,106.4,"2019-11-6"
"428","Detroit Pistons",4,5,0.444,"2.5",4,5,108.8,111.2,"2019-11-6"
"429","Brooklyn Nets*",3,4,0.429,"2.5",4,3,121,120.3,"2019-11-6"
"430","Atlanta Hawks",3,4,0.429,"2.5",3,4,102.6,105,"2019-11-6"
"431","Chicago Bulls",3,6,0.333,"3.5",4,5,106.7,109.2,"2019-11-6"
"432","Cleveland Cavaliers",2,5,0.286,"3.5",2,5,106.1,112.1,"2019-11-6"
"433","Washington Wizards",2,5,0.286,"3.5",3,4,115.3,118.1,"2019-11-6"
"434","Orlando Magic*",2,6,0.25,"4.0",3,5,95.1,99.8,"2019-11-6"
"435","New York Knicks",1,7,0.125,"5.0",2,6,99.9,110.4,"2019-11-6"
"436","Los Angeles Lakers*",6,1,0.857,"—",6,1,111,101.1,"2019-11-6"
"437","Denver Nuggets*",5,2,0.714,"1.0",4,3,104.3,101.1,"2019-11-6"
"438","Dallas Mavericks*",5,2,0.714,"1.0",4,3,115.3,111.3,"2019-11-6"
"439","Phoenix Suns",5,2,0.714,"1.0",5,2,115,106.4,"2019-11-6"
"440","Houston Rockets*",5,3,0.625,"1.5",4,4,120.5,121.8,"2019-11-6"
"441","Los Angeles Clippers*",5,3,0.625,"1.5",5,3,114.3,110,"2019-11-6"
"442","Utah Jazz*",5,3,0.625,"1.5",5,3,100.8,96.6,"2019-11-6"
"443","San Antonio Spurs",4,3,0.571,"2.0",4,3,111,109.6,"2019-11-6"
"444","Minnesota Timberwolves",4,3,0.571,"2.0",3,4,116.7,118.7,"2019-11-6"
"445","Oklahoma City Thunder*",3,4,0.429,"3.0",4,3,104,100.7,"2019-11-6"
"446","Portland Trail Blazers*",3,4,0.429,"3.0",3,4,114.4,115.3,"2019-11-6"
"447","Memphis Grizzlies",2,5,0.286,"4.0",2,5,110,117.9,"2019-11-6"
"448","Golden State Warriors",2,6,0.25,"4.5",2,6,111.8,121.5,"2019-11-6"
"449","Sacramento Kings",2,6,0.25,"4.5",2,6,103.5,111.9,"2019-11-6"
"450","New Orleans Pelicans",1,6,0.143,"5.0",3,4,119.3,124.3,"2019-11-6"
"451","Boston Celtics*",6,1,0.857,"—",5,2,110,102.1,"2019-11-7"
"452","Milwaukee Bucks*",6,2,0.75,"0.5",6,2,122.3,112,"2019-11-7"
"453","Miami Heat*",6,2,0.75,"0.5",6,2,115,106.8,"2019-11-7"
"454","Toronto Raptors*",5,2,0.714,"1.0",5,2,114.6,108.7,"2019-11-7"
"455","Philadelphia 76ers*",5,2,0.714,"1.0",5,2,112.6,107.1,"2019-11-7"
"456","Indiana Pacers*",4,4,0.5,"2.5",5,3,109,106.4,"2019-11-7"
"457","Charlotte Hornets",4,4,0.5,"2.5",2,6,105.3,112.9,"2019-11-7"
"458","Detroit Pistons",4,5,0.444,"3.0",4,5,108.8,111.2,"2019-11-7"
"459","Brooklyn Nets*",3,4,0.429,"3.0",4,3,121,120.3,"2019-11-7"
"460","Atlanta Hawks",3,4,0.429,"3.0",3,4,102.6,105,"2019-11-7"
"461","Chicago Bulls",3,6,0.333,"4.0",4,5,106.7,109.2,"2019-11-7"
"462","Cleveland Cavaliers",2,5,0.286,"4.0",2,5,106.1,112.1,"2019-11-7"
"463","Washington Wizards",2,5,0.286,"4.0",3,4,115.3,118.1,"2019-11-7"
"464","Orlando Magic*",2,6,0.25,"4.5",3,5,95.1,99.8,"2019-11-7"
"465","New York Knicks",1,7,0.125,"5.5",2,6,99.9,110.4,"2019-11-7"
"466","Los Angeles Lakers*",6,1,0.857,"—",6,1,111,101.1,"2019-11-7"
"467","Denver Nuggets*",5,2,0.714,"1.0",4,3,104.3,101.1,"2019-11-7"
"468","Dallas Mavericks*",5,2,0.714,"1.0",4,3,115.3,111.3,"2019-11-7"
"469","Los Angeles Clippers*",6,3,0.667,"1.0",6,3,113.4,109,"2019-11-7"
"470","Houston Rockets*",5,3,0.625,"1.5",4,4,120.5,121.8,"2019-11-7"
"471","Utah Jazz*",5,3,0.625,"1.5",5,3,100.8,96.6,"2019-11-7"
"472","Phoenix Suns",5,3,0.625,"1.5",5,3,114.1,108.6,"2019-11-7"
"473","San Antonio Spurs",5,3,0.625,"1.5",5,3,112.3,109.9,"2019-11-7"
"474","Minnesota Timberwolves",4,3,0.571,"2.0",3,4,116.7,118.7,"2019-11-7"
"475","Oklahoma City Thunder*",3,5,0.375,"3.5",4,4,105,103.3,"2019-11-7"
"476","Portland Trail Blazers*",3,5,0.375,"3.5",4,4,112.8,114.3,"2019-11-7"
"477","Memphis Grizzlies",2,5,0.286,"4.0",2,5,110,117.9,"2019-11-7"
"478","Golden State Warriors",2,6,0.25,"4.5",2,6,111.8,121.5,"2019-11-7"
"479","Sacramento Kings",2,6,0.25,"4.5",2,6,103.5,111.9,"2019-11-7"
"480","New Orleans Pelicans",1,6,0.143,"5.0",3,4,119.3,124.3,"2019-11-7"
"481","Boston Celtics*",6,1,0.857,"—",5,2,110,102.1,"2019-11-8"
"482","Toronto Raptors*",6,2,0.75,"0.5",6,2,115.5,108.1,"2019-11-8"
"483","Miami Heat*",6,3,0.667,"1.0",6,3,111.1,105.4,"2019-11-8"
"484","Milwaukee Bucks*",6,3,0.667,"1.0",7,2,119.8,111,"2019-11-8"
"485","Philadelphia 76ers*",5,3,0.625,"1.5",5,3,110.6,106.3,"2019-11-8"
"486","Indiana Pacers*",5,4,0.556,"2.0",5,4,109.3,106.3,"2019-11-8"
"487","Brooklyn Nets*",4,4,0.5,"2.5",4,4,120.8,119.6,"2019-11-8"
"488","Charlotte Hornets",4,4,0.5,"2.5",2,6,105.3,112.9,"2019-11-8"
"489","Detroit Pistons",4,6,0.4,"3.5",4,6,108.5,111.3,"2019-11-8"
"490","Cleveland Cavaliers",3,5,0.375,"3.5",3,5,107,110.6,"2019-11-8"
"491","Atlanta Hawks",3,5,0.375,"3.5",3,5,103.4,107,"2019-11-8"
"492","Orlando Magic*",3,6,0.333,"4.0",4,5,97.7,98.2,"2019-11-8"
"493","Chicago Bulls",3,6,0.333,"4.0",4,5,106.7,109.2,"2019-11-8"
"494","Washington Wizards",2,6,0.25,"4.5",3,5,113.4,117.5,"2019-11-8"
"495","New York Knicks",2,7,0.222,"5.0",2,7,100.6,109.4,"2019-11-8"
"496","Los Angeles Lakers*",7,1,0.875,"—",6,2,109,98.5,"2019-11-8"
"497","Denver Nuggets*",6,2,0.75,"1.0",5,3,103.8,100.6,"2019-11-8"
"498","Los Angeles Clippers*",6,3,0.667,"1.5",6,3,113.4,109,"2019-11-8"
"499","Utah Jazz*",6,3,0.667,"1.5",6,3,101,97,"2019-11-8"
"500","Houston Rockets*",5,3,0.625,"2.0",4,4,120.5,121.8,"2019-11-8"
"501","Dallas Mavericks*",5,3,0.625,"2.0",5,3,113.6,110.6,"2019-11-8"
"502","Phoenix Suns",5,3,0.625,"2.0",5,3,114.1,108.6,"2019-11-8"
"503","Minnesota Timberwolves",5,3,0.625,"2.0",4,4,117.8,118.8,"2019-11-8"
"504","San Antonio Spurs",5,3,0.625,"2.0",5,3,112.3,109.9,"2019-11-8"
"505","Oklahoma City Thunder*",3,5,0.375,"4.0",4,4,105,103.3,"2019-11-8"
"506","Portland Trail Blazers*",3,6,0.333,"4.5",4,5,113,114.8,"2019-11-8"
"507","Sacramento Kings",3,6,0.333,"4.5",3,6,105.4,111.6,"2019-11-8"
"508","Memphis Grizzlies",2,6,0.25,"5.0",2,6,107,117.9,"2019-11-8"
"509","Golden State Warriors",2,7,0.222,"5.5",2,7,112.6,121.9,"2019-11-8"
"510","New Orleans Pelicans",1,7,0.125,"6.0",3,5,117.4,124,"2019-11-8"
"511","Boston Celtics*",7,1,0.875,"—",6,2,113.1,103.8,"2019-11-9"
"512","Toronto Raptors*",6,2,0.75,"1.0",6,2,115.5,108.1,"2019-11-9"
"513","Miami Heat*",6,3,0.667,"1.5",6,3,111.1,105.4,"2019-11-9"
"514","Milwaukee Bucks*",6,3,0.667,"1.5",7,2,119.8,111,"2019-11-9"
"515","Philadelphia 76ers*",5,3,0.625,"2.0",5,3,110.6,106.3,"2019-11-9"
"516","Indiana Pacers*",5,4,0.556,"2.5",5,4,109.3,106.3,"2019-11-9"
"517","Brooklyn Nets*",4,4,0.5,"3.0",4,4,120.8,119.6,"2019-11-9"
"518","Charlotte Hornets",4,5,0.444,"3.5",3,6,105.8,113.1,"2019-11-9"
"519","Detroit Pistons",4,6,0.4,"4.0",4,6,108.5,111.3,"2019-11-9"
"520","Cleveland Cavaliers",3,5,0.375,"4.0",3,5,107,110.6,"2019-11-9"
"521","Atlanta Hawks",3,5,0.375,"4.0",3,5,103.4,107,"2019-11-9"
"522","Orlando Magic*",3,6,0.333,"4.5",4,5,97.7,98.2,"2019-11-9"
"523","Chicago Bulls",3,7,0.3,"5.0",4,6,105.4,110,"2019-11-9"
"524","Washington Wizards",2,6,0.25,"5.0",3,5,113.4,117.5,"2019-11-9"
"525","New York Knicks",2,7,0.222,"5.5",2,7,100.6,109.4,"2019-11-9"
"526","Los Angeles Lakers*",7,1,0.875,"—",6,2,109,98.5,"2019-11-9"
"527","Denver Nuggets*",6,2,0.75,"1.0",5,3,103.8,100.6,"2019-11-9"
"528","Houston Rockets*",6,3,0.667,"1.5",5,4,120.1,118.7,"2019-11-9"
"529","Los Angeles Clippers*",6,3,0.667,"1.5",6,3,113.4,109,"2019-11-9"
"530","Dallas Mavericks*",6,3,0.667,"1.5",6,3,116.3,111.9,"2019-11-9"
"531","Utah Jazz*",6,3,0.667,"1.5",6,3,101,97,"2019-11-9"
"532","Phoenix Suns",5,3,0.625,"2.0",5,3,114.1,108.6,"2019-11-9"
"533","Minnesota Timberwolves",5,3,0.625,"2.0",4,4,117.8,118.8,"2019-11-9"
"534","San Antonio Spurs",5,4,0.556,"2.5",4,5,112.6,112.7,"2019-11-9"
"535","Oklahoma City Thunder*",4,5,0.444,"3.5",5,4,106,103.8,"2019-11-9"
"536","Portland Trail Blazers*",3,6,0.333,"4.5",4,5,113,114.8,"2019-11-9"
"537","Sacramento Kings",3,6,0.333,"4.5",3,6,105.4,111.6,"2019-11-9"
"538","New Orleans Pelicans",2,7,0.222,"5.5",3,6,117.1,122.4,"2019-11-9"
"539","Memphis Grizzlies",2,7,0.222,"5.5",2,7,108.7,120.1,"2019-11-9"
"540","Golden State Warriors",2,8,0.2,"6.0",3,7,112.1,121.1,"2019-11-9"
"541","Boston Celtics*",7,1,0.875,"—",6,2,113.1,103.8,"2019-11-10"
"542","Toronto Raptors*",7,2,0.778,"0.5",6,3,115.2,107.7,"2019-11-10"
"543","Milwaukee Bucks*",7,3,0.7,"1.0",7,3,119.9,111.8,"2019-11-10"
"544","Miami Heat*",6,3,0.667,"1.5",6,3,111.1,105.4,"2019-11-10"
"545","Philadelphia 76ers*",6,3,0.667,"1.5",6,3,111,106.2,"2019-11-10"
"546","Indiana Pacers*",6,4,0.6,"2.0",6,4,109.3,105.9,"2019-11-10"
"547","Brooklyn Nets*",4,5,0.444,"3.5",4,5,119.8,121.7,"2019-11-10"
"548","Cleveland Cavaliers",4,5,0.444,"3.5",4,5,107.1,108,"2019-11-10"
"549","Detroit Pistons",4,6,0.4,"4.0",4,6,108.5,111.3,"2019-11-10"
"550","Charlotte Hornets",4,6,0.4,"4.0",3,7,105.8,113.2,"2019-11-10"
"551","Atlanta Hawks",3,6,0.333,"4.5",3,6,104.4,108.9,"2019-11-10"
"552","Orlando Magic*",3,7,0.3,"5.0",5,5,98.1,99.3,"2019-11-10"
"553","Chicago Bulls",3,7,0.3,"5.0",4,6,105.4,110,"2019-11-10"
"554","Washington Wizards",2,6,0.25,"5.0",3,5,113.4,117.5,"2019-11-10"
"555","New York Knicks",2,8,0.2,"6.0",2,8,99.2,109.3,"2019-11-10"
"556","Denver Nuggets*",7,2,0.778,"—",5,4,103.3,100.3,"2019-11-10"
"557","Los Angeles Lakers*",7,2,0.778,"—",7,2,108.4,100.1,"2019-11-10"
"558","Houston Rockets*",6,3,0.667,"1.0",5,4,120.1,118.7,"2019-11-10"
"559","Los Angeles Clippers*",6,3,0.667,"1.0",6,3,113.4,109,"2019-11-10"
"560","Dallas Mavericks*",6,3,0.667,"1.0",6,3,116.3,111.9,"2019-11-10"
"561","Utah Jazz*",6,3,0.667,"1.0",6,3,101,97,"2019-11-10"
"562","Phoenix Suns",6,3,0.667,"1.0",7,2,116.8,109,"2019-11-10"
"563","Minnesota Timberwolves",5,4,0.556,"2.0",4,5,115.6,116.7,"2019-11-10"
"564","San Antonio Spurs",5,4,0.556,"2.0",4,5,112.6,112.7,"2019-11-10"
"565","Oklahoma City Thunder*",4,6,0.4,"3.5",6,4,107.3,105.5,"2019-11-10"
"566","Portland Trail Blazers*",4,6,0.4,"3.5",5,5,114.1,114.6,"2019-11-10"
"567","Sacramento Kings",3,6,0.333,"4.0",3,6,105.4,111.6,"2019-11-10"
"568","New Orleans Pelicans",2,7,0.222,"5.0",3,6,117.1,122.4,"2019-11-10"
"569","Memphis Grizzlies",2,7,0.222,"5.0",2,7,108.7,120.1,"2019-11-10"
"570","Golden State Warriors",2,8,0.2,"5.5",3,7,112.1,121.1,"2019-11-10"
"571","Boston Celtics*",8,1,0.889,"—",7,2,113.4,104,"2019-11-11"
"572","Toronto Raptors*",7,3,0.7,"1.5",7,3,112.5,106.7,"2019-11-11"
"573","Milwaukee Bucks*",7,3,0.7,"1.5",7,3,119.9,111.8,"2019-11-11"
"574","Miami Heat*",6,3,0.667,"2.0",6,3,111.1,105.4,"2019-11-11"
"575","Philadelphia 76ers*",6,3,0.667,"2.0",6,3,111,106.2,"2019-11-11"
"576","Indiana Pacers*",6,4,0.6,"2.5",6,4,109.3,105.9,"2019-11-11"
"577","Brooklyn Nets*",4,5,0.444,"4.0",4,5,119.8,121.7,"2019-11-11"
"578","Cleveland Cavaliers",4,5,0.444,"4.0",4,5,107.1,108,"2019-11-11"
"579","Charlotte Hornets",4,6,0.4,"4.5",3,7,105.8,113.2,"2019-11-11"
"580","Detroit Pistons",4,7,0.364,"5.0",4,7,109,112.1,"2019-11-11"
"581","Atlanta Hawks",3,6,0.333,"5.0",3,6,104.4,108.9,"2019-11-11"
"582","Orlando Magic*",3,7,0.3,"5.5",5,5,98.1,99.3,"2019-11-11"
"583","Chicago Bulls",3,7,0.3,"5.5",4,6,105.4,110,"2019-11-11"
"584","Washington Wizards",2,6,0.25,"5.5",3,5,113.4,117.5,"2019-11-11"
"585","New York Knicks",2,8,0.2,"6.5",2,8,99.2,109.3,"2019-11-11"
"586","Denver Nuggets*",7,2,0.778,"—",5,4,103.3,100.3,"2019-11-11"
"587","Los Angeles Lakers*",7,2,0.778,"—",7,2,108.4,100.1,"2019-11-11"
"588","Houston Rockets*",7,3,0.7,"0.5",6,4,120.3,118.4,"2019-11-11"
"589","Los Angeles Clippers*",7,3,0.7,"0.5",7,3,111.9,106.9,"2019-11-11"
"590","Utah Jazz*",7,3,0.7,"0.5",7,3,103.1,98.1,"2019-11-11"
"591","Phoenix Suns",6,3,0.667,"1.0",7,2,116.8,109,"2019-11-11"
"592","Dallas Mavericks*",6,4,0.6,"1.5",6,4,115.3,112.3,"2019-11-11"
"593","Minnesota Timberwolves",6,4,0.6,"1.5",5,5,116,116.4,"2019-11-11"
"594","San Antonio Spurs",5,5,0.5,"2.5",5,5,112.2,112.7,"2019-11-11"
"595","Oklahoma City Thunder*",4,6,0.4,"3.5",6,4,107.3,105.5,"2019-11-11"
"596","Portland Trail Blazers*",4,6,0.4,"3.5",5,5,114.1,114.6,"2019-11-11"
"597","Sacramento Kings",3,6,0.333,"4.0",3,6,105.4,111.6,"2019-11-11"
"598","Memphis Grizzlies",3,7,0.3,"4.5",2,8,109.1,119,"2019-11-11"
"599","New Orleans Pelicans",2,8,0.2,"5.5",3,7,117,122.4,"2019-11-11"
"600","Golden State Warriors",2,9,0.182,"6.0",3,8,111.7,121.2,"2019-11-11"
"601","Boston Celtics*",8,1,0.889,"—",7,2,113.4,104,"2019-11-12"
"602","Toronto Raptors*",7,3,0.7,"1.5",7,3,112.5,106.7,"2019-11-12"
"603","Miami Heat*",7,3,0.7,"1.5",7,3,111.7,105.7,"2019-11-12"
"604","Milwaukee Bucks*",7,3,0.7,"1.5",7,3,119.9,111.8,"2019-11-12"
"605","Philadelphia 76ers*",7,3,0.7,"1.5",6,4,109.7,105.3,"2019-11-12"
"606","Indiana Pacers*",7,4,0.636,"2.0",7,4,109.5,104,"2019-11-12"
"607","Brooklyn Nets*",4,6,0.4,"4.5",4,6,119.2,121.4,"2019-11-12"
"608","Cleveland Cavaliers",4,6,0.4,"4.5",5,5,106.1,107,"2019-11-12"
"609","Atlanta Hawks",4,6,0.4,"4.5",4,6,106.5,110.1,"2019-11-12"
"610","Charlotte Hornets",4,6,0.4,"4.5",3,7,105.8,113.2,"2019-11-12"
"611","Chicago Bulls",4,7,0.364,"5.0",5,6,106.7,109.3,"2019-11-12"
"612","Detroit Pistons",4,8,0.333,"5.5",5,7,108.9,112.5,"2019-11-12"
"613","Orlando Magic*",3,7,0.3,"5.5",5,5,98.1,99.3,"2019-11-12"
"614","Washington Wizards",2,6,0.25,"5.5",3,5,113.4,117.5,"2019-11-12"
"615","New York Knicks",2,9,0.182,"7.0",2,9,99.5,110.3,"2019-11-12"
"616","Los Angeles Lakers*",8,2,0.8,"—",8,2,109.9,101.6,"2019-11-12"
"617","Utah Jazz*",8,3,0.727,"0.5",7,4,104.5,99.5,"2019-11-12"
