game_id,player,season,date,team,opponent,location,city,w_l,route,distance,tz,flight_time,team_rest,player_rest,games_played,mins,pts,shift_hrs,fgm,fga,pct_fg,fg3m,fg3a,pct_fg3,pct_ft,fg2m,fg2a,pct_fg2,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,plusminus,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7,traveling_west,traveling_east,pctEFG,pctTS,pctUSG,ortg,drtg,netrtg,pacePer40PACE_PER40,ratioPIE,avg_PIE,PIE_above_season_avg,extra_rest,type_of_rest
21301127,Kawhi Leonard,2013-14,2014-04-03,San Antonio Spurs,Oklahoma City Thunder,Away,Oklahoma City,L,San Antonio - Oklahoma City,420,America/Chicago,~56 minutes,0,0,61,29,17,0,8,15,0.533,1,3,0.3333333333333333,NA,7,12,0.5833333333333334,0,0,0,2,2,3,3,0,2,4,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.567,0.567,0.254,105.1,105.1,0,82.29,0.124,0.13580303030303031,-0.011803030303030315,0,no load manage
21301154,Kawhi Leonard,2013-14,2014-04-06,San Antonio Spurs,Memphis Grizzlies,Home,San Antonio,W,Oklahoma City - San Antonio,420,America/Chicago,~56 minutes,2,2,62,30,26,0,12,13,0.923,2,2,1,NA,10,11,0.9090909090909091,0,0,0,3,3,5,0,0,1,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0.222,124.1,100,24.1,78.66,0.245,0.13580303030303031,0.10919696969696968,0,no load manage
21301174,Kawhi Leonard,2013-14,2014-04-10,San Antonio Spurs,Dallas Mavericks,Away,Dallas,W,Minneapolis - Dallas,862,America/Chicago,~1.92 hours,1,1,64,37,16,0,5,14,0.357,2,6,0.3333333333333333,0.8,3,8,0.375,4,5,6,10,16,5,2,0,2,2,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.429,0.494,0.207,123.6,108.2,15.4,78.5,0.145,0.13580303030303031,0.009196969696969676,0,no load manage
21301186,Kawhi Leonard,2013-14,2014-04-11,San Antonio Spurs,Phoenix Suns,Home,San Antonio,W,Dallas - San Antonio,252,America/Chicago,~55 minutes,0,0,65,34,18,0,7,14,0.5,2,4,0.5,0.667,5,10,0.5,2,3,1,4,5,4,3,0,0,1,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.571,0.587,0.192,114.1,113,1,82.61,0.138,0.13580303030303031,0.0021969696969696972,0,no load manage
21301221,Kawhi Leonard,2013-14,2014-04-16,San Antonio Spurs,Los Angeles Lakers,Home,San Antonio,L,Houston - San Antonio,189,America/Chicago,~55 minutes,1,4,66,24,14,0,6,10,0.6,2,5,0.4,NA,4,5,0.8,0,0,0,5,5,4,0,2,0,3,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.7,0.169,103.8,103.8,0.1,88.55,0.149,0.13580303030303031,0.01319696969696968,3,couple extra days rest
21400024,Kawhi Leonard,2014-15,2014-10-31,San Antonio Spurs,Phoenix Suns,Away,Phoenix,L,San Antonio - Phoenix,847,America/Phoenix,~1.88 hours,2,4,1,24,6,-1,0,5,0,0,1,0,1,0,4,0,6,6,1,7,8,1,0,0,1,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0.393,0.184,106.7,74.5,32.2,77.8,0.134,0.149125,-0.015125,2,couple extra days rest
21400064,Kawhi Leonard,2014-15,2014-11-05,San Antonio Spurs,Atlanta Hawks,Home,San Antonio,W,Phoenix - San Antonio,847,America/Chicago,~1.88 hours,4,4,2,30,11,1,5,10,0.5,1,4,0.25,NA,4,6,0.6666666666666666,0,0,0,6,6,2,1,0,2,1,-2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.55,0.55,0.176,106.7,108.2,-1.5,80.89,0.102,0.149125,-0.047125000000000014,0,no load manage
21400069,Kawhi Leonard,2014-15,2014-11-06,San Antonio Spurs,Houston Rockets,Away,Houston,L,San Antonio - Houston,189,America/Chicago,~55 minutes,0,0,3,29,7,0,2,11,0.182,0,2,0,1,2,9,0.2222222222222222,3,3,0,4,4,5,4,0,1,0,-12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.182,0.284,0.197,71.4,92.9,-21.4,77.34,0.171,0.149125,0.021875000000000006,0,no load manage
21400089,Kawhi Leonard,2014-15,2014-11-08,San Antonio Spurs,New Orleans Pelicans,Home,San Antonio,L,Houston - San Antonio,189,America/Chicago,~55 minutes,1,1,4,37,14,0,5,13,0.385,0,2,0,0.667,5,11,0.45454545454545453,4,6,5,9,14,3,1,1,0,3,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.385,0.448,0.195,115.9,111.4,4.5,76.16,0.12,0.149125,-0.029125000000000012,0,no load manage
21400102,Kawhi Leonard,2014-15,2014-11-10,San Antonio Spurs,Los Angeles Clippers,Away,Los Angeles,W,San Antonio - Los Angeles,1210,America/Los_Angeles,~2.69 hours,1,1,5,37,26,-2,10,18,0.556,1,3,0.3333333333333333,1,9,15,0.6,5,5,5,5,10,3,3,1,1,4,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.583,0.644,0.256,105.7,92.9,12.9,75.2,0.205,0.149125,0.05587499999999998,0,no load manage
21400108,Kawhi Leonard,2014-15,2014-11-11,San Antonio Spurs,Golden State Warriors,Away,San Francisco,W,Los Angeles - San Francisco,339,America/Los_Angeles,~55 minutes,0,0,6,35,19,0,7,11,0.636,2,3,0.6666666666666666,1,5,8,0.625,3,3,2,4,6,1,1,0,0,3,9,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.727,0.771,0.158,122.9,111.6,11.3,78.4,0.121,0.149125,-0.02812500000000001,0,no load manage
21400131,Kawhi Leonard,2014-15,2014-11-14,San Antonio Spurs,Los Angeles Lakers,Away,Los Angeles,W,San Francisco - Los Angeles,339,America/Los_Angeles,~55 minutes,2,2,7,18,12,0,5,6,0.833,2,2,1,0,3,4,0.75,0,2,0,5,5,0,2,2,3,3,-1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.872,0.27,91.9,92.1,-0.2,82.87,0.157,0.149125,0.007874999999999993,0,no load manage
21400139,Kawhi Leonard,2014-15,2014-11-15,San Antonio Spurs,Sacramento Kings,Away,Sacramento,L,Los Angeles - Sacramento,352,America/Los_Angeles,~55 minutes,0,0,8,40,16,0,7,16,0.438,1,8,0.125,1,6,8,0.75,1,1,1,4,5,4,1,1,3,5,-11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.469,0.487,0.226,93.5,106.4,-12.9,77.2,0.071,0.149125,-0.07812500000000001,0,no load manage
21400152,Kawhi Leonard,2014-15,2014-11-17,San Antonio Spurs,Philadelphia 76ers,Home,San Antonio,W,Sacramento - San Antonio,1453,America/Chicago,~3.23 hours,1,1,9,20,5,2,2,7,0.286,0,1,0,1,2,6,0.3333333333333333,1,1,2,9,11,2,3,0,1,1,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.286,0.336,0.167,109.5,60,49.5,83.53,0.166,0.149125,0.016875,0,no load manage
21400159,Kawhi Leonard,2014-15,2014-11-19,San Antonio Spurs,Cleveland Cavaliers,Away,Cleveland,W,San Antonio - Cleveland,1256,America/New_York,~2.79 hours,1,1,10,37,12,1,4,11,0.364,0,4,0,0.667,4,7,0.5714285714285714,4,6,1,9,10,4,4,0,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.364,0.44,0.193,95.9,94.4,1.5,77.91,0.152,0.149125,0.0028749999999999887,0,no load manage
21400177,Kawhi Leonard,2014-15,2014-11-21,San Antonio Spurs,Minnesota Timberwolves,Away,Minneapolis,W,Cleveland - Minneapolis,631,America/Chicago,~1.4 hours,1,1,11,25,14,-1,5,12,0.417,1,3,0.3333333333333333,0.75,4,9,0.4444444444444444,3,4,2,0,2,0,2,0,4,4,24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.458,0.509,0.327,142.6,89.6,53,76.15,0.011,0.149125,-0.138125,0,no load manage
21400191,Kawhi Leonard,2014-15,2014-11-22,San Antonio Spurs,Brooklyn Nets,Home,San Antonio,W,Minneapolis - San Antonio,1109,America/Chicago,~2.46 hours,0,0,12,36,21,0,9,19,0.474,0,2,0,0.75,9,17,0.5294117647058824,3,4,1,8,9,1,1,0,4,0,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.474,0.506,0.324,98.6,87.1,11.4,77.21,0.125,0.149125,-0.024125000000000008,0,no load manage
21400220,Kawhi Leonard,2014-15,2014-11-26,San Antonio Spurs,Indiana Pacers,Home,San Antonio,W,No Travel,0,America/Chicago,-,3,3,13,36,21,0,8,12,0.667,2,2,1,0.5,6,10,0.6,3,6,1,12,13,1,1,0,2,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0.717,0.221,106.9,98.6,8.4,79.19,0.19,0.149125,0.040874999999999995,0,no load manage
21400231,Kawhi Leonard,2014-15,2014-11-28,San Antonio Spurs,Sacramento Kings,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,14,38,19,0,6,13,0.462,4,6,0.6666666666666666,0.75,2,7,0.2857142857142857,3,4,0,4,4,2,3,4,0,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.615,0.644,0.188,113.2,111.8,1.3,79.54,0.107,0.149125,-0.04212500000000001,0,no load manage
21400241,Kawhi Leonard,2014-15,2014-11-30,San Antonio Spurs,Boston Celtics,Away,Boston,W,San Antonio - Boston,1767,America/New_York,~3.93 hours,1,1,15,30,12,1,5,9,0.556,1,3,0.3333333333333333,1,4,6,0.6666666666666666,1,1,0,6,6,0,2,0,0,1,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.611,0.636,0.134,131,81.4,49.7,78,0.132,0.149125,-0.017125,0,no load manage
21400249,Kawhi Leonard,2014-15,2014-12-01,San Antonio Spurs,Philadelphia 76ers,Away,Philadelphia,W,Boston - Philadelphia,268,America/New_York,~55 minutes,0,0,16,33,26,0,9,15,0.6,2,6,0.3333333333333333,0.75,7,9,0.7777777777777778,6,8,1,9,10,4,2,0,3,2,11,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.667,0.702,0.276,112.1,92.6,19.5,81.38,0.25,0.149125,0.10087499999999999,0,no load manage
21400266,Kawhi Leonard,2014-15,2014-12-03,San Antonio Spurs,Brooklyn Nets,Away,New York,L,Philadelphia - New York,78,America/New_York,~55 minutes,1,1,17,39,12,0,4,16,0.25,1,2,0.5,0.75,3,14,0.21428571428571427,3,4,4,9,13,1,1,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.281,0.338,0.205,91.9,90.5,1.4,75.1,0.097,0.149125,-0.052125000000000005,0,no load manage
21400282,Kawhi Leonard,2014-15,2014-12-05,San Antonio Spurs,Memphis Grizzlies,Away,Memphis,W,New York - Memphis,955,America/Chicago,~2.12 hours,1,1,18,31,9,-1,3,10,0.3,1,2,0.5,1,2,8,0.25,2,2,1,5,6,3,1,1,1,3,-3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.35,0.414,0.164,96.9,103.1,-6.2,84.37,0.071,0.149125,-0.07812500000000001,0,no load manage
21400291,Kawhi Leonard,2014-15,2014-12-06,San Antonio Spurs,Minnesota Timberwolves,Home,San Antonio,W,Memphis - San Antonio,631,America/Chicago,~1.4 hours,0,0,19,27,18,0,7,12,0.583,0,2,0,0.8,7,10,0.7,4,5,0,3,3,4,1,0,3,2,27,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.583,0.634,0.274,136.4,87.3,49.1,80.15,0.13,0.149125,-0.019125000000000003,0,no load manage
21400314,Kawhi Leonard,2014-15,2014-12-09,San Antonio Spurs,Utah Jazz,Away,Salt Lake City,L,San Antonio - Salt Lake City,1087,America/Denver,~2.42 hours,2,2,20,36,16,-1,7,13,0.538,0,1,0,0.4,7,12,0.5833333333333334,2,5,2,3,5,5,5,0,2,3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.538,0.526,0.215,104.3,101.4,2.9,79.5,0.134,0.149125,-0.015125,0,no load manage
21400354,Kawhi Leonard,2014-15,2014-12-14,San Antonio Spurs,Denver Nuggets,Away,Denver,W,San Antonio - Denver,799,America/Denver,~1.78 hours,1,4,21,37,18,-1,6,14,0.429,0,2,0,1,6,12,0.5,6,6,2,6,8,4,5,6,1,3,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.429,0.541,0.222,109.7,91.7,18.1,78.64,0.204,0.149125,0.05487499999999998,3,couple extra days rest
21400361,Kawhi Leonard,2014-15,2014-12-15,San Antonio Spurs,Portland Trail Blazers,Away,Portland,L,Denver - Portland,986,America/Los_Angeles,~2.19 hours,0,0,22,33,21,-1,7,18,0.389,0,0,0,0.875,7,18,0.3888888888888889,7,8,0,9,9,4,0,1,4,1,-5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.389,0.488,0.356,95.5,101.5,-5.9,82.17,0.162,0.149125,0.012874999999999998,0,no load manage
21400595,Kawhi Leonard,2014-15,2015-01-16,San Antonio Spurs,Portland Trail Blazers,Home,San Antonio,W,Charlotte - San Antonio,1104,America/Chicago,~2.45 hours,1,31,23,31,20,-1,8,18,0.444,1,4,0.25,0.75,7,14,0.5,3,4,0,4,4,5,3,0,0,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.472,0.506,0.257,130.2,103.2,27,81.77,0.129,0.149125,-0.020125000000000004,30,extended injury rest
21400610,Kawhi Leonard,2014-15,2015-01-18,San Antonio Spurs,Utah Jazz,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,24,30,12,0,4,11,0.364,1,2,0.5,0.75,3,9,0.3333333333333333,3,4,3,6,9,1,2,1,1,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.409,0.47,0.209,100,77.2,22.8,76.67,0.136,0.149125,-0.013124999999999998,0,no load manage
21400624,Kawhi Leonard,2014-15,2015-01-20,San Antonio Spurs,Denver Nuggets,Away,Denver,W,San Antonio - Denver,799,America/Denver,~1.78 hours,1,1,25,31,17,-1,6,13,0.462,3,6,0.5,1,3,7,0.42857142857142855,2,2,3,12,15,3,2,1,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.577,0.612,0.225,119.7,107.9,11.7,81.08,0.184,0.149125,0.03487499999999999,0,no load manage
21400637,Kawhi Leonard,2014-15,2015-01-22,San Antonio Spurs,Chicago Bulls,Away,Chicago,L,Denver - Chicago,909,America/Chicago,~2.02 hours,1,1,26,27,16,1,5,11,0.455,1,2,0.5,0.833,4,9,0.4444444444444444,5,6,0,4,4,0,0,0,2,2,-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0.587,0.286,81.6,134,-52.4,73.24,0.097,0.149125,-0.052125000000000005,0,no load manage
21400648,Kawhi Leonard,2014-15,2015-01-23,San Antonio Spurs,Los Angeles Lakers,Home,San Antonio,W,Chicago - San Antonio,1048,America/Chicago,~2.33 hours,0,0,27,33,15,0,6,12,0.5,1,3,0.3333333333333333,0.667,5,9,0.5555555555555556,2,3,2,12,14,3,2,0,1,1,16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.542,0.563,0.187,105.9,82.4,23.5,81.68,0.233,0.149125,0.083875,0,no load manage
21400663,Kawhi Leonard,2014-15,2015-01-25,San Antonio Spurs,Milwaukee Bucks,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,28,36,19,0,4,11,0.364,1,5,0.2,0.833,3,6,0.5,10,12,4,10,14,2,3,1,0,3,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.409,0.584,0.195,96,94.6,1.4,82.02,0.23,0.149125,0.080875,0,no load manage
21400689,Kawhi Leonard,2014-15,2015-01-28,San Antonio Spurs,Charlotte Hornets,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,29,23,9,0,3,6,0.5,0,2,0,1,3,4,0.75,3,3,1,4,5,3,1,0,1,2,-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.615,0.167,91.3,104.4,-13.1,78.56,0.139,0.149125,-0.010124999999999995,0,no load manage
21400714,Kawhi Leonard,2014-15,2015-01-31,San Antonio Spurs,Los Angeles Clippers,Home,San Antonio,L,No Travel,0,America/Chicago,-,2,2,30,34,24,0,8,18,0.444,4,8,0.5,0.8,4,10,0.4,4,5,1,4,5,0,3,0,0,3,-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.556,0.594,0.267,91.3,118.6,-27.3,80.97,0.136,0.149125,-0.013124999999999998,0,no load manage
21400739,Kawhi Leonard,2014-15,2015-02-04,San Antonio Spurs,Orlando Magic,Home,San Antonio,W,No Travel,0,America/Chicago,-,3,3,31,38,18,0,7,9,0.778,0,0,0,1,7,9,0.7777777777777778,4,4,0,5,5,5,4,1,3,0,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.778,0.836,0.169,105.1,110.4,-5.3,82.59,0.164,0.149125,0.014875,0,no load manage
21400757,Kawhi Leonard,2014-15,2015-02-06,San Antonio Spurs,Miami Heat,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,32,33,24,0,8,15,0.533,5,10,0.5,0.75,3,5,0.6,3,4,1,3,4,4,3,0,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.716,0.254,122.2,82.5,39.7,75.37,0.2,0.149125,0.050875000000000004,0,no load manage
21400772,Kawhi Leonard,2014-15,2015-02-08,San Antonio Spurs,Toronto Raptors,Away,Toronto,L,San Antonio - Toronto,1439,America/Toronto,~3.2 hours,1,1,33,37,11,1,5,17,0.294,1,5,0.2,NA,4,12,0.3333333333333333,0,0,2,3,5,1,1,0,3,1,-23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.324,0.324,0.227,71.8,101.4,-29.5,77.73,0.01,0.149125,-0.139125,0,no load manage
21400774,Kawhi Leonard,2014-15,2015-02-09,San Antonio Spurs,Indiana Pacers,Away,Indianapolis,W,Toronto - Indianapolis,440,America/Indiana/Indianapolis,~58.67 minutes,0,0,34,31,10,0,4,12,0.333,1,2,0.5,1,3,10,0.3,1,1,2,4,6,1,1,1,0,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.375,0.402,0.167,98.4,98.4,0,77.79,0.066,0.149125,-0.083125,0,no load manage
21400790,Kawhi Leonard,2014-15,2015-02-11,San Antonio Spurs,Detroit Pistons,Away,Detroit,W,Indianapolis - Detroit,240,America/Detroit,~55 minutes,1,1,35,28,8,0,2,12,0.167,0,2,0,1,2,10,0.2,4,4,2,4,6,4,4,2,1,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.167,0.291,0.246,128,103.8,24.2,73.16,0.062,0.149125,-0.08712500000000001,0,no load manage
21400802,Kawhi Leonard,2014-15,2015-02-19,San Antonio Spurs,Los Angeles Clippers,Away,Los Angeles,L,San Antonio - Los Angeles,1210,America/Los_Angeles,~2.69 hours,7,7,36,27,4,-2,1,11,0.091,0,6,0,0.5,1,5,0.2,2,4,2,4,6,6,1,0,3,2,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.091,0.157,0.267,107.1,96.6,10.6,85.16,-0.01,0.149125,-0.15912500000000002,0,no load manage
21400814,Kawhi Leonard,2014-15,2015-02-20,San Antonio Spurs,Golden State Warriors,Away,San Francisco,L,Los Angeles - San Francisco,339,America/Los_Angeles,~55 minutes,0,0,37,19,12,0,5,7,0.714,1,1,1,0.5,4,6,0.6666666666666666,1,2,2,4,6,0,0,1,2,3,-9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.786,0.761,0.233,94.7,118.4,-23.7,80.71,0.137,0.149125,-0.012124999999999997,0,no load manage
21400836,Kawhi Leonard,2014-15,2015-02-23,San Antonio Spurs,Utah Jazz,Away,Salt Lake City,L,San Francisco - Salt Lake City,600,America/Denver,~1.33 hours,2,2,38,25,8,1,3,6,0.5,0,1,0,0.4,3,5,0.6,2,5,1,3,4,2,3,1,3,2,-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0.488,0.193,77.1,102,-25,77.76,0.096,0.149125,-0.053125000000000006,0,no load manage
21400853,Kawhi Leonard,2014-15,2015-02-25,San Antonio Spurs,Portland Trail Blazers,Away,Portland,L,Salt Lake City - Portland,632,America/Los_Angeles,~1.4 hours,1,1,39,35,14,-1,5,13,0.385,1,4,0.25,1,4,9,0.4444444444444444,3,3,2,6,8,3,4,1,2,1,-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.423,0.489,0.208,95.7,116.2,-20.5,77.91,0.135,0.149125,-0.014124999999999999,0,no load manage
21400867,Kawhi Leonard,2014-15,2015-02-27,San Antonio Spurs,Sacramento Kings,Away,Sacramento,W,Portland - Sacramento,486,America/Los_Angeles,~1.08 hours,1,1,40,36,17,0,7,14,0.5,1,3,0.3333333333333333,1,6,11,0.5454545454545454,2,2,1,6,7,5,1,2,0,3,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.536,0.571,0.174,113.3,105.3,8,82.34,0.154,0.149125,0.0048749999999999905,0,no load manage
21400875,Kawhi Leonard,2014-15,2015-02-28,San Antonio Spurs,Phoenix Suns,Away,Phoenix,W,Sacramento - Phoenix,629,America/Phoenix,~1.4 hours,0,0,41,32,22,1,9,18,0.5,0,1,0,1,9,17,0.5294117647058824,4,4,0,10,10,0,3,2,0,2,24,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.5,0.557,0.247,106.1,68.7,37.4,83.34,0.286,0.149125,0.13687499999999997,0,no load manage
21400906,Kawhi Leonard,2014-15,2015-03-04,San Antonio Spurs,Sacramento Kings,Home,San Antonio,W,Phoenix - San Antonio,847,America/Chicago,~1.88 hours,3,3,42,29,21,1,9,11,0.818,2,4,0.5,0.25,7,7,1,1,4,1,4,5,1,3,1,1,1,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.909,0.823,0.219,118.6,80.3,38.3,83.24,0.25,0.149125,0.10087499999999999,0,no load manage
21400921,Kawhi Leonard,2014-15,2015-03-06,San Antonio Spurs,Denver Nuggets,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,43,36,25,0,10,17,0.588,1,5,0.2,1,9,12,0.75,4,4,0,8,8,4,1,3,2,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.618,0.666,0.273,131.1,105.3,25.8,83.33,0.174,0.149125,0.02487499999999998,0,no load manage
21400931,Kawhi Leonard,2014-15,2015-03-08,San Antonio Spurs,Chicago Bulls,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,44,39,20,0,9,20,0.45,0,4,0,1,9,16,0.5625,2,2,3,5,8,0,3,0,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.45,0.479,0.231,123.5,105.1,18.4,81.42,0.114,0.149125,-0.035125,0,no load manage
21400949,Kawhi Leonard,2014-15,2015-03-10,San Antonio Spurs,Toronto Raptors,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,45,39,24,0,10,19,0.526,0,0,0,1,10,19,0.5263157894736842,4,4,4,7,11,1,5,1,1,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.526,0.578,0.244,121.3,103.9,17.4,77.73,0.197,0.149125,0.047875,0,no load manage
21400964,Kawhi Leonard,2014-15,2015-03-12,San Antonio Spurs,Cleveland Cavaliers,Home,San Antonio,L,No Travel,0,America/Chicago,-,1,1,46,44,24,0,9,14,0.643,1,3,0.3333333333333333,0.625,8,11,0.7272727272727273,5,8,3,6,9,7,1,1,3,5,-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.679,0.685,0.231,127.7,133.7,-6,75.15,0.121,0.149125,-0.02812500000000001,0,no load manage
21400986,Kawhi Leonard,2014-15,2015-03-15,San Antonio Spurs,Minnesota Timberwolves,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,47,25,15,0,6,13,0.462,2,2,1,1,4,11,0.36363636363636365,1,1,1,5,6,1,5,1,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.538,0.558,0.236,128.8,82.7,46.2,82.21,0.174,0.149125,0.02487499999999998,0,no load manage
21401001,Kawhi Leonard,2014-15,2015-03-17,San Antonio Spurs,New York Knicks,Away,New York,L,San Antonio - New York,1584,America/New_York,~3.52 hours,1,1,48,36,13,1,3,9,0.333,1,1,1,0.75,2,8,0.25,6,8,0,5,5,1,1,2,3,2,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.389,0.519,0.182,101.4,95.7,5.7,77.9,0.073,0.149125,-0.07612500000000001,0,no load manage
21401010,Kawhi Leonard,2014-15,2015-03-18,San Antonio Spurs,Milwaukee Bucks,Away,Milwaukee,W,New York - Milwaukee,740,America/Chicago,~1.64 hours,0,0,49,27,14,-1,3,8,0.375,2,3,0.6666666666666666,0.75,1,5,0.2,6,8,0,2,2,2,4,1,1,4,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,0.608,0.211,120.8,111.5,9.2,76.64,0.096,0.149125,-0.053125000000000006,0,no load manage
21401028,Kawhi Leonard,2014-15,2015-03-20,San Antonio Spurs,Boston Celtics,Home,San Antonio,W,Milwaukee - San Antonio,1107,America/Chicago,~2.46 hours,1,1,50,31,22,0,8,14,0.571,2,5,0.4,1,6,9,0.6666666666666666,4,4,0,7,7,2,3,0,0,0,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.643,0.698,0.229,125,89.1,35.9,82.38,0.208,0.149125,0.05887499999999998,0,no load manage
21401039,Kawhi Leonard,2014-15,2015-03-22,San Antonio Spurs,Atlanta Hawks,Away,Atlanta,W,San Antonio - Atlanta,880,America/New_York,~1.96 hours,1,1,51,32,20,1,8,14,0.571,1,3,0.3333333333333333,0.75,7,11,0.6363636363636364,3,4,1,9,10,7,4,0,4,2,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.607,0.635,0.282,109.2,81.5,27.7,82.06,0.215,0.149125,0.06587499999999999,0,no load manage
21401057,Kawhi Leonard,2014-15,2015-03-24,San Antonio Spurs,Dallas Mavericks,Away,Dallas,L,Atlanta - Dallas,716,America/Chicago,~1.59 hours,1,1,52,36,19,-1,7,16,0.438,0,3,0,0.833,7,13,0.5384615384615384,5,6,2,7,9,3,4,1,0,4,-7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.438,0.51,0.217,93.3,100,-6.7,84.72,0.165,0.149125,0.015875,0,no load manage
