"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"4879","San Antonio Spurs*",43,31,0.581,"17.0",45,29,102.4,99.2,"2018-3-25"
"4880","Minnesota Timberwolves*",42,32,0.568,"18.0",42,32,110,107.7,"2018-3-25"
"4881","Utah Jazz*",42,32,0.568,"18.0",45,29,103.5,100.2,"2018-3-25"
"4882","Denver Nuggets",40,33,0.548,"19.5",40,33,109.8,108.3,"2018-3-25"
"4883","Los Angeles Clippers",39,34,0.534,"20.5",39,34,109.6,108.7,"2018-3-25"
"4884","Los Angeles Lakers",32,40,0.444,"27.0",33,39,108.5,110,"2018-3-25"
"4885","Sacramento Kings",24,50,0.324,"36.0",20,54,99.4,106.8,"2018-3-25"
"4886","Dallas Mavericks",22,51,0.301,"37.5",30,43,102.7,105.3,"2018-3-25"
"4887","Memphis Grizzlies",19,54,0.26,"40.5",22,51,98.7,104.8,"2018-3-25"
"4888","Phoenix Suns",19,55,0.257,"41.0",16,58,104,113.9,"2018-3-25"
"4889","Toronto Raptors*",54,20,0.73,"—",55,19,112.4,104.3,"2018-3-26"
"4890","Boston Celtics*",51,23,0.689,"3.0",47,27,104.2,100.2,"2018-3-26"
"4891","Cleveland Cavaliers*",44,29,0.603,"9.5",38,35,111.1,110.3,"2018-3-26"
"4892","Philadelphia 76ers*",43,30,0.589,"10.5",44,29,108.7,105.5,"2018-3-26"
"4893","Indiana Pacers*",43,31,0.581,"11.0",41,33,105.8,104.2,"2018-3-26"
"4894","Washington Wizards*",40,33,0.548,"13.5",39,34,107,106,"2018-3-26"
"4895","Milwaukee Bucks*",39,34,0.534,"14.5",36,37,106,106.2,"2018-3-26"
"4896","Miami Heat*",39,35,0.527,"15.0",38,36,103.3,103.1,"2018-3-26"
"4897","Detroit Pistons",34,40,0.459,"20.0",35,39,103.1,103.8,"2018-3-26"
"4898","Charlotte Hornets",34,41,0.453,"20.5",38,37,107.8,107.6,"2018-3-26"
"4899","New York Knicks",27,48,0.36,"27.5",29,46,104.5,107.9,"2018-3-26"
"4900","Chicago Bulls",24,49,0.329,"29.5",21,52,103.4,110.1,"2018-3-26"
"4901","Brooklyn Nets",23,51,0.311,"31.0",27,47,106.4,110.6,"2018-3-26"
"4902","Orlando Magic",22,51,0.301,"31.5",25,48,104.3,109.1,"2018-3-26"
"4903","Atlanta Hawks",21,53,0.284,"33.0",24,50,103.6,109,"2018-3-26"
"4904","Houston Rockets*",60,14,0.811,"—",56,18,113.5,104.4,"2018-3-26"
"4905","Golden State Warriors*",54,19,0.74,"5.5",52,21,114.4,107.2,"2018-3-26"
"4906","Portland Trail Blazers*",45,28,0.616,"14.5",43,30,106,103.2,"2018-3-26"
"4907","Oklahoma City Thunder*",44,31,0.587,"16.5",45,30,107.3,104,"2018-3-26"
"4908","New Orleans Pelicans*",43,31,0.581,"17.0",38,36,111.4,111,"2018-3-26"
"4909","San Antonio Spurs*",43,31,0.581,"17.0",45,29,102.4,99.2,"2018-3-26"
"4910","Utah Jazz*",42,32,0.568,"18.0",45,29,103.5,100.2,"2018-3-26"
"4911","Minnesota Timberwolves*",42,33,0.56,"18.5",42,33,109.7,107.7,"2018-3-26"
"4912","Denver Nuggets",40,34,0.541,"20.0",40,34,109.7,108.5,"2018-3-26"
"4913","Los Angeles Clippers",39,34,0.534,"20.5",39,34,109.6,108.7,"2018-3-26"
"4914","Los Angeles Lakers",32,41,0.438,"27.5",33,40,108.4,110,"2018-3-26"
"4915","Sacramento Kings",24,50,0.324,"36.0",20,54,99.4,106.8,"2018-3-26"
"4916","Dallas Mavericks",22,51,0.301,"37.5",30,43,102.7,105.3,"2018-3-26"
"4917","Memphis Grizzlies",20,54,0.27,"40.0",23,51,98.7,104.7,"2018-3-26"
"4918","Phoenix Suns",19,56,0.253,"41.5",16,59,103.9,113.7,"2018-3-26"
"4919","Toronto Raptors*",55,20,0.733,"—",55,20,112.5,104.4,"2018-3-27"
"4920","Boston Celtics*",51,23,0.689,"3.5",47,27,104.2,100.2,"2018-3-27"
"4921","Cleveland Cavaliers*",44,30,0.595,"10.5",38,36,110.6,110.1,"2018-3-27"
"4922","Philadelphia 76ers*",43,30,0.589,"11.0",44,29,108.7,105.5,"2018-3-27"
"4923","Indiana Pacers*",44,31,0.587,"11.0",42,33,105.6,103.9,"2018-3-27"
"4924","Washington Wizards*",41,33,0.554,"13.5",40,34,107.1,106,"2018-3-27"
"4925","Miami Heat*",40,35,0.533,"15.0",39,36,103.3,102.8,"2018-3-27"
"4926","Milwaukee Bucks*",39,35,0.527,"15.5",36,38,105.9,106.2,"2018-3-27"
"4927","Detroit Pistons",34,40,0.459,"20.5",35,39,103.1,103.8,"2018-3-27"
"4928","Charlotte Hornets",34,41,0.453,"21.0",38,37,107.8,107.6,"2018-3-27"
"4929","New York Knicks",27,48,0.36,"28.0",29,46,104.5,107.9,"2018-3-27"
"4930","Chicago Bulls",24,50,0.324,"30.5",21,53,103.1,110.2,"2018-3-27"
"4931","Brooklyn Nets",23,51,0.311,"31.5",27,47,106.4,110.6,"2018-3-27"
"4932","Orlando Magic",22,51,0.301,"32.0",25,48,104.3,109.1,"2018-3-27"
"4933","Atlanta Hawks",21,53,0.284,"33.5",24,50,103.6,109,"2018-3-27"
"4934","Houston Rockets*",61,14,0.813,"—",58,17,113.6,104.2,"2018-3-27"
"4935","Golden State Warriors*",54,20,0.73,"6.5",52,22,114,107,"2018-3-27"
"4936","Portland Trail Blazers*",46,28,0.622,"14.5",44,30,106.1,103.2,"2018-3-27"
"4937","Oklahoma City Thunder*",44,31,0.587,"17.0",45,30,107.3,104,"2018-3-27"
"4938","New Orleans Pelicans*",43,32,0.573,"18.0",38,37,111.3,111,"2018-3-27"
"4939","San Antonio Spurs*",43,32,0.573,"18.0",45,30,102.5,99.4,"2018-3-27"
"4940","Utah Jazz*",42,32,0.568,"18.5",45,29,103.5,100.2,"2018-3-27"
"4941","Minnesota Timberwolves*",42,33,0.56,"19.0",42,33,109.7,107.7,"2018-3-27"
"4942","Los Angeles Clippers",40,34,0.541,"20.5",39,35,109.5,108.5,"2018-3-27"
"4943","Denver Nuggets",40,35,0.533,"21.0",40,35,109.7,108.5,"2018-3-27"
"4944","Los Angeles Lakers",32,41,0.438,"28.0",33,40,108.4,110,"2018-3-27"
"4945","Sacramento Kings",24,51,0.32,"37.0",20,55,99.4,106.7,"2018-3-27"
"4946","Dallas Mavericks",23,51,0.311,"37.5",31,43,102.7,105.2,"2018-3-27"
"4947","Memphis Grizzlies",20,54,0.27,"40.5",23,51,98.7,104.7,"2018-3-27"
"4948","Phoenix Suns",19,56,0.253,"42.0",16,59,103.9,113.7,"2018-3-27"
"4949","Toronto Raptors*",55,20,0.733,"—",55,20,112.5,104.4,"2018-3-28"
"4950","Boston Celtics*",52,23,0.693,"3.0",48,27,104.1,100.1,"2018-3-28"
"4951","Cleveland Cavaliers*",45,30,0.6,"10.0",39,36,110.7,110,"2018-3-28"
"4952","Philadelphia 76ers*",44,30,0.595,"10.5",45,29,108.9,105.5,"2018-3-28"
"4953","Indiana Pacers*",44,31,0.587,"11.0",42,33,105.6,103.9,"2018-3-28"
"4954","Washington Wizards*",41,33,0.554,"13.5",40,34,107.1,106,"2018-3-28"
"4955","Miami Heat*",40,35,0.533,"15.0",39,36,103.3,102.8,"2018-3-28"
"4956","Milwaukee Bucks*",39,35,0.527,"15.5",36,38,105.9,106.2,"2018-3-28"
"4957","Detroit Pistons",34,40,0.459,"20.5",35,39,103.1,103.8,"2018-3-28"
"4958","Charlotte Hornets",34,42,0.447,"21.5",38,38,107.8,107.8,"2018-3-28"
"4959","New York Knicks",27,49,0.355,"28.5",29,47,104.5,108.1,"2018-3-28"
"4960","Chicago Bulls",24,50,0.324,"30.5",21,53,103.1,110.2,"2018-3-28"
"4961","Brooklyn Nets",24,51,0.32,"31.0",28,47,106.5,110.5,"2018-3-28"
"4962","Orlando Magic",22,52,0.297,"32.5",26,48,104.3,109.1,"2018-3-28"
"4963","Atlanta Hawks",21,54,0.28,"34.0",24,51,103.7,109.2,"2018-3-28"
"4964","Houston Rockets*",61,14,0.813,"—",58,17,113.6,104.2,"2018-3-28"
"4965","Golden State Warriors*",54,20,0.73,"6.5",52,22,114,107,"2018-3-28"
"4966","Portland Trail Blazers*",46,29,0.613,"15.0",44,31,106,103.3,"2018-3-28"
"4967","Oklahoma City Thunder*",44,31,0.587,"17.0",45,30,107.3,104,"2018-3-28"
"4968","New Orleans Pelicans*",43,32,0.573,"18.0",38,37,111.3,111,"2018-3-28"
"4969","San Antonio Spurs*",43,32,0.573,"18.0",45,30,102.5,99.4,"2018-3-28"
"4970","Minnesota Timberwolves*",43,33,0.566,"18.5",43,33,109.9,107.7,"2018-3-28"
"4971","Utah Jazz*",42,33,0.56,"19.0",46,29,103.4,100.1,"2018-3-28"
"4972","Los Angeles Clippers",41,34,0.547,"20.0",40,35,109.5,108.4,"2018-3-28"
"4973","Denver Nuggets",40,35,0.533,"21.0",40,35,109.7,108.5,"2018-3-28"
"4974","Los Angeles Lakers",33,41,0.446,"27.5",34,40,108.4,109.8,"2018-3-28"
"4975","Sacramento Kings",24,51,0.32,"37.0",20,55,99.4,106.7,"2018-3-28"
"4976","Dallas Mavericks",23,52,0.307,"38.0",31,44,102.6,105.2,"2018-3-28"
"4977","Memphis Grizzlies",21,54,0.28,"40.0",23,52,98.9,104.7,"2018-3-28"
"4978","Phoenix Suns",19,57,0.25,"42.5",17,59,103.8,113.7,"2018-3-28"
"4979","Toronto Raptors*",55,20,0.733,"—",55,20,112.5,104.4,"2018-3-29"
"4980","Boston Celtics*",52,23,0.693,"3.0",48,27,104.1,100.1,"2018-3-29"
"4981","Cleveland Cavaliers*",45,30,0.6,"10.0",39,36,110.7,110,"2018-3-29"
"4982","Philadelphia 76ers*",44,30,0.595,"10.5",45,29,108.9,105.5,"2018-3-29"
"4983","Indiana Pacers*",45,31,0.592,"10.5",42,34,105.6,103.9,"2018-3-29"
"4984","Washington Wizards*",41,34,0.547,"14.0",40,35,106.9,105.9,"2018-3-29"
"4985","Miami Heat*",41,35,0.539,"14.5",40,36,103.3,102.6,"2018-3-29"
"4986","Milwaukee Bucks*",40,35,0.533,"15.0",37,38,106,106.2,"2018-3-29"
"4987","Detroit Pistons",35,40,0.467,"20.0",36,39,103.1,103.6,"2018-3-29"
"4988","Charlotte Hornets",34,42,0.447,"21.5",38,38,107.8,107.8,"2018-3-29"
"4989","New York Knicks",27,49,0.355,"28.5",29,47,104.5,108.1,"2018-3-29"
"4990","Chicago Bulls",24,51,0.32,"31.0",21,54,103,110.1,"2018-3-29"
"4991","Brooklyn Nets",24,51,0.32,"31.0",28,47,106.5,110.5,"2018-3-29"
"4992","Orlando Magic",22,52,0.297,"32.5",26,48,104.3,109.1,"2018-3-29"
"4993","Atlanta Hawks",21,54,0.28,"34.0",24,51,103.7,109.2,"2018-3-29"
"4994","Houston Rockets*",61,14,0.813,"—",58,17,113.6,104.2,"2018-3-29"
"4995","Golden State Warriors*",54,21,0.72,"7.0",53,22,113.9,107.1,"2018-3-29"
"4996","Portland Trail Blazers*",46,29,0.613,"15.0",44,31,106,103.3,"2018-3-29"
"4997","San Antonio Spurs*",44,32,0.579,"17.5",46,30,102.5,99.4,"2018-3-29"
"4998","Oklahoma City Thunder*",44,32,0.579,"17.5",46,30,107.1,104,"2018-3-29"
"4999","New Orleans Pelicans*",43,32,0.573,"18.0",38,37,111.3,111,"2018-3-29"
"5000","Minnesota Timberwolves*",43,33,0.566,"18.5",43,33,109.9,107.7,"2018-3-29"
"5001","Utah Jazz*",42,33,0.56,"19.0",46,29,103.4,100.1,"2018-3-29"
"5002","Los Angeles Clippers",41,34,0.547,"20.0",40,35,109.5,108.4,"2018-3-29"
"5003","Denver Nuggets",40,35,0.533,"21.0",40,35,109.7,108.5,"2018-3-29"
"5004","Los Angeles Lakers",33,41,0.446,"27.5",34,40,108.4,109.8,"2018-3-29"
"5005","Sacramento Kings",24,52,0.316,"37.5",21,55,99.4,106.7,"2018-3-29"
"5006","Dallas Mavericks",23,52,0.307,"38.0",31,44,102.6,105.2,"2018-3-29"
"5007","Memphis Grizzlies",21,54,0.28,"40.0",23,52,98.9,104.7,"2018-3-29"
"5008","Phoenix Suns",19,57,0.25,"42.5",17,59,103.8,113.7,"2018-3-29"
"5009","Toronto Raptors*",55,20,0.733,"—",55,20,112.5,104.4,"2018-3-30"
"5010","Boston Celtics*",52,23,0.693,"3.0",48,27,104.1,100.1,"2018-3-30"
"5011","Cleveland Cavaliers*",46,30,0.605,"9.5",40,36,110.7,109.9,"2018-3-30"
"5012","Philadelphia 76ers*",45,30,0.6,"10.0",46,29,108.8,105.3,"2018-3-30"
"5013","Indiana Pacers*",45,31,0.592,"10.5",42,34,105.6,103.9,"2018-3-30"
"5014","Washington Wizards*",41,34,0.547,"14.0",40,35,106.9,105.9,"2018-3-30"
"5015","Miami Heat*",41,35,0.539,"14.5",40,36,103.3,102.6,"2018-3-30"
"5016","Milwaukee Bucks*",41,35,0.539,"14.5",38,38,106.3,106.4,"2018-3-30"
"5017","Detroit Pistons",35,40,0.467,"20.0",36,39,103.1,103.6,"2018-3-30"
"5018","Charlotte Hornets",34,42,0.447,"21.5",38,38,107.8,107.8,"2018-3-30"
"5019","New York Knicks",27,49,0.355,"28.5",29,47,104.5,108.1,"2018-3-30"
"5020","Chicago Bulls",25,51,0.329,"30.5",22,54,102.8,109.8,"2018-3-30"
"5021","Brooklyn Nets",24,51,0.32,"31.0",28,47,106.5,110.5,"2018-3-30"
"5022","Orlando Magic",22,53,0.293,"33.0",26,49,104,108.9,"2018-3-30"
"5023","Atlanta Hawks",21,55,0.276,"34.5",25,51,103.5,109.1,"2018-3-30"
"5024","Houston Rockets*",62,14,0.816,"—",58,18,113.5,104.2,"2018-3-30"
"5025","Golden State Warriors*",54,21,0.72,"7.5",53,22,113.9,107.1,"2018-3-30"
"5026","Portland Trail Blazers*",47,29,0.618,"15.0",45,31,106,103.2,"2018-3-30"
"5027","San Antonio Spurs*",44,32,0.579,"18.0",46,30,102.5,99.4,"2018-3-30"
"5028","Minnesota Timberwolves*",44,33,0.571,"18.5",44,33,109.7,107.5,"2018-3-30"
"5029","Oklahoma City Thunder*",44,33,0.571,"18.5",46,31,107.4,104.3,"2018-3-30"
"5030","New Orleans Pelicans*",43,33,0.566,"19.0",39,37,111.2,110.9,"2018-3-30"
"5031","Utah Jazz*",43,33,0.566,"19.0",47,29,103.4,100.1,"2018-3-30"
"5032","Denver Nuggets",41,35,0.539,"21.0",41,35,110,108.8,"2018-3-30"
"5033","Los Angeles Clippers",41,35,0.539,"21.0",40,36,109.3,108.3,"2018-3-30"
"5034","Los Angeles Lakers",33,42,0.44,"28.5",34,41,108.5,109.9,"2018-3-30"
"5035","Sacramento Kings",24,52,0.316,"38.0",21,55,99.4,106.7,"2018-3-30"
"5036","Dallas Mavericks",23,53,0.303,"39.0",32,44,102.5,105,"2018-3-30"
"5037","Memphis Grizzlies",21,55,0.276,"41.0",23,53,98.8,104.7,"2018-3-30"
"5038","Phoenix Suns",19,58,0.247,"43.5",17,60,103.8,113.5,"2018-3-30"
"5039","Toronto Raptors*",55,21,0.724,"—",56,20,112.3,104.5,"2018-3-31"
"5040","Boston Celtics*",53,23,0.697,"2.0",48,28,104.2,100.1,"2018-3-31"
"5041","Cleveland Cavaliers*",46,30,0.605,"9.0",40,36,110.7,109.9,"2018-3-31"
"5042","Philadelphia 76ers*",45,30,0.6,"9.5",46,29,108.8,105.3,"2018-3-31"
"5043","Indiana Pacers*",45,31,0.592,"10.0",42,34,105.6,103.9,"2018-3-31"
"5044","Washington Wizards*",42,34,0.553,"13.0",41,35,106.9,105.8,"2018-3-31"
"5045","Milwaukee Bucks*",41,35,0.539,"14.0",38,38,106.3,106.4,"2018-3-31"
"5046","Miami Heat*",41,36,0.532,"14.5",40,37,103.3,102.7,"2018-3-31"
"5047","Detroit Pistons",36,40,0.474,"19.0",37,39,103.2,103.7,"2018-3-31"
"5048","Charlotte Hornets",34,43,0.442,"21.5",38,39,107.6,107.8,"2018-3-31"
"5049","New York Knicks",27,50,0.351,"28.5",30,47,104.5,108.1,"2018-3-31"
"5050","Chicago Bulls",25,51,0.329,"30.0",22,54,102.8,109.8,"2018-3-31"
"5051","Brooklyn Nets",25,51,0.329,"30.0",28,48,106.5,110.5,"2018-3-31"
"5052","Orlando Magic",22,53,0.293,"32.5",26,49,104,108.9,"2018-3-31"
"5053","Atlanta Hawks",21,55,0.276,"34.0",25,51,103.5,109.1,"2018-3-31"
"5054","Houston Rockets*",62,14,0.816,"—",58,18,113.5,104.2,"2018-3-31"
"5055","Golden State Warriors*",55,21,0.724,"7.0",54,22,113.9,107,"2018-3-31"
"5056","Portland Trail Blazers*",47,29,0.618,"15.0",45,31,106,103.2,"2018-3-31"
"5057","San Antonio Spurs*",44,32,0.579,"18.0",46,30,102.5,99.4,"2018-3-31"
"5058","Minnesota Timberwolves*",44,33,0.571,"18.5",44,33,109.7,107.5,"2018-3-31"
"5059","Oklahoma City Thunder*",44,33,0.571,"18.5",46,31,107.4,104.3,"2018-3-31"
"5060","New Orleans Pelicans*",43,33,0.566,"19.0",39,37,111.2,110.9,"2018-3-31"
"5061","Utah Jazz*",43,33,0.566,"19.0",47,29,103.4,100.1,"2018-3-31"
"5062","Denver Nuggets",41,35,0.539,"21.0",41,35,110,108.8,"2018-3-31"
"5063","Los Angeles Clippers",41,35,0.539,"21.0",40,36,109.3,108.3,"2018-3-31"
"5064","Los Angeles Lakers",33,42,0.44,"28.5",34,41,108.5,109.9,"2018-3-31"
"5065","Sacramento Kings",24,53,0.312,"38.5",21,56,99.4,106.8,"2018-3-31"
"5066","Dallas Mavericks",23,53,0.303,"39.0",32,44,102.5,105,"2018-3-31"
"5067","Memphis Grizzlies",21,55,0.276,"41.0",23,53,98.8,104.7,"2018-3-31"
"5068","Phoenix Suns",19,58,0.247,"43.5",17,60,103.8,113.5,"2018-3-31"
"5069","Toronto Raptors*",55,21,0.724,"—",56,20,112.3,104.5,"2018-4-1"
"5070","Boston Celtics*",53,23,0.697,"2.0",48,28,104.2,100.1,"2018-4-1"
"5071","Cleveland Cavaliers*",47,30,0.61,"8.5",41,36,110.5,109.6,"2018-4-1"
"5072","Philadelphia 76ers*",46,30,0.605,"9.0",47,29,108.9,105.2,"2018-4-1"
"5073","Indiana Pacers*",46,31,0.597,"9.5",43,34,105.7,103.9,"2018-4-1"
"5074","Washington Wizards*",42,35,0.545,"13.5",41,36,106.8,105.8,"2018-4-1"
"5075","Miami Heat*",41,36,0.532,"14.5",40,37,103.3,102.7,"2018-4-1"
"5076","Milwaukee Bucks*",41,36,0.532,"14.5",38,39,106.5,106.7,"2018-4-1"
"5077","Detroit Pistons",37,40,0.481,"18.5",38,39,103.3,103.6,"2018-4-1"
"5078","Charlotte Hornets",34,44,0.436,"22.0",38,40,107.5,107.9,"2018-4-1"
"5079","New York Knicks",27,50,0.351,"28.5",30,47,104.5,108.1,"2018-4-1"
"5080","Chicago Bulls",26,51,0.338,"29.5",23,54,103,109.5,"2018-4-1"
"5081","Brooklyn Nets",25,52,0.325,"30.5",29,48,106.4,110.5,"2018-4-1"
"5082","Orlando Magic",22,54,0.289,"33.0",26,50,103.8,108.7,"2018-4-1"
"5083","Atlanta Hawks",22,55,0.286,"33.5",25,52,103.4,108.9,"2018-4-1"
"5084","Houston Rockets*",62,15,0.805,"—",59,18,113.1,104.1,"2018-4-1"
"5085","Golden State Warriors*",56,21,0.727,"6.0",54,23,113.9,107,"2018-4-1"
"5086","Portland Trail Blazers*",48,29,0.623,"14.0",46,31,106.1,103.1,"2018-4-1"
"5087","San Antonio Spurs*",45,32,0.584,"17.0",47,30,102.5,99.2,"2018-4-1"
"5088","Oklahoma City Thunder*",45,33,0.577,"17.5",47,31,107.4,104.3,"2018-4-1"
"5089","Utah Jazz*",44,33,0.571,"18.0",48,29,103.7,100.1,"2018-4-1"
"5090","Minnesota Timberwolves*",44,34,0.564,"18.5",44,34,109.6,107.7,"2018-4-1"
"5091","New Orleans Pelicans*",43,34,0.558,"19.0",39,38,111.1,110.9,"2018-4-1"
"5092","Denver Nuggets",42,35,0.545,"20.0",42,35,110.2,109,"2018-4-1"
"5093","Los Angeles Clippers",41,36,0.532,"21.0",41,36,109.3,108.4,"2018-4-1"
"5094","Los Angeles Lakers",33,43,0.434,"28.5",35,41,108.2,109.6,"2018-4-1"
"5095","Sacramento Kings",25,53,0.321,"37.5",21,57,99.2,106.5,"2018-4-1"
"5096","Dallas Mavericks",23,54,0.299,"39.0",32,45,102.3,104.9,"2018-4-1"
"5097","Memphis Grizzlies",21,56,0.273,"41.0",24,53,98.8,104.8,"2018-4-1"
"5098","Phoenix Suns",19,59,0.244,"43.5",17,61,103.8,113.6,"2018-4-1"
"5099","Toronto Raptors*",55,21,0.724,"—",56,20,112.3,104.5,"2018-4-2"
"5100","Boston Celtics*",53,23,0.697,"2.0",48,28,104.2,100.1,"2018-4-2"
"5101","Cleveland Cavaliers*",47,30,0.61,"8.5",41,36,110.5,109.6,"2018-4-2"
"5102","Philadelphia 76ers*",46,30,0.605,"9.0",47,29,108.9,105.2,"2018-4-2"
"5103","Indiana Pacers*",46,31,0.597,"9.5",43,34,105.7,103.9,"2018-4-2"
"5104","Washington Wizards*",42,35,0.545,"13.5",41,36,106.8,105.8,"2018-4-2"
"5105","Miami Heat*",41,36,0.532,"14.5",40,37,103.3,102.7,"2018-4-2"
"5106","Milwaukee Bucks*",41,36,0.532,"14.5",38,39,106.5,106.7,"2018-4-2"
"5107","Detroit Pistons",37,40,0.481,"18.5",38,39,103.3,103.6,"2018-4-2"
"5108","Charlotte Hornets",34,44,0.436,"22.0",38,40,107.5,107.9,"2018-4-2"
"5109","New York Knicks",27,50,0.351,"28.5",30,47,104.5,108.1,"2018-4-2"
"5110","Chicago Bulls",26,51,0.338,"29.5",23,54,103,109.5,"2018-4-2"
"5111","Brooklyn Nets",25,52,0.325,"30.5",29,48,106.4,110.5,"2018-4-2"
"5112","Orlando Magic",22,54,0.289,"33.0",26,50,103.8,108.7,"2018-4-2"
"5113","Atlanta Hawks",22,55,0.286,"33.5",25,52,103.4,108.9,"2018-4-2"
"5114","Houston Rockets*",62,15,0.805,"—",59,18,113.1,104.1,"2018-4-2"
"5115","Golden State Warriors*",56,21,0.727,"6.0",54,23,113.9,107,"2018-4-2"
"5116","Portland Trail Blazers*",48,29,0.623,"14.0",46,31,106.1,103.1,"2018-4-2"
"5117","San Antonio Spurs*",45,32,0.584,"17.0",47,30,102.5,99.2,"2018-4-2"
"5118","Oklahoma City Thunder*",45,33,0.577,"17.5",47,31,107.4,104.3,"2018-4-2"
"5119","Utah Jazz*",44,33,0.571,"18.0",48,29,103.7,100.1,"2018-4-2"
"5120","Minnesota Timberwolves*",44,34,0.564,"18.5",44,34,109.6,107.7,"2018-4-2"
"5121","New Orleans Pelicans*",43,34,0.558,"19.0",39,38,111.1,110.9,"2018-4-2"
"5122","Denver Nuggets",42,35,0.545,"20.0",42,35,110.2,109,"2018-4-2"
"5123","Los Angeles Clippers",41,36,0.532,"21.0",41,36,109.3,108.4,"2018-4-2"
"5124","Los Angeles Lakers",33,43,0.434,"28.5",35,41,108.2,109.6,"2018-4-2"
"5125","Sacramento Kings",25,53,0.321,"37.5",21,57,99.2,106.5,"2018-4-2"
"5126","Dallas Mavericks",23,54,0.299,"39.0",32,45,102.3,104.9,"2018-4-2"
"5127","Memphis Grizzlies",21,56,0.273,"41.0",24,53,98.8,104.8,"2018-4-2"
"5128","Phoenix Suns",19,59,0.244,"43.5",17,61,103.8,113.6,"2018-4-2"
"5129","Toronto Raptors*",55,22,0.714,"—",56,21,112.2,104.6,"2018-4-3"
"5130","Boston Celtics*",53,24,0.688,"2.0",49,28,104.2,100.2,"2018-4-3"
"5131","Cleveland Cavaliers*",48,30,0.615,"7.5",41,37,110.5,109.6,"2018-4-3"
"5132","Philadelphia 76ers*",47,30,0.61,"8.0",48,29,109.1,105.1,"2018-4-3"
"5133","Indiana Pacers*",46,32,0.59,"9.5",43,35,105.7,104,"2018-4-3"
"5134","Miami Heat*",42,36,0.538,"13.5",41,37,103.3,102.7,"2018-4-3"
"5135","Milwaukee Bucks*",42,36,0.538,"13.5",39,39,106.5,106.7,"2018-4-3"
"5136","Washington Wizards*",42,36,0.538,"13.5",41,37,106.7,106,"2018-4-3"
"5137","Detroit Pistons",37,40,0.481,"18.0",38,39,103.3,103.6,"2018-4-3"
"5138","Charlotte Hornets",34,45,0.43,"22.0",38,41,107.6,108.1,"2018-4-3"
"5139","New York Knicks",27,51,0.346,"28.5",29,49,104.1,108,"2018-4-3"
"5140","Chicago Bulls",27,51,0.346,"28.5",23,55,103.2,109.6,"2018-4-3"
"5141","Brooklyn Nets",25,53,0.321,"30.5",28,50,106.2,110.6,"2018-4-3"
"5142","Orlando Magic",23,54,0.299,"32.0",27,50,103.7,108.2,"2018-4-3"
"5143","Atlanta Hawks",22,56,0.282,"33.5",26,52,103.3,108.8,"2018-4-3"
"5144","Houston Rockets*",63,15,0.808,"—",59,19,113.2,104.1,"2018-4-3"
"5145","Golden State Warriors*",57,21,0.731,"6.0",55,23,113.9,107,"2018-4-3"
"5146","Portland Trail Blazers*",48,30,0.615,"15.0",46,32,106.1,103.3,"2018-4-3"
"5147","San Antonio Spurs*",45,33,0.577,"18.0",47,31,102.6,99.4,"2018-4-3"
"5148","Utah Jazz*",45,33,0.577,"18.0",49,29,103.8,100.2,"2018-4-3"
"5149","Oklahoma City Thunder*",45,34,0.57,"18.5",47,32,107.4,104.4,"2018-4-3"
"5150","Minnesota Timberwolves*",44,34,0.564,"19.0",44,34,109.6,107.7,"2018-4-3"
"5151","New Orleans Pelicans*",43,34,0.558,"19.5",39,38,111.1,110.9,"2018-4-3"
"5152","Denver Nuggets",43,35,0.551,"20.0",42,36,110.2,108.9,"2018-4-3"
"5153","Los Angeles Clippers",42,36,0.538,"21.0",41,37,109.3,108.4,"2018-4-3"
"5154","Los Angeles Lakers",33,44,0.429,"29.5",35,42,108.2,109.7,"2018-4-3"
"5155","Sacramento Kings",25,54,0.316,"38.5",21,58,99.1,106.4,"2018-4-3"
"5156","Dallas Mavericks",24,54,0.308,"39.0",32,46,102.4,105,"2018-4-3"
"5157","Memphis Grizzlies",21,56,0.273,"41.5",24,53,98.8,104.8,"2018-4-3"
"5158","Phoenix Suns",20,59,0.253,"43.5",18,61,103.7,113.3,"2018-4-3"
"5159","Toronto Raptors*",56,22,0.718,"—",57,21,112,104.2,"2018-4-4"
"5160","Boston Celtics*",53,25,0.679,"3.0",49,29,103.9,100.1,"2018-4-4"
"5161","Cleveland Cavaliers*",48,30,0.615,"8.0",41,37,110.5,109.6,"2018-4-4"
"5162","Philadelphia 76ers*",48,30,0.615,"8.0",49,29,109.1,105.1,"2018-4-4"
"5163","Indiana Pacers*",46,32,0.59,"10.0",43,35,105.7,104,"2018-4-4"
"5164","Miami Heat*",43,36,0.544,"13.5",42,37,103.5,102.5,"2018-4-4"
"5165","Milwaukee Bucks*",42,36,0.538,"14.0",39,39,106.5,106.7,"2018-4-4"
"5166","Washington Wizards*",42,36,0.538,"14.0",41,37,106.7,106,"2018-4-4"
"5167","Detroit Pistons",37,41,0.474,"19.0",38,40,103.4,103.7,"2018-4-4"
"5168","Charlotte Hornets",34,45,0.43,"22.5",38,41,107.6,108.1,"2018-4-4"
"5169","New York Knicks",27,51,0.346,"29.0",29,49,104.1,108,"2018-4-4"
"5170","Chicago Bulls",27,51,0.346,"29.0",23,55,103.2,109.6,"2018-4-4"
"5171","Brooklyn Nets",25,53,0.321,"31.0",28,50,106.2,110.6,"2018-4-4"
