"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"4701","Utah Jazz*",45,29,0.608,"14.5",46,28,100.4,96.7,"2017-3-27"
"4702","Los Angeles Clippers*",44,31,0.587,"16.0",46,29,107.9,104.5,"2017-3-27"
"4703","Oklahoma City Thunder*",42,31,0.575,"17.0",39,34,107,106.1,"2017-3-27"
"4704","Memphis Grizzlies*",40,34,0.541,"19.5",38,36,100.7,100.2,"2017-3-27"
"4705","Portland Trail Blazers*",35,38,0.479,"24.0",34,39,108,109,"2017-3-27"
"4706","Denver Nuggets",35,38,0.479,"24.0",37,36,111.4,111.1,"2017-3-27"
"4707","Dallas Mavericks",31,42,0.425,"28.0",30,43,97.7,100.1,"2017-3-27"
"4708","New Orleans Pelicans",31,43,0.419,"28.5",32,42,103.7,105.6,"2017-3-27"
"4709","Sacramento Kings",29,45,0.392,"30.5",28,46,102.6,106.3,"2017-3-27"
"4710","Minnesota Timberwolves",28,44,0.389,"30.5",34,38,104.9,105.8,"2017-3-27"
"4711","Phoenix Suns",22,52,0.297,"37.5",24,50,107.2,113,"2017-3-27"
"4712","Los Angeles Lakers",21,52,0.288,"38.0",20,53,104.6,112.1,"2017-3-27"
"4713","Boston Celtics*",48,26,0.649,"—",43,31,107.8,105.1,"2017-3-28"
"4714","Cleveland Cavaliers*",47,26,0.644,"0.5",44,29,110,106.8,"2017-3-28"
"4715","Washington Wizards*",46,28,0.622,"2.0",43,31,109.4,106.9,"2017-3-28"
"4716","Toronto Raptors*",45,29,0.608,"3.0",47,27,107.2,102.9,"2017-3-28"
"4717","Atlanta Hawks*",38,36,0.514,"10.0",34,40,103,104.3,"2017-3-28"
"4718","Milwaukee Bucks*",38,36,0.514,"10.0",38,36,104.6,104.2,"2017-3-28"
"4719","Indiana Pacers*",37,37,0.5,"11.0",35,39,104.4,105.3,"2017-3-28"
"4720","Miami Heat",36,38,0.486,"12.0",39,35,102.7,102,"2017-3-28"
"4721","Chicago Bulls*",35,39,0.473,"13.0",35,39,102.4,103.4,"2017-3-28"
"4722","Detroit Pistons",34,41,0.453,"14.5",34,41,101.1,102.4,"2017-3-28"
"4723","Charlotte Hornets",33,41,0.446,"15.0",39,35,105.1,104.3,"2017-3-28"
"4724","New York Knicks",28,46,0.378,"20.0",29,45,105.1,108.5,"2017-3-28"
"4725","Philadelphia 76ers",28,46,0.378,"20.0",25,49,102.5,107.6,"2017-3-28"
"4726","Orlando Magic",27,47,0.365,"21.0",23,51,100.5,106.6,"2017-3-28"
"4727","Brooklyn Nets",16,58,0.216,"32.0",21,53,105.9,113.2,"2017-3-28"
"4728","Golden State Warriors*",60,14,0.811,"—",60,14,115.9,104.3,"2017-3-28"
"4729","San Antonio Spurs*",57,16,0.781,"2.5",55,18,106.2,98.1,"2017-3-28"
"4730","Houston Rockets*",51,23,0.689,"9.0",52,22,115.6,108.9,"2017-3-28"
"4731","Utah Jazz*",45,29,0.608,"15.0",46,28,100.4,96.7,"2017-3-28"
"4732","Los Angeles Clippers*",44,31,0.587,"16.5",46,29,107.9,104.5,"2017-3-28"
"4733","Oklahoma City Thunder*",42,31,0.575,"17.5",39,34,107,106.1,"2017-3-28"
"4734","Memphis Grizzlies*",40,34,0.541,"20.0",38,36,100.7,100.2,"2017-3-28"
"4735","Portland Trail Blazers*",36,38,0.486,"24.0",35,39,108.1,109,"2017-3-28"
"4736","Denver Nuggets",35,39,0.473,"25.0",37,37,111.4,111.3,"2017-3-28"
"4737","Dallas Mavericks",31,42,0.425,"28.5",30,43,97.7,100.1,"2017-3-28"
"4738","New Orleans Pelicans",31,43,0.419,"29.0",32,42,103.7,105.6,"2017-3-28"
"4739","Minnesota Timberwolves",29,44,0.397,"30.5",34,39,105,105.9,"2017-3-28"
"4740","Sacramento Kings",29,45,0.392,"31.0",28,46,102.6,106.3,"2017-3-28"
"4741","Phoenix Suns",22,53,0.293,"38.5",24,51,106.9,112.8,"2017-3-28"
"4742","Los Angeles Lakers",21,53,0.284,"39.0",20,54,104.7,112.1,"2017-3-28"
"4743","Cleveland Cavaliers*",47,26,0.644,"—",44,29,110,106.8,"2017-3-29"
"4744","Boston Celtics*",48,27,0.64,"—",44,31,107.7,105.1,"2017-3-29"
"4745","Washington Wizards*",46,29,0.613,"2.0",43,32,109.5,107.2,"2017-3-29"
"4746","Toronto Raptors*",45,30,0.6,"3.0",48,27,107.2,103,"2017-3-29"
"4747","Atlanta Hawks*",39,36,0.52,"9.0",34,41,102.9,104.1,"2017-3-29"
"4748","Milwaukee Bucks*",39,36,0.52,"9.0",39,36,104.6,104.1,"2017-3-29"
"4749","Indiana Pacers*",37,38,0.493,"11.0",35,40,104.3,105.4,"2017-3-29"
"4750","Miami Heat",37,38,0.493,"11.0",40,35,102.8,101.8,"2017-3-29"
"4751","Chicago Bulls*",35,39,0.473,"12.5",35,39,102.4,103.4,"2017-3-29"
"4752","Charlotte Hornets",34,41,0.453,"14.0",40,35,105.2,104.4,"2017-3-29"
"4753","Detroit Pistons",34,41,0.453,"14.0",34,41,101.1,102.4,"2017-3-29"
"4754","New York Knicks",28,47,0.373,"20.0",29,46,104.8,108.4,"2017-3-29"
"4755","Philadelphia 76ers",28,47,0.373,"20.0",25,50,102.3,107.5,"2017-3-29"
"4756","Orlando Magic",27,48,0.36,"21.0",23,52,100.6,106.7,"2017-3-29"
"4757","Brooklyn Nets",16,58,0.216,"31.5",21,53,105.9,113.2,"2017-3-29"
"4758","Golden State Warriors*",61,14,0.813,"—",61,14,115.8,104.2,"2017-3-29"
"4759","San Antonio Spurs*",57,17,0.77,"3.5",55,19,106.1,98.3,"2017-3-29"
"4760","Houston Rockets*",51,23,0.689,"9.5",52,22,115.6,108.9,"2017-3-29"
"4761","Utah Jazz*",46,29,0.613,"15.0",48,27,100.6,96.5,"2017-3-29"
"4762","Los Angeles Clippers*",45,31,0.592,"16.5",47,29,108.2,104.7,"2017-3-29"
"4763","Oklahoma City Thunder*",43,31,0.581,"17.5",39,35,107.1,106.1,"2017-3-29"
"4764","Memphis Grizzlies*",41,34,0.547,"20.0",39,36,100.9,100.2,"2017-3-29"
"4765","Portland Trail Blazers*",36,38,0.486,"24.5",35,39,108.1,109,"2017-3-29"
"4766","Denver Nuggets",35,39,0.473,"25.5",37,37,111.4,111.3,"2017-3-29"
"4767","New Orleans Pelicans",32,43,0.427,"29.0",33,42,103.9,105.8,"2017-3-29"
"4768","Dallas Mavericks",31,43,0.419,"29.5",31,43,98,100.4,"2017-3-29"
"4769","Minnesota Timberwolves",29,44,0.397,"31.0",34,39,105,105.9,"2017-3-29"
"4770","Sacramento Kings",29,46,0.387,"32.0",28,47,102.3,106.3,"2017-3-29"
"4771","Phoenix Suns",22,53,0.293,"39.0",24,51,106.9,112.8,"2017-3-29"
"4772","Los Angeles Lakers",21,53,0.284,"39.5",20,54,104.7,112.1,"2017-3-29"
"4773","Boston Celtics*",48,27,0.64,"—",44,31,107.7,105.1,"2017-3-30"
"4774","Cleveland Cavaliers*",47,27,0.635,"0.5",44,30,109.8,106.7,"2017-3-30"
"4775","Washington Wizards*",46,29,0.613,"2.0",43,32,109.5,107.2,"2017-3-30"
"4776","Toronto Raptors*",45,30,0.6,"3.0",48,27,107.2,103,"2017-3-30"
"4777","Atlanta Hawks*",39,36,0.52,"9.0",34,41,102.9,104.1,"2017-3-30"
"4778","Milwaukee Bucks*",39,36,0.52,"9.0",39,36,104.6,104.1,"2017-3-30"
"4779","Indiana Pacers*",37,38,0.493,"11.0",35,40,104.3,105.4,"2017-3-30"
"4780","Miami Heat",37,38,0.493,"11.0",40,35,102.8,101.8,"2017-3-30"
"4781","Chicago Bulls*",36,39,0.48,"12.0",35,40,102.4,103.2,"2017-3-30"
"4782","Detroit Pistons",35,41,0.461,"13.5",35,41,101,102.3,"2017-3-30"
"4783","Charlotte Hornets",34,41,0.453,"14.0",40,35,105.2,104.4,"2017-3-30"
"4784","New York Knicks",28,47,0.373,"20.0",29,46,104.8,108.4,"2017-3-30"
"4785","Philadelphia 76ers",28,47,0.373,"20.0",25,50,102.3,107.5,"2017-3-30"
"4786","Orlando Magic",27,48,0.36,"21.0",23,52,100.6,106.7,"2017-3-30"
"4787","Brooklyn Nets",16,59,0.213,"32.0",21,54,105.7,112.9,"2017-3-30"
"4788","Golden State Warriors*",61,14,0.813,"—",61,14,115.8,104.2,"2017-3-30"
"4789","San Antonio Spurs*",57,17,0.77,"3.5",55,19,106.1,98.3,"2017-3-30"
"4790","Houston Rockets*",51,24,0.68,"10.0",52,23,115.5,109,"2017-3-30"
"4791","Utah Jazz*",46,29,0.613,"15.0",48,27,100.6,96.5,"2017-3-30"
"4792","Los Angeles Clippers*",46,31,0.597,"16.0",47,30,108.4,104.9,"2017-3-30"
"4793","Oklahoma City Thunder*",43,31,0.581,"17.5",39,35,107.1,106.1,"2017-3-30"
"4794","Memphis Grizzlies*",41,34,0.547,"20.0",39,36,100.9,100.2,"2017-3-30"
"4795","Portland Trail Blazers*",37,38,0.493,"24.0",36,39,108.3,109,"2017-3-30"
"4796","Denver Nuggets",35,39,0.473,"25.5",37,37,111.4,111.3,"2017-3-30"
"4797","New Orleans Pelicans",32,43,0.427,"29.0",33,42,103.9,105.8,"2017-3-30"
"4798","Dallas Mavericks",31,43,0.419,"29.5",31,43,98,100.4,"2017-3-30"
"4799","Minnesota Timberwolves",30,44,0.405,"30.5",35,39,105.2,105.9,"2017-3-30"
