"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"1695","Charlotte Hornets*",15,12,0.556,"4.0",17,10,102.4,99.1,"2015-12-22"
"1696","Boston Celtics*",15,13,0.536,"4.5",18,10,103.4,99.5,"2015-12-22"
"1697","New York Knicks",14,15,0.483,"6.0",14,15,98.4,99.2,"2015-12-22"
"1698","Washington Wizards",12,14,0.462,"6.5",10,16,102,105.5,"2015-12-22"
"1699","Milwaukee Bucks",11,18,0.379,"9.0",9,20,96,102.1,"2015-12-22"
"1700","Brooklyn Nets",8,20,0.286,"11.5",8,20,96,102.6,"2015-12-22"
"1701","Philadelphia 76ers",1,29,0.033,"19.5",4,26,91.1,104.4,"2015-12-22"
"1702","Golden State Warriors*",26,1,0.963,"—",23,4,116,102.6,"2015-12-22"
"1703","San Antonio Spurs*",24,5,0.828,"3.0",25,4,102.2,89,"2015-12-22"
"1704","Oklahoma City Thunder*",19,9,0.679,"7.5",21,7,107.4,99.5,"2015-12-22"
"1705","Los Angeles Clippers*",16,13,0.552,"11.0",16,13,102.4,101.2,"2015-12-22"
"1706","Dallas Mavericks*",15,13,0.536,"11.5",14,14,100.6,100.5,"2015-12-22"
"1707","Memphis Grizzlies*",16,14,0.533,"11.5",11,19,96.2,99.8,"2015-12-22"
"1708","Houston Rockets*",15,14,0.517,"12.0",13,16,104.2,105.6,"2015-12-22"
"1709","Utah Jazz",12,14,0.462,"13.5",13,13,97.5,97,"2015-12-22"
"1710","Phoenix Suns",12,18,0.4,"15.5",14,16,103.9,105.2,"2015-12-22"
"1711","Denver Nuggets",11,17,0.393,"15.5",10,18,99,103.7,"2015-12-22"
"1712","Minnesota Timberwolves",11,17,0.393,"15.5",13,15,101.9,103.3,"2015-12-22"
"1713","Sacramento Kings",11,17,0.393,"15.5",12,16,104.4,107.1,"2015-12-22"
"1714","Portland Trail Blazers*",11,19,0.367,"16.5",14,16,101.4,102.7,"2015-12-22"
"1715","New Orleans Pelicans",8,19,0.296,"18.0",8,19,102.3,108.2,"2015-12-22"
"1716","Los Angeles Lakers",5,23,0.179,"21.5",6,22,97.1,107.2,"2015-12-22"
"1717","Cleveland Cavaliers*",19,7,0.731,"—",18,8,101.4,95.2,"2015-12-23"
"1718","Atlanta Hawks*",19,12,0.613,"2.5",17,14,101.4,99.9,"2015-12-23"
"1719","Toronto Raptors*",18,12,0.6,"3.0",18,12,99.7,96.6,"2015-12-23"
"1720","Miami Heat*",16,11,0.593,"3.5",15,12,96.6,94.9,"2015-12-23"
"1721","Orlando Magic",17,12,0.586,"3.5",17,12,101,98.6,"2015-12-23"
"1722","Chicago Bulls",15,11,0.577,"4.0",14,12,100.4,99.5,"2015-12-23"
"1723","Indiana Pacers*",16,12,0.571,"4.0",17,11,102.7,99.1,"2015-12-23"
"1724","Detroit Pistons*",17,13,0.567,"4.0",16,14,101.4,100,"2015-12-23"
"1725","Boston Celtics*",16,13,0.552,"4.5",19,10,103.3,99.1,"2015-12-23"
"1726","Charlotte Hornets*",15,13,0.536,"5.0",17,11,101.9,99.2,"2015-12-23"
"1727","Washington Wizards",13,14,0.481,"6.5",11,16,101.9,105,"2015-12-23"
"1728","New York Knicks",14,16,0.467,"7.0",14,16,97.9,99,"2015-12-23"
"1729","Milwaukee Bucks",12,18,0.4,"9.0",10,20,96.6,102,"2015-12-23"
"1730","Brooklyn Nets",8,21,0.276,"12.5",8,21,96.8,103.2,"2015-12-23"
"1731","Philadelphia 76ers",1,30,0.032,"20.5",4,27,91.4,104.7,"2015-12-23"
"1732","Golden State Warriors*",27,1,0.964,"—",24,4,115.5,102,"2015-12-23"
"1733","San Antonio Spurs*",25,5,0.833,"3.0",26,4,102.4,88.8,"2015-12-23"
"1734","Oklahoma City Thunder*",20,9,0.69,"7.5",22,7,107.8,99,"2015-12-23"
"1735","Los Angeles Clippers*",16,13,0.552,"11.5",16,13,102.4,101.2,"2015-12-23"
"1736","Dallas Mavericks*",16,13,0.552,"11.5",15,14,101.3,101.1,"2015-12-23"
"1737","Memphis Grizzlies*",16,15,0.516,"12.5",11,20,96,99.8,"2015-12-23"
"1738","Houston Rockets*",15,15,0.5,"13.0",14,16,104.1,105.6,"2015-12-23"
"1739","Utah Jazz",12,15,0.444,"14.5",13,14,97,97.2,"2015-12-23"
"1740","Denver Nuggets",12,17,0.414,"15.5",10,19,99.2,103.4,"2015-12-23"
"1741","Sacramento Kings",12,17,0.414,"15.5",12,17,104.5,107.1,"2015-12-23"
"1742","Phoenix Suns",12,19,0.387,"16.5",14,17,103.6,105.2,"2015-12-23"
"1743","Minnesota Timberwolves",11,18,0.379,"16.5",12,17,101.3,103.4,"2015-12-23"
"1744","Portland Trail Blazers*",11,20,0.355,"17.5",13,18,101,103.1,"2015-12-23"
"1745","New Orleans Pelicans",9,19,0.321,"18.0",10,18,102.8,107.5,"2015-12-23"
"1746","Los Angeles Lakers",5,24,0.172,"22.5",5,24,96.7,107.6,"2015-12-23"
"1747","Cleveland Cavaliers*",19,7,0.731,"—",18,8,101.4,95.2,"2015-12-24"
"1748","Atlanta Hawks*",19,12,0.613,"2.5",17,14,101.4,99.9,"2015-12-24"
"1749","Toronto Raptors*",18,12,0.6,"3.0",18,12,99.7,96.6,"2015-12-24"
"1750","Miami Heat*",16,11,0.593,"3.5",15,12,96.6,94.9,"2015-12-24"
"1751","Orlando Magic",17,12,0.586,"3.5",17,12,101,98.6,"2015-12-24"
"1752","Chicago Bulls",15,11,0.577,"4.0",14,12,100.4,99.5,"2015-12-24"
"1753","Indiana Pacers*",16,12,0.571,"4.0",17,11,102.7,99.1,"2015-12-24"
"1754","Detroit Pistons*",17,13,0.567,"4.0",16,14,101.4,100,"2015-12-24"
"1755","Boston Celtics*",16,13,0.552,"4.5",19,10,103.3,99.1,"2015-12-24"
"1756","Charlotte Hornets*",15,13,0.536,"5.0",17,11,101.9,99.2,"2015-12-24"
"1757","Washington Wizards",13,14,0.481,"6.5",11,16,101.9,105,"2015-12-24"
"1758","New York Knicks",14,16,0.467,"7.0",14,16,97.9,99,"2015-12-24"
"1759","Milwaukee Bucks",12,18,0.4,"9.0",10,20,96.6,102,"2015-12-24"
"1760","Brooklyn Nets",8,21,0.276,"12.5",8,21,96.8,103.2,"2015-12-24"
"1761","Philadelphia 76ers",1,30,0.032,"20.5",4,27,91.4,104.7,"2015-12-24"
"1762","Golden State Warriors*",27,1,0.964,"—",24,4,115.5,102,"2015-12-24"
"1763","San Antonio Spurs*",25,5,0.833,"3.0",26,4,102.4,88.8,"2015-12-24"
"1764","Oklahoma City Thunder*",20,9,0.69,"7.5",22,7,107.8,99,"2015-12-24"
"1765","Los Angeles Clippers*",16,13,0.552,"11.5",16,13,102.4,101.2,"2015-12-24"
"1766","Dallas Mavericks*",16,13,0.552,"11.5",15,14,101.3,101.1,"2015-12-24"
"1767","Memphis Grizzlies*",16,15,0.516,"12.5",11,20,96,99.8,"2015-12-24"
"1768","Houston Rockets*",15,15,0.5,"13.0",14,16,104.1,105.6,"2015-12-24"
"1769","Utah Jazz",12,15,0.444,"14.5",13,14,97,97.2,"2015-12-24"
"1770","Denver Nuggets",12,17,0.414,"15.5",10,19,99.2,103.4,"2015-12-24"
"1771","Sacramento Kings",12,17,0.414,"15.5",12,17,104.5,107.1,"2015-12-24"
"1772","Phoenix Suns",12,19,0.387,"16.5",14,17,103.6,105.2,"2015-12-24"
"1773","Minnesota Timberwolves",11,18,0.379,"16.5",12,17,101.3,103.4,"2015-12-24"
"1774","Portland Trail Blazers*",11,20,0.355,"17.5",13,18,101,103.1,"2015-12-24"
"1775","New Orleans Pelicans",9,19,0.321,"18.0",10,18,102.8,107.5,"2015-12-24"
"1776","Los Angeles Lakers",5,24,0.172,"22.5",5,24,96.7,107.6,"2015-12-24"
"1777","Cleveland Cavaliers*",19,8,0.704,"—",19,8,100.7,94.9,"2015-12-25"
"1778","Atlanta Hawks*",19,12,0.613,"2.0",17,14,101.4,99.9,"2015-12-25"
"1779","Miami Heat*",17,11,0.607,"2.5",16,12,96.5,94.6,"2015-12-25"
"1780","Toronto Raptors*",18,12,0.6,"2.5",18,12,99.7,96.6,"2015-12-25"
"1781","Chicago Bulls",16,11,0.593,"3.0",15,12,100.6,99.4,"2015-12-25"
"1782","Orlando Magic",17,12,0.586,"3.0",17,12,101,98.6,"2015-12-25"
"1783","Indiana Pacers*",16,12,0.571,"3.5",17,11,102.7,99.1,"2015-12-25"
"1784","Detroit Pistons*",17,13,0.567,"3.5",16,14,101.4,100,"2015-12-25"
"1785","Boston Celtics*",16,13,0.552,"4.0",19,10,103.3,99.1,"2015-12-25"
"1786","Charlotte Hornets*",15,13,0.536,"4.5",17,11,101.9,99.2,"2015-12-25"
"1787","Washington Wizards",13,14,0.481,"6.0",11,16,101.9,105,"2015-12-25"
"1788","New York Knicks",14,16,0.467,"6.5",14,16,97.9,99,"2015-12-25"
"1789","Milwaukee Bucks",12,18,0.4,"8.5",10,20,96.6,102,"2015-12-25"
"1790","Brooklyn Nets",8,21,0.276,"12.0",8,21,96.8,103.2,"2015-12-25"
"1791","Philadelphia 76ers",1,30,0.032,"20.0",4,27,91.4,104.7,"2015-12-25"
"1792","Golden State Warriors*",28,1,0.966,"—",25,4,114.6,101.3,"2015-12-25"
"1793","San Antonio Spurs*",25,6,0.806,"4.0",27,4,101.8,88.7,"2015-12-25"
"1794","Oklahoma City Thunder*",20,10,0.667,"8.5",23,7,107.4,99.2,"2015-12-25"
"1795","Los Angeles Clippers*",17,13,0.567,"11.5",17,13,102.1,100.6,"2015-12-25"
"1796","Dallas Mavericks*",16,13,0.552,"12.0",15,14,101.3,101.1,"2015-12-25"
"1797","Memphis Grizzlies*",16,15,0.516,"13.0",11,20,96,99.8,"2015-12-25"
"1798","Houston Rockets*",16,15,0.516,"13.0",14,17,103.6,104.9,"2015-12-25"
"1799","Utah Jazz",12,15,0.444,"15.0",13,14,97,97.2,"2015-12-25"
"1800","Denver Nuggets",12,17,0.414,"16.0",10,19,99.2,103.4,"2015-12-25"
"1801","Sacramento Kings",12,17,0.414,"16.0",12,17,104.5,107.1,"2015-12-25"
"1802","Phoenix Suns",12,19,0.387,"17.0",14,17,103.6,105.2,"2015-12-25"
"1803","Minnesota Timberwolves",11,18,0.379,"17.0",12,17,101.3,103.4,"2015-12-25"
"1804","Portland Trail Blazers*",11,20,0.355,"18.0",13,18,101,103.1,"2015-12-25"
"1805","New Orleans Pelicans",9,20,0.31,"19.0",10,19,102.2,107.1,"2015-12-25"
"1806","Los Angeles Lakers",5,25,0.167,"23.5",5,25,96.2,107.2,"2015-12-25"
"1807","Cleveland Cavaliers*",19,9,0.679,"—",18,10,99.9,95.3,"2015-12-26"
"1808","Atlanta Hawks*",20,12,0.625,"1.0",18,14,101.9,99.8,"2015-12-26"
"1809","Miami Heat*",18,11,0.621,"1.5",17,12,96.9,94.8,"2015-12-26"
"1810","Toronto Raptors*",19,12,0.613,"1.5",20,11,100.1,96.4,"2015-12-26"
"1811","Indiana Pacers*",17,12,0.586,"2.5",18,11,102.7,98.7,"2015-12-26"
"1812","Chicago Bulls",16,12,0.571,"3.0",15,13,100.9,100.1,"2015-12-26"
"1813","Boston Celtics*",17,13,0.567,"3.0",19,11,103.2,98.9,"2015-12-26"
"1814","Orlando Magic",17,13,0.567,"3.0",17,13,101,98.9,"2015-12-26"
"1815","Charlotte Hornets*",16,13,0.552,"3.5",17,12,101.8,99,"2015-12-26"
"1816","Detroit Pistons*",17,14,0.548,"3.5",17,14,101.1,99.9,"2015-12-26"
"1817","Washington Wizards",14,14,0.5,"5.0",12,16,102.2,104.6,"2015-12-26"
"1818","New York Knicks",14,17,0.452,"6.5",14,17,97.9,99.5,"2015-12-26"
"1819","Milwaukee Bucks",12,19,0.387,"8.5",9,22,96.4,102.3,"2015-12-26"
"1820","Brooklyn Nets",8,22,0.267,"12.0",8,22,96.7,103.4,"2015-12-26"
"1821","Philadelphia 76ers",2,30,0.063,"19.0",5,27,92,104.7,"2015-12-26"
"1822","Golden State Warriors*",28,1,0.966,"—",25,4,114.6,101.3,"2015-12-26"
"1823","San Antonio Spurs*",26,6,0.813,"3.5",28,4,101.8,88.7,"2015-12-26"
"1824","Oklahoma City Thunder*",20,10,0.667,"8.5",23,7,107.4,99.2,"2015-12-26"
"1825","Los Angeles Clippers*",18,13,0.581,"11.0",17,14,102.4,100.7,"2015-12-26"
"1826","Dallas Mavericks*",17,13,0.567,"11.5",15,15,101.8,101.4,"2015-12-26"
"1827","Memphis Grizzlies*",16,16,0.5,"13.5",12,20,95.9,99.8,"2015-12-26"
"1828","Houston Rockets*",16,16,0.5,"13.5",15,17,103.7,105,"2015-12-26"
"1829","Utah Jazz",12,16,0.429,"15.5",14,14,97.3,97.6,"2015-12-26"
"1830","Sacramento Kings",12,17,0.414,"16.0",12,17,104.5,107.1,"2015-12-26"
"1831","Denver Nuggets",12,18,0.4,"16.5",10,20,98.7,103.3,"2015-12-26"
"1832","Portland Trail Blazers*",12,20,0.375,"17.5",15,17,101.2,102.3,"2015-12-26"
"1833","Phoenix Suns",12,20,0.375,"17.5",14,18,103.7,105.4,"2015-12-26"
"1834","Minnesota Timberwolves",11,19,0.367,"17.5",12,18,100.8,103.4,"2015-12-26"
"1835","New Orleans Pelicans",10,20,0.333,"18.5",11,19,102.5,107.1,"2015-12-26"
"1836","Los Angeles Lakers",5,25,0.167,"23.5",5,25,96.2,107.2,"2015-12-26"
"1837","Cleveland Cavaliers*",19,9,0.679,"—",18,10,99.9,95.3,"2015-12-27"
"1838","Atlanta Hawks*",20,12,0.625,"1.0",18,14,101.9,99.8,"2015-12-27"
"1839","Miami Heat*",18,11,0.621,"1.5",17,12,96.9,94.8,"2015-12-27"
"1840","Toronto Raptors*",19,12,0.613,"1.5",20,11,100.1,96.4,"2015-12-27"
"1841","Indiana Pacers*",17,12,0.586,"2.5",18,11,102.7,98.7,"2015-12-27"
"1842","Boston Celtics*",18,13,0.581,"2.5",20,11,103.1,98.7,"2015-12-27"
"1843","Chicago Bulls",16,12,0.571,"3.0",15,13,100.9,100.1,"2015-12-27"
"1844","Orlando Magic",17,13,0.567,"3.0",17,13,101,98.9,"2015-12-27"
"1845","Charlotte Hornets*",16,13,0.552,"3.5",17,12,101.8,99,"2015-12-27"
"1846","Detroit Pistons*",17,14,0.548,"3.5",17,14,101.1,99.9,"2015-12-27"
"1847","Washington Wizards",14,14,0.5,"5.0",12,16,102.2,104.6,"2015-12-27"
"1848","New York Knicks",14,18,0.438,"7.0",14,18,97.7,99.6,"2015-12-27"
"1849","Milwaukee Bucks",12,19,0.387,"8.5",9,22,96.4,102.3,"2015-12-27"
"1850","Brooklyn Nets",8,22,0.267,"12.0",8,22,96.7,103.4,"2015-12-27"
"1851","Philadelphia 76ers",2,30,0.063,"19.0",5,27,92,104.7,"2015-12-27"
"1852","Golden State Warriors*",28,1,0.966,"—",25,4,114.6,101.3,"2015-12-27"
"1853","San Antonio Spurs*",26,6,0.813,"3.5",28,4,101.8,88.7,"2015-12-27"
"1854","Oklahoma City Thunder*",21,10,0.677,"8.0",23,8,107.9,99.6,"2015-12-27"
"1855","Los Angeles Clippers*",18,13,0.581,"11.0",17,14,102.4,100.7,"2015-12-27"
"1856","Dallas Mavericks*",17,13,0.567,"11.5",15,15,101.8,101.4,"2015-12-27"
"1857","Memphis Grizzlies*",17,16,0.515,"13.0",13,20,96.4,99.7,"2015-12-27"
"1858","Houston Rockets*",16,16,0.5,"13.5",15,17,103.7,105,"2015-12-27"
"1859","Utah Jazz",12,16,0.429,"15.5",14,14,97.3,97.6,"2015-12-27"
"1860","Sacramento Kings",12,18,0.4,"16.5",12,18,104.2,106.8,"2015-12-27"
"1861","Portland Trail Blazers*",13,20,0.394,"17.0",15,18,101.1,102,"2015-12-27"
"1862","Denver Nuggets",12,19,0.387,"17.0",11,20,99.2,103.9,"2015-12-27"
"1863","Phoenix Suns",12,20,0.375,"17.5",14,18,103.7,105.4,"2015-12-27"
"1864","Minnesota Timberwolves",11,19,0.367,"17.5",12,18,100.8,103.4,"2015-12-27"
"1865","New Orleans Pelicans",10,20,0.333,"18.5",11,19,102.5,107.1,"2015-12-27"
"1866","Los Angeles Lakers",5,26,0.161,"24.0",6,25,96.2,107.3,"2015-12-27"
"1867","Cleveland Cavaliers*",20,9,0.69,"—",19,10,99.9,95.3,"2015-12-28"
"1868","Atlanta Hawks*",20,13,0.606,"2.0",19,14,101.4,99.6,"2015-12-28"
"1869","Miami Heat*",18,12,0.6,"2.5",17,13,97.2,95.4,"2015-12-28"
"1870","Indiana Pacers*",18,12,0.6,"2.5",19,11,102.4,98.3,"2015-12-28"
"1871","Toronto Raptors*",19,13,0.594,"2.5",20,12,100,96.6,"2015-12-28"
"1872","Chicago Bulls",17,12,0.586,"3.0",16,13,101,100,"2015-12-28"
"1873","Boston Celtics*",18,13,0.581,"3.0",20,11,103.1,98.7,"2015-12-28"
"1874","Orlando Magic",18,13,0.581,"3.0",18,13,101.1,98.6,"2015-12-28"
"1875","Charlotte Hornets*",17,13,0.567,"3.5",18,12,102,98.9,"2015-12-28"
"1876","Detroit Pistons*",17,14,0.548,"4.0",17,14,101.1,99.9,"2015-12-28"
"1877","Washington Wizards",14,15,0.483,"6.0",12,17,101.8,104.8,"2015-12-28"
"1878","New York Knicks",14,18,0.438,"7.5",14,18,97.7,99.6,"2015-12-28"
"1879","Milwaukee Bucks",12,20,0.375,"9.5",10,22,96.3,102.3,"2015-12-28"
"1880","Brooklyn Nets",9,22,0.29,"12.0",9,22,97.2,103.5,"2015-12-28"
"1881","Philadelphia 76ers",2,31,0.061,"20.0",5,28,92,104.4,"2015-12-28"
"1882","Golden State Warriors*",29,1,0.967,"—",26,4,114.8,101.4,"2015-12-28"
"1883","San Antonio Spurs*",27,6,0.818,"3.5",29,4,101.7,88.8,"2015-12-28"
"1884","Oklahoma City Thunder*",21,10,0.677,"8.5",23,8,107.9,99.6,"2015-12-28"
"1885","Los Angeles Clippers*",19,13,0.594,"11.0",18,14,102.5,100.4,"2015-12-28"
"1886","Dallas Mavericks*",18,13,0.581,"11.5",16,15,101.9,101.2,"2015-12-28"
"1887","Memphis Grizzlies*",17,16,0.515,"13.5",13,20,96.4,99.7,"2015-12-28"
"1888","Houston Rockets*",16,16,0.5,"14.0",15,17,103.7,105,"2015-12-28"
"1889","Utah Jazz",13,16,0.448,"15.5",14,15,97.2,97.4,"2015-12-28"
"1890","Portland Trail Blazers*",13,20,0.394,"17.5",15,18,101.1,102,"2015-12-28"
"1891","Denver Nuggets",12,19,0.387,"17.5",11,20,99.2,103.9,"2015-12-28"
"1892","Sacramento Kings",12,19,0.387,"17.5",12,19,104.1,107.3,"2015-12-28"
"1893","Phoenix Suns",12,21,0.364,"18.5",15,18,103.5,105.2,"2015-12-28"
"1894","Minnesota Timberwolves",11,20,0.355,"18.5",13,18,100.6,103.3,"2015-12-28"
"1895","New Orleans Pelicans",10,21,0.323,"19.5",11,20,102.1,107,"2015-12-28"
"1896","Los Angeles Lakers",5,27,0.156,"25.0",6,26,96.3,107.3,"2015-12-28"
"1897","Cleveland Cavaliers*",21,9,0.7,"—",20,10,99.7,95.1,"2015-12-29"
"1898","Atlanta Hawks*",21,13,0.618,"2.0",19,15,102,100.1,"2015-12-29"
"1899","Indiana Pacers*",18,12,0.6,"3.0",19,11,102.4,98.3,"2015-12-29"
"1900","Toronto Raptors*",19,13,0.594,"3.0",20,12,100,96.6,"2015-12-29"
"1901","Chicago Bulls",17,12,0.586,"3.5",16,13,101,100,"2015-12-29"
"1902","Miami Heat*",18,13,0.581,"3.5",17,14,97,95.5,"2015-12-29"
"1903","Boston Celtics*",18,13,0.581,"3.5",20,11,103.1,98.7,"2015-12-29"
"1904","Orlando Magic",18,13,0.581,"3.5",18,13,101.1,98.6,"2015-12-29"
"1905","Charlotte Hornets*",17,13,0.567,"4.0",18,12,102,98.9,"2015-12-29"
"1906","Detroit Pistons*",17,15,0.531,"5.0",17,15,101,100.2,"2015-12-29"
"1907","Washington Wizards",14,15,0.483,"6.5",12,17,101.8,104.8,"2015-12-29"
"1908","New York Knicks",15,18,0.455,"7.5",15,18,98,99.5,"2015-12-29"
"1909","Milwaukee Bucks",12,21,0.364,"10.5",10,23,97.1,103.2,"2015-12-29"
"1910","Brooklyn Nets",9,22,0.29,"12.5",9,22,97.2,103.5,"2015-12-29"
"1911","Philadelphia 76ers",2,31,0.061,"20.5",5,28,92,104.4,"2015-12-29"
"1912","Golden State Warriors*",29,1,0.967,"—",26,4,114.8,101.4,"2015-12-29"
"1913","San Antonio Spurs*",27,6,0.818,"3.5",29,4,101.7,88.8,"2015-12-29"
"1914","Oklahoma City Thunder*",22,10,0.688,"8.0",24,8,108.6,100.4,"2015-12-29"
"1915","Los Angeles Clippers*",19,13,0.594,"11.0",18,14,102.5,100.4,"2015-12-29"
"1916","Dallas Mavericks*",18,13,0.581,"11.5",16,15,101.9,101.2,"2015-12-29"
"1917","Memphis Grizzlies*",18,16,0.529,"13.0",13,21,96.4,99.4,"2015-12-29"
"1918","Houston Rockets*",16,17,0.485,"14.5",15,18,104.1,105.5,"2015-12-29"
"1919","Utah Jazz",13,16,0.448,"15.5",14,15,97.2,97.4,"2015-12-29"
"1920","Portland Trail Blazers*",13,20,0.394,"17.5",15,18,101.1,102,"2015-12-29"
"1921","Sacramento Kings",12,19,0.387,"17.5",12,19,104.1,107.3,"2015-12-29"
"1922","Denver Nuggets",12,20,0.375,"18.0",11,21,98.8,103.6,"2015-12-29"
"1923","Phoenix Suns",12,21,0.364,"18.5",15,18,103.5,105.2,"2015-12-29"
"1924","Minnesota Timberwolves",11,20,0.355,"18.5",13,18,100.6,103.3,"2015-12-29"
"1925","New Orleans Pelicans",10,21,0.323,"19.5",11,20,102.1,107,"2015-12-29"
"1926","Los Angeles Lakers",5,27,0.156,"25.0",6,26,96.3,107.3,"2015-12-29"
"1927","Cleveland Cavaliers*",21,9,0.7,"—",20,10,99.7,95.1,"2015-12-30"
"1928","Atlanta Hawks*",21,13,0.618,"2.0",19,15,102,100.1,"2015-12-30"
"1929","Toronto Raptors*",20,13,0.606,"2.5",20,13,99.8,96.4,"2015-12-30"
"1930","Chicago Bulls",18,12,0.6,"3.0",16,14,101.1,100,"2015-12-30"
"1931","Orlando Magic",19,13,0.594,"3.0",19,13,101,98.4,"2015-12-30"
"1932","Miami Heat*",18,13,0.581,"3.5",17,14,97,95.5,"2015-12-30"
"1933","Indiana Pacers*",18,13,0.581,"3.5",20,11,102.3,98.5,"2015-12-30"
"1934","Boston Celtics*",18,14,0.563,"4.0",20,12,103.1,99.1,"2015-12-30"
"1935","Charlotte Hornets*",17,14,0.548,"4.5",18,13,102.5,99.7,"2015-12-30"
"1936","Detroit Pistons*",17,15,0.531,"5.0",17,15,101,100.2,"2015-12-30"
"1937","Washington Wizards",14,16,0.467,"7.0",12,18,101.5,104.4,"2015-12-30"
"1938","New York Knicks",15,18,0.455,"7.5",15,18,98,99.5,"2015-12-30"
"1939","Milwaukee Bucks",12,21,0.364,"10.5",10,23,97.1,103.2,"2015-12-30"
"1940","Brooklyn Nets",9,23,0.281,"13.0",9,23,97.1,103.4,"2015-12-30"
"1941","Philadelphia 76ers",3,31,0.088,"20.0",5,29,92.5,104.4,"2015-12-30"
"1942","Golden State Warriors*",29,2,0.935,"—",26,5,114.1,101.8,"2015-12-30"
"1943","San Antonio Spurs*",28,6,0.824,"2.5",30,4,102,88.6,"2015-12-30"
"1944","Oklahoma City Thunder*",22,10,0.688,"7.5",24,8,108.6,100.4,"2015-12-30"
"1945","Los Angeles Clippers*",20,13,0.606,"10.0",19,14,103.1,100.9,"2015-12-30"
"1946","Dallas Mavericks*",19,13,0.594,"10.5",18,14,102.3,100.8,"2015-12-30"
"1947","Memphis Grizzlies*",18,16,0.529,"12.5",13,21,96.4,99.4,"2015-12-30"
"1948","Houston Rockets*",16,17,0.485,"14.0",15,18,104.1,105.5,"2015-12-30"
"1949","Utah Jazz",13,17,0.433,"15.5",14,16,96.6,97.3,"2015-12-30"
"1950","Portland Trail Blazers*",14,20,0.412,"16.5",16,18,101.3,102,"2015-12-30"
"1951","Minnesota Timberwolves",12,20,0.375,"17.5",14,18,100.4,102.6,"2015-12-30"
"1952","Sacramento Kings",12,20,0.375,"17.5",13,19,104.2,107.3,"2015-12-30"
"1953","Denver Nuggets",12,21,0.364,"18.0",11,22,98.9,103.8,"2015-12-30"
"1954","Phoenix Suns",12,22,0.353,"18.5",14,20,102.7,105.4,"2015-12-30"
"1955","New Orleans Pelicans",10,21,0.323,"19.0",11,20,102.1,107,"2015-12-30"
"1956","Los Angeles Lakers",6,27,0.182,"24.0",6,27,96.8,107.2,"2015-12-30"
"1957","Cleveland Cavaliers*",21,9,0.7,"—",20,10,99.7,95.1,"2015-12-31"
"1958","Atlanta Hawks*",21,13,0.618,"2.0",19,15,102,100.1,"2015-12-31"
"1959","Toronto Raptors*",20,13,0.606,"2.5",20,13,99.8,96.4,"2015-12-31"
"1960","Chicago Bulls",18,12,0.6,"3.0",16,14,101.1,100,"2015-12-31"
"1961","Orlando Magic",19,13,0.594,"3.0",19,13,101,98.4,"2015-12-31"
"1962","Miami Heat*",18,13,0.581,"3.5",17,14,97,95.5,"2015-12-31"
"1963","Boston Celtics*",18,14,0.563,"4.0",20,12,103.1,99.1,"2015-12-31"
"1964","Indiana Pacers*",18,14,0.563,"4.0",20,12,102.7,99.1,"2015-12-31"
"1965","Charlotte Hornets*",17,14,0.548,"4.5",18,13,102.5,99.7,"2015-12-31"
"1966","Detroit Pistons*",18,15,0.545,"4.5",18,15,101.4,99.9,"2015-12-31"
"1967","Washington Wizards",14,16,0.467,"7.0",12,18,101.5,104.4,"2015-12-31"
"1968","New York Knicks",15,18,0.455,"7.5",15,18,98,99.5,"2015-12-31"
"1969","Milwaukee Bucks",13,21,0.382,"10.0",10,24,97.8,103.6,"2015-12-31"
"1970","Brooklyn Nets",9,23,0.281,"13.0",9,23,97.1,103.4,"2015-12-31"
"1971","Philadelphia 76ers",3,31,0.088,"20.0",5,29,92.5,104.4,"2015-12-31"
"1972","Golden State Warriors*",30,2,0.938,"—",26,6,114.1,102,"2015-12-31"
"1973","San Antonio Spurs*",28,6,0.824,"3.0",30,4,102,88.6,"2015-12-31"
"1974","Oklahoma City Thunder*",23,10,0.697,"7.5",25,8,108.7,100.5,"2015-12-31"
"1975","Los Angeles Clippers*",21,13,0.618,"10.0",20,14,102.9,100.6,"2015-12-31"
"1976","Dallas Mavericks*",19,13,0.594,"11.0",18,14,102.3,100.8,"2015-12-31"
"1977","Memphis Grizzlies*",18,16,0.529,"13.0",13,21,96.4,99.4,"2015-12-31"
"1978","Houston Rockets*",16,18,0.471,"15.0",15,19,104.2,105.8,"2015-12-31"
"1979","Utah Jazz",14,17,0.452,"15.5",15,16,97,97.3,"2015-12-31"
"1980","Portland Trail Blazers*",14,21,0.4,"17.5",16,19,101.2,102.2,"2015-12-31"
"1981","Sacramento Kings",12,20,0.375,"18.0",13,19,104.2,107.3,"2015-12-31"
"1982","Denver Nuggets",12,21,0.364,"18.5",11,22,98.9,103.8,"2015-12-31"
"1983","Minnesota Timberwolves",12,21,0.364,"18.5",13,20,100.1,103,"2015-12-31"
"1984","Phoenix Suns",12,23,0.343,"19.5",14,21,102.8,105.6,"2015-12-31"
"1985","New Orleans Pelicans",10,22,0.313,"20.0",11,21,101.7,106.6,"2015-12-31"
"1986","Los Angeles Lakers",6,27,0.182,"24.5",6,27,96.8,107.2,"2015-12-31"
"1987","Cleveland Cavaliers*",21,9,0.7,"—",20,10,99.7,95.1,"2016-1-1"
