Date,Team,Season,Month,Week,Opponent,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,team_id,game_id,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,score_diff
2016-11-20,Chicago Bulls,2016-17,Nov,47,Los Angeles Lakers,TRUE,Los Angeles,TRUE,0,No Travel,0,America/Los_Angeles,0,-,34.11,-118.41,Yes,No,Yes,Yes,No,No,0,1610612741,21600198,45,87,0.517,8,22,0.364,20,28,0.714,16,40,56,27,18,6,3,3,16,19,118,8
2016-11-20,Denver Nuggets,2016-17,Nov,47,Utah Jazz,FALSE,Denver,TRUE,0,No Travel,1,America/Denver,0,-,39.77,-104.87,No,No,No,No,No,No,0,1610612743,21600197,42,86,0.488,8,22,0.364,13,30,0.433,12,37,49,31,9,4,3,6,19,22,105,14
2016-11-20,Indiana Pacers,2016-17,Nov,47,Oklahoma City Thunder,TRUE,Oklahoma City,TRUE,689,Indianapolis - Oklahoma City,1,America/Chicago,-1,West,35.47,-97.51,Yes,Yes,No,No,No,No,1.25,1610612754,21600195,40,89,0.449,11,22,0.5,24,31,0.774,15,36,51,23,22,13,2,7,20,23,115,4
2016-11-20,Los Angeles Lakers,2016-17,Nov,47,Chicago Bulls,FALSE,Los Angeles,FALSE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,No,No,No,0,1610612747,21600198,41,93,0.441,13,31,0.419,15,21,0.714,10,27,37,26,10,11,3,3,19,16,110,-8
2016-11-20,New York Knicks,2016-17,Nov,47,Atlanta Hawks,FALSE,New York,TRUE,204,Washington - New York,2,America/New_York,0,-,40.67,-73.94,No,No,No,No,No,No,1,1610612752,21600193,42,88,0.477,10,27,0.37,10,14,0.714,11,39,50,21,15,8,1,6,23,15,104,10
2016-11-20,Oklahoma City Thunder,2016-17,Nov,47,Indiana Pacers,FALSE,Oklahoma City,FALSE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,No,No,No,No,No,No,0,1610612760,21600195,44,101,0.436,10,36,0.278,13,18,0.722,15,34,49,28,20,10,7,2,23,20,111,-4
2016-11-20,Portland Trail Blazers,2016-17,Nov,47,Brooklyn Nets,TRUE,New York,TRUE,1158,New Orleans - New York,1,America/New_York,1,East,40.67,-73.94,No,No,No,Yes,No,No,2.11,1610612757,21600194,49,85,0.576,15,36,0.417,16,21,0.762,8,42,50,23,15,4,7,3,30,20,129,20
2016-11-20,Sacramento Kings,2016-17,Nov,47,Toronto Raptors,FALSE,Sacramento,TRUE,0,No Travel,1,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,0,1610612758,21600196,36,81,0.444,11,27,0.407,19,25,0.76,4,33,37,26,14,8,8,6,18,21,102,3
2016-11-20,Toronto Raptors,2016-17,Nov,47,Sacramento Kings,TRUE,Sacramento,FALSE,892,Denver - Sacramento,1,America/Los_Angeles,-1,West,38.57,-121.47,Yes,Yes,No,No,No,No,1.62,1610612761,21600196,34,85,0.4,9,24,0.375,22,24,0.917,16,32,48,16,15,7,6,8,21,18,99,-3
2016-11-20,Utah Jazz,2016-17,Nov,47,Denver Nuggets,TRUE,Denver,FALSE,875,Houston - Denver,0,America/Denver,-1,West,39.77,-104.87,Yes,No,Yes,Yes,No,No,1.59,1610612762,21600197,33,85,0.388,7,27,0.259,18,23,0.783,14,35,49,15,10,3,6,3,22,19,91,-14
2016-11-21,Boston Celtics,2016-17,Nov,47,Minnesota Timberwolves,TRUE,Minneapolis,TRUE,538,Detroit - Minneapolis,1,America/Chicago,-1,West,44.96,-93.27,No,No,No,Yes,No,No,1,1610612738,21600205,38,84,0.452,12,38,0.316,11,14,0.786,6,33,39,20,12,5,4,4,21,19,99,6
2016-11-21,Charlotte Hornets,2016-17,Nov,47,Memphis Grizzlies,FALSE,Charlotte,FALSE,637,New Orleans - Charlotte,1,America/New_York,1,East,35.2,-80.83,No,No,No,Yes,No,No,1.16,1610612766,21600201,30,73,0.411,9,31,0.29,21,33,0.636,8,31,39,20,11,6,9,8,13,24,90,-15
2016-11-21,Dallas Mavericks,2016-17,Nov,47,San Antonio Spurs,TRUE,San Antonio,FALSE,1038,Orlando - San Antonio,1,America/Chicago,-1,West,29.46,-98.51,No,No,No,Yes,No,No,1.89,1610612742,21600206,35,74,0.473,8,27,0.296,13,20,0.65,10,30,40,16,17,10,3,1,23,18,91,-5
2016-11-21,Detroit Pistons,2016-17,Nov,47,Houston Rockets,FALSE,Detroit,FALSE,0,No Travel,1,America/Detroit,0,-,42.38,-83.1,No,No,No,Yes,No,No,0,1610612765,21600203,36,87,0.414,7,17,0.412,17,24,0.708,12,27,39,19,14,7,3,6,20,20,96,-3
2016-11-21,Golden State Warriors,2016-17,Nov,47,Indiana Pacers,TRUE,Indianapolis,TRUE,246,Milwaukee - Indianapolis,1,America/Indiana/Indianapolis,1,East,39.78,-86.15,No,No,No,Yes,No,No,1,1610612744,21600202,40,90,0.444,13,36,0.361,27,32,0.844,12,48,60,31,12,9,10,4,17,23,120,37
2016-11-21,Houston Rockets,2016-17,Nov,47,Detroit Pistons,TRUE,Detroit,TRUE,1107,Houston - Detroit,1,America/Detroit,1,East,42.38,-83.1,No,No,No,No,No,No,2.01,1610612745,21600203,35,78,0.449,10,31,0.323,19,27,0.704,12,34,46,22,18,4,6,3,20,20,99,3
2016-11-21,Indiana Pacers,2016-17,Nov,47,Golden State Warriors,FALSE,Indianapolis,FALSE,689,Oklahoma City - Indianapolis,0,America/Indiana/Indianapolis,1,East,39.78,-86.15,Yes,No,Yes,Yes,No,No,1.25,1610612754,21600202,33,103,0.32,6,23,0.261,11,12,0.917,15,34,49,13,13,5,4,10,23,17,83,-37
2016-11-21,Memphis Grizzlies,2016-17,Nov,47,Charlotte Hornets,TRUE,Charlotte,TRUE,519,Memphis - Charlotte,1,America/New_York,1,East,35.2,-80.83,No,No,No,Yes,No,No,1,1610612763,21600201,40,84,0.476,12,26,0.462,13,17,0.765,6,34,40,24,10,7,8,9,24,13,105,15
2016-11-21,Miami Heat,2016-17,Nov,47,Philadelphia 76ers,TRUE,Philadelphia,FALSE,126,Washington - Philadelphia,1,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,1,1610612748,21600199,34,88,0.386,7,31,0.226,19,28,0.679,21,29,50,17,15,7,6,5,22,25,94,-7
2016-11-21,Milwaukee Bucks,2016-17,Nov,47,Orlando Magic,FALSE,Milwaukee,TRUE,0,No Travel,1,America/Chicago,0,-,43.06,-87.97,No,No,No,No,No,No,0,1610612749,21600204,35,86,0.407,8,29,0.276,15,21,0.714,7,30,37,25,14,16,9,5,22,18,93,4
2016-11-21,Minnesota Timberwolves,2016-17,Nov,47,Boston Celtics,FALSE,Minneapolis,FALSE,702,Memphis - Minneapolis,1,America/Chicago,0,-,44.96,-93.27,No,No,No,No,No,No,1.28,1610612750,21600205,36,86,0.419,4,24,0.167,17,25,0.68,16,35,51,23,15,5,4,4,19,21,93,-6
2016-11-21,Orlando Magic,2016-17,Nov,47,Milwaukee Bucks,TRUE,Milwaukee,FALSE,1072,Orlando - Milwaukee,1,America/Chicago,-1,West,43.06,-87.97,No,No,No,No,No,No,1.95,1610612753,21600204,32,77,0.416,7,25,0.28,18,24,0.75,10,44,54,21,25,8,5,9,18,22,89,-4
2016-11-21,Philadelphia 76ers,2016-17,Nov,47,Miami Heat,FALSE,Philadelphia,TRUE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,0,1610612755,21600199,37,78,0.474,11,26,0.423,16,20,0.8,7,33,40,21,15,8,5,6,25,22,101,7
2016-11-21,Phoenix Suns,2016-17,Nov,47,Washington Wizards,TRUE,Washington,FALSE,126,Philadelphia - Washington,1,America/New_York,0,-,38.91,-77.02,No,No,No,Yes,No,No,1,1610612756,21600200,39,91,0.429,11,27,0.407,12,15,0.8,13,39,52,22,21,3,7,4,24,19,101,-5
2016-11-21,San Antonio Spurs,2016-17,Nov,47,Dallas Mavericks,FALSE,San Antonio,TRUE,1210,Los Angeles - San Antonio,2,America/Chicago,2,East,29.46,-98.51,No,No,No,No,No,No,2.2,1610612759,21600206,35,75,0.467,8,20,0.4,18,25,0.72,8,31,39,24,14,9,1,3,18,23,96,5
2016-11-21,Toronto Raptors,2016-17,Nov,47,Los Angeles Clippers,TRUE,Los Angeles,FALSE,352,Sacramento - Los Angeles,0,America/Los_Angeles,0,-,34.11,-118.41,Yes,No,Yes,Yes,No,Yes,1,1610612761,21600207,40,80,0.5,8,19,0.421,27,32,0.844,4,28,32,19,11,10,2,4,31,24,115,-8
2016-11-21,Washington Wizards,2016-17,Nov,47,Phoenix Suns,FALSE,Washington,TRUE,0,No Travel,1,America/New_York,0,-,38.91,-77.02,No,No,No,No,No,No,0,1610612764,21600200,37,91,0.407,10,28,0.357,22,34,0.647,14,31,45,25,12,8,4,7,19,24,106,5
2016-11-22,Atlanta Hawks,2016-17,Nov,47,New Orleans Pelicans,FALSE,Atlanta,FALSE,748,New York - Atlanta,1,America/New_York,0,-,33.76,-84.42,Yes,Yes,No,No,No,No,1.36,1610612737,21600209,39,85,0.459,10,29,0.345,6,10,0.6,6,34,40,22,15,5,6,9,15,16,94,-18
2016-11-22,Chicago Bulls,2016-17,Nov,47,Denver Nuggets,TRUE,Denver,FALSE,843,Los Angeles - Denver,1,America/Denver,1,East,39.77,-104.87,No,No,No,Yes,No,No,1.53,1610612741,21600210,43,95,0.453,6,18,0.333,15,18,0.833,10,38,48,22,7,6,11,6,18,14,107,-3
2016-11-22,Denver Nuggets,2016-17,Nov,47,Chicago Bulls,FALSE,Denver,TRUE,0,No Travel,1,America/Denver,0,-,39.77,-104.87,Yes,Yes,No,No,No,No,0,1610612743,21600210,43,100,0.43,10,22,0.455,14,17,0.824,17,38,55,26,10,5,6,11,14,18,110,3
2016-11-22,Los Angeles Lakers,2016-17,Nov,47,Oklahoma City Thunder,FALSE,Los Angeles,TRUE,0,No Travel,1,America/Los_Angeles,0,-,34.11,-118.41,Yes,Yes,No,No,No,No,0,1610612747,21600211,42,83,0.506,14,27,0.519,13,16,0.813,6,29,35,25,17,8,7,6,17,14,111,2
2016-11-22,New Orleans Pelicans,2016-17,Nov,47,Atlanta Hawks,TRUE,Atlanta,TRUE,412,New Orleans - Atlanta,2,America/New_York,1,East,33.76,-84.42,Yes,Yes,No,No,No,No,1,1610612740,21600209,45,86,0.523,11,25,0.44,11,12,0.917,5,35,40,29,11,11,9,6,16,15,112,18
2016-11-22,New York Knicks,2016-17,Nov,47,Portland Trail Blazers,FALSE,New York,TRUE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,No,No,No,No,No,No,0,1610612752,21600208,45,96,0.469,9,29,0.31,8,8,1,10,33,43,26,13,8,5,5,23,13,107,4
2016-11-22,Oklahoma City Thunder,2016-17,Nov,47,Los Angeles Lakers,TRUE,Los Angeles,FALSE,1188,Oklahoma City - Los Angeles,1,America/Los_Angeles,-2,West,34.11,-118.41,Yes,Yes,No,No,No,No,2.16,1610612760,21600211,45,92,0.489,11,27,0.407,8,11,0.727,11,29,40,29,16,11,6,7,14,17,109,-2
2016-11-22,Portland Trail Blazers,2016-17,Nov,47,New York Knicks,TRUE,New York,FALSE,0,No Travel,1,America/New_York,0,-,40.67,-73.94,Yes,Yes,No,No,No,No,0,1610612757,21600208,38,86,0.442,6,22,0.273,21,26,0.808,11,33,44,18,16,5,5,5,13,23,103,-4
2016-11-23,Atlanta Hawks,2016-17,Nov,47,Indiana Pacers,TRUE,Indianapolis,TRUE,427,Atlanta - Indianapolis,0,America/Indiana/Indianapolis,0,-,39.78,-86.15,Yes,No,Yes,Yes,No,No,1,1610612737,21600216,36,85,0.424,5,20,0.25,19,22,0.864,17,39,56,17,22,11,7,5,18,20,96,11
2016-11-23,Boston Celtics,2016-17,Nov,47,Brooklyn Nets,TRUE,New York,TRUE,1021,Minneapolis - New York,1,America/New_York,1,East,40.67,-73.94,No,No,No,No,No,No,1.86,1610612738,21600217,45,98,0.459,15,38,0.395,6,8,0.75,12,39,51,26,14,13,6,7,22,12,111,19
2016-11-23,Brooklyn Nets,2016-17,Nov,47,Boston Celtics,FALSE,New York,FALSE,0,No Travel,2,America/New_York,0,-,40.67,-73.94,No,No,No,No,No,No,0,1610612751,21600217,34,86,0.395,10,31,0.323,14,22,0.636,9,36,45,18,19,7,7,6,12,22,92,-19
2016-11-23,Charlotte Hornets,2016-17,Nov,47,San Antonio Spurs,FALSE,Charlotte,FALSE,0,No Travel,1,America/New_York,0,-,35.2,-80.83,No,No,No,No,No,No,0,1610612766,21600213,45,89,0.506,11,20,0.55,13,18,0.722,12,32,44,30,16,3,3,8,16,18,114,-5
2016-11-23,Cleveland Cavaliers,2016-17,Nov,47,Portland Trail Blazers,FALSE,Cleveland,TRUE,0,No Travel,4,America/New_York,0,-,41.48,-81.68,No,No,No,No,No,No,0,1610612739,21600215,48,90,0.533,21,36,0.583,20,27,0.741,9,32,41,30,11,6,3,6,15,23,137,12
2016-11-23,Dallas Mavericks,2016-17,Nov,47,Los Angeles Clippers,FALSE,Dallas,FALSE,252,San Antonio - Dallas,1,America/Chicago,0,-,32.79,-96.77,No,No,No,No,No,No,1,1610612742,21600220,38,84,0.452,11,24,0.458,17,18,0.944,10,34,44,23,16,7,3,4,24,17,104,-20
2016-11-23,Denver Nuggets,2016-17,Nov,47,Utah Jazz,TRUE,Salt Lake City,FALSE,379,Denver - Salt Lake City,0,America/Denver,0,-,40.78,-111.93,Yes,No,Yes,Yes,No,No,1,1610612743,21600221,28,88,0.318,9,27,0.333,18,31,0.581,14,35,49,14,10,5,5,3,22,25,83,-25
2016-11-23,Detroit Pistons,2016-17,Nov,47,Miami Heat,FALSE,Detroit,TRUE,0,No Travel,1,America/Detroit,0,-,42.38,-83.1,No,No,No,No,No,No,0,1610612765,21600218,40,81,0.494,6,19,0.316,21,25,0.84,10,39,49,22,14,8,7,4,19,22,107,23
2016-11-23,Golden State Warriors,2016-17,Nov,47,Los Angeles Lakers,FALSE,San Francisco,TRUE,1948,Indianapolis - San Francisco,1,America/Los_Angeles,-3,West,37.77,-122.45,No,No,No,No,No,No,3.54,1610612744,21600223,53,86,0.616,19,36,0.528,24,35,0.686,6,42,48,47,10,7,5,1,20,25,149,43
2016-11-23,Houston Rockets,2016-17,Nov,47,Toronto Raptors,FALSE,Houston,FALSE,1107,Detroit - Houston,1,America/Chicago,-1,West,29.77,-95.39,No,No,No,No,No,No,2.01,1610612745,21600219,38,78,0.487,14,42,0.333,12,12,1,11,28,39,29,28,6,7,7,22,15,102,-13
2016-11-23,Indiana Pacers,2016-17,Nov,47,Atlanta Hawks,FALSE,Indianapolis,FALSE,0,No Travel,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,No,No,No,Yes,No,No,0,1610612754,21600216,34,84,0.405,7,27,0.259,10,14,0.714,7,30,37,16,20,15,5,7,20,18,85,-11
2016-11-23,Los Angeles Lakers,2016-17,Nov,47,Golden State Warriors,TRUE,San Francisco,FALSE,339,Los Angeles - San Francisco,0,America/Los_Angeles,0,-,37.77,-122.45,Yes,No,Yes,Yes,No,No,1,1610612747,21600223,40,93,0.43,8,20,0.4,18,22,0.818,7,30,37,22,12,5,1,5,25,20,106,-43
2016-11-23,Memphis Grizzlies,2016-17,Nov,47,Philadelphia 76ers,TRUE,Philadelphia,TRUE,456,Charlotte - Philadelphia,1,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,1,1610612763,21600212,38,99,0.384,10,29,0.345,18,24,0.75,9,37,46,24,15,13,9,10,28,32,104,5
2016-11-23,Miami Heat,2016-17,Nov,47,Detroit Pistons,TRUE,Detroit,FALSE,446,Philadelphia - Detroit,1,America/Detroit,0,-,42.38,-83.1,No,No,No,No,No,No,1,1610612748,21600218,27,75,0.36,7,26,0.269,23,30,0.767,7,30,37,19,14,5,4,7,22,19,84,-23
2016-11-23,Minnesota Timberwolves,2016-17,Nov,47,New Orleans Pelicans,TRUE,New Orleans,FALSE,1045,Minneapolis - New Orleans,1,America/Chicago,0,-,30.07,-89.93,No,No,No,No,No,No,1.9,1610612750,21600222,33,86,0.384,3,17,0.176,27,33,0.818,8,33,41,23,17,12,3,6,19,21,96,-21
2016-11-23,New Orleans Pelicans,2016-17,Nov,47,Minnesota Timberwolves,FALSE,New Orleans,TRUE,412,Atlanta - New Orleans,0,America/Chicago,-1,West,30.07,-89.93,Yes,No,Yes,No,No,No,1,1610612740,21600222,45,83,0.542,9,24,0.375,18,23,0.783,4,41,45,27,17,10,6,3,21,19,117,21
2016-11-23,Oklahoma City Thunder,2016-17,Nov,47,Sacramento Kings,TRUE,Sacramento,FALSE,352,Los Angeles - Sacramento,0,America/Los_Angeles,0,-,38.57,-121.47,Yes,No,Yes,Yes,No,No,1,1610612760,21600224,32,76,0.421,7,25,0.28,30,38,0.789,5,33,38,18,9,7,7,1,21,23,101,-15
2016-11-23,Orlando Magic,2016-17,Nov,47,Phoenix Suns,FALSE,Orlando,FALSE,1072,Milwaukee - Orlando,1,America/New_York,1,East,28.5,-81.37,No,No,No,No,No,No,1.95,1610612753,21600214,33,91,0.363,7,25,0.28,14,23,0.609,11,33,44,17,11,9,8,7,19,20,87,-5
2016-11-23,Philadelphia 76ers,2016-17,Nov,47,Memphis Grizzlies,FALSE,Philadelphia,FALSE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,0,1610612755,21600212,35,93,0.376,12,36,0.333,17,23,0.739,8,48,56,24,27,9,10,9,32,28,99,-5
2016-11-23,Phoenix Suns,2016-17,Nov,47,Orlando Magic,TRUE,Orlando,TRUE,762,Washington - Orlando,1,America/New_York,0,-,28.5,-81.37,No,No,No,No,No,No,1.39,1610612756,21600214,33,73,0.452,9,22,0.409,17,22,0.773,6,38,44,15,17,6,7,8,20,19,92,5
2016-11-23,Portland Trail Blazers,2016-17,Nov,47,Cleveland Cavaliers,TRUE,Cleveland,FALSE,407,New York - Cleveland,0,America/New_York,0,-,41.48,-81.68,Yes,No,Yes,Yes,No,Yes,1,1610612757,21600215,47,90,0.522,13,29,0.448,18,19,0.947,9,29,38,27,9,6,6,3,23,15,125,-12
2016-11-23,Sacramento Kings,2016-17,Nov,47,Oklahoma City Thunder,FALSE,Sacramento,TRUE,0,No Travel,2,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,0,1610612758,21600224,44,94,0.468,12,28,0.429,16,17,0.941,11,35,46,26,11,4,1,7,23,21,116,15
2016-11-23,San Antonio Spurs,2016-17,Nov,47,Charlotte Hornets,TRUE,Charlotte,TRUE,1104,San Antonio - Charlotte,1,America/New_York,1,East,35.2,-80.83,No,No,No,No,No,No,2.01,1610612759,21600213,44,86,0.512,13,31,0.419,18,20,0.9,8,26,34,28,10,9,8,3,18,16,119,5
2016-11-23,Toronto Raptors,2016-17,Nov,47,Houston Rockets,TRUE,Houston,TRUE,1380,Los Angeles - Houston,1,America/Chicago,2,East,29.77,-95.39,No,No,No,Yes,No,No,2.51,1610612761,21600219,43,88,0.489,12,23,0.522,17,21,0.81,15,23,38,28,16,14,7,7,15,22,115,13
2016-11-23,Utah Jazz,2016-17,Nov,47,Denver Nuggets,FALSE,Salt Lake City,TRUE,379,Denver - Salt Lake City,2,America/Denver,0,-,40.78,-111.93,No,No,No,No,No,No,1,1610612762,21600221,39,79,0.494,8,26,0.308,22,31,0.71,4,47,51,19,14,4,3,5,25,22,108,25
2016-11-25,Atlanta Hawks,2016-17,Nov,48,Utah Jazz,TRUE,Salt Lake City,FALSE,1356,Indianapolis - Salt Lake City,1,America/Denver,-2,West,40.78,-111.93,No,No,No,Yes,No,No,2.47,1610612737,21600231,26,83,0.313,8,25,0.32,8,12,0.667,6,34,40,11,14,8,4,9,16,16,68,-27
2016-11-25,Boston Celtics,2016-17,Nov,48,San Antonio Spurs,FALSE,Boston,FALSE,190,New York - Boston,1,America/New_York,0,-,42.34,-71.02,No,No,No,No,No,No,1,1610612738,21600225,42,91,0.462,12,34,0.353,7,9,0.778,8,28,36,32,10,8,4,8,21,12,103,-6
2016-11-25,Brooklyn Nets,2016-17,Nov,48,Indiana Pacers,TRUE,Indianapolis,FALSE,647,New York - Indianapolis,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,No,No,No,No,No,No,1.18,1610612751,21600234,36,79,0.456,11,34,0.324,14,23,0.609,9,29,38,24,20,8,4,5,17,19,97,-21
2016-11-25,Charlotte Hornets,2016-17,Nov,48,New York Knicks,TRUE,New York,FALSE,533,Charlotte - New York,1,America/New_York,0,-,40.67,-73.94,Yes,Yes,No,No,No,No,1,1610612766,21600228,43,93,0.462,8,29,0.276,17,27,0.63,10,36,46,25,13,6,4,8,14,21,111,-2
2016-11-25,Chicago Bulls,2016-17,Nov,48,Philadelphia 76ers,TRUE,Philadelphia,TRUE,1570,Denver - Philadelphia,2,America/New_York,2,East,40.01,-75.13,No,No,No,No,No,No,2.85,1610612741,21600229,40,90,0.444,6,21,0.286,19,26,0.731,11,40,51,24,14,10,5,8,17,21,105,16
2016-11-25,Cleveland Cavaliers,2016-17,Nov,48,Dallas Mavericks,FALSE,Cleveland,TRUE,0,No Travel,1,America/New_York,0,-,41.48,-81.68,No,No,No,No,No,No,0,1610612739,21600227,43,85,0.506,20,43,0.465,22,24,0.917,9,38,47,30,14,9,3,4,16,21,128,38
2016-11-25,Dallas Mavericks,2016-17,Nov,48,Cleveland Cavaliers,TRUE,Cleveland,FALSE,1023,Dallas - Cleveland,1,America/New_York,1,East,41.48,-81.68,No,No,No,No,No,No,1.86,1610612742,21600227,37,91,0.407,8,35,0.229,8,12,0.667,11,28,39,29,14,5,4,3,21,16,90,-38
2016-11-25,Denver Nuggets,2016-17,Nov,48,Oklahoma City Thunder,FALSE,Denver,FALSE,379,Salt Lake City - Denver,1,America/Denver,0,-,39.77,-104.87,No,No,No,Yes,No,No,1,1610612743,21600235,48,101,0.475,12,34,0.353,21,27,0.778,13,39,52,34,17,9,7,4,21,21,129,-3
2016-11-25,Detroit Pistons,2016-17,Nov,48,Los Angeles Clippers,FALSE,Detroit,TRUE,0,No Travel,1,America/Detroit,0,-,42.38,-83.1,Yes,Yes,No,No,No,No,0,1610612765,21600230,47,90,0.522,9,19,0.474,5,7,0.714,9,33,42,26,10,7,0,5,22,16,108,11
2016-11-25,Golden State Warriors,2016-17,Nov,48,Los Angeles Lakers,TRUE,Los Angeles,TRUE,339,San Francisco - Los Angeles,1,America/Los_Angeles,0,-,34.11,-118.41,Yes,Yes,No,No,No,No,1,1610612744,21600238,43,83,0.518,11,28,0.393,12,17,0.706,4,40,44,31,18,10,10,3,21,16,109,24
2016-11-25,Houston Rockets,2016-17,Nov,48,Sacramento Kings,TRUE,Sacramento,TRUE,1604,Houston - Sacramento,1,America/Los_Angeles,-2,West,38.57,-121.47,No,No,No,No,No,No,2.92,1610612745,21600239,40,85,0.471,21,50,0.42,16,20,0.8,8,34,42,27,16,8,2,6,19,18,117,13
2016-11-25,Indiana Pacers,2016-17,Nov,48,Brooklyn Nets,FALSE,Indianapolis,TRUE,0,No Travel,1,America/Indiana/Indianapolis,0,-,39.78,-86.15,No,No,No,No,No,No,0,1610612754,21600234,48,87,0.552,11,26,0.423,11,16,0.688,9,38,47,25,15,11,5,4,19,17,118,21
2016-11-25,Los Angeles Lakers,2016-17,Nov,48,Golden State Warriors,FALSE,Los Angeles,FALSE,339,San Francisco - Los Angeles,1,America/Los_Angeles,0,-,34.11,-118.41,No,No,No,Yes,No,No,1,1610612747,21600238,32,90,0.356,5,22,0.227,16,23,0.696,14,31,45,20,18,12,3,10,16,21,85,-24
2016-11-25,Memphis Grizzlies,2016-17,Nov,48,Miami Heat,FALSE,Memphis,FALSE,882,Philadelphia - Memphis,1,America/Chicago,-1,West,35.11,-90.01,Yes,Yes,No,No,No,No,1.6,1610612763,21600233,29,82,0.354,4,19,0.211,19,23,0.826,16,35,51,14,18,3,14,8,16,21,81,-9
2016-11-25,Miami Heat,2016-17,Nov,48,Memphis Grizzlies,TRUE,Memphis,TRUE,625,Detroit - Memphis,1,America/Chicago,-1,West,35.11,-90.01,Yes,Yes,No,No,No,No,1.14,1610612748,21600233,33,85,0.388,12,31,0.387,12,18,0.667,10,34,44,17,9,8,8,14,21,16,90,9
2016-11-25,Milwaukee Bucks,2016-17,Nov,48,Toronto Raptors,FALSE,Milwaukee,FALSE,0,No Travel,3,America/Chicago,0,-,43.06,-87.97,No,No,No,No,No,No,0,1610612749,21600232,40,79,0.506,12,29,0.414,7,12,0.583,7,31,38,26,11,4,2,5,19,17,99,-6
2016-11-25,Minnesota Timberwolves,2016-17,Nov,48,Phoenix Suns,TRUE,Phoenix,TRUE,1320,New Orleans - Phoenix,1,America/Phoenix,-1,West,33.54,-112.07,Yes,Yes,No,No,No,No,2.4,1610612750,21600236,34,85,0.4,7,22,0.318,23,25,0.92,11,28,39,16,17,15,8,6,27,26,98,13
2016-11-25,New Orleans Pelicans,2016-17,Nov,48,Portland Trail Blazers,TRUE,Portland,FALSE,2062,New Orleans - Portland,1,America/Los_Angeles,-2,West,45.54,-122.66,No,No,No,Yes,No,No,3.75,1610612740,21600237,36,76,0.474,13,23,0.565,19,29,0.655,2,32,34,20,14,3,8,5,14,20,104,-15
2016-11-25,New York Knicks,2016-17,Nov,48,Charlotte Hornets,FALSE,New York,TRUE,0,No Travel,2,America/New_York,0,-,40.67,-73.94,Yes,Yes,No,No,No,No,0,1610612752,21600228,45,97,0.464,11,28,0.393,12,13,0.923,13,42,55,26,17,9,8,4,21,14,113,2
2016-11-25,Oklahoma City Thunder,2016-17,Nov,48,Denver Nuggets,TRUE,Denver,TRUE,892,Sacramento - Denver,1,America/Denver,1,East,39.77,-104.87,Yes,Yes,No,Yes,No,No,1.62,1610612760,21600235,48,96,0.5,13,26,0.5,23,29,0.793,7,33,40,29,12,11,4,7,21,21,132,3
2016-11-25,Orlando Magic,2016-17,Nov,48,Washington Wizards,FALSE,Orlando,FALSE,0,No Travel,1,America/New_York,0,-,28.5,-81.37,No,No,No,No,No,No,0,1610612753,21600226,35,80,0.438,7,23,0.304,14,20,0.7,14,35,49,18,19,5,7,4,16,17,91,-3
2016-11-25,Philadelphia 76ers,2016-17,Nov,48,Chicago Bulls,FALSE,Philadelphia,FALSE,0,No Travel,1,America/New_York,0,-,40.01,-75.13,No,No,No,No,No,No,0,1610612755,21600229,31,78,0.397,9,22,0.409,18,22,0.818,8,40,48,18,19,7,8,5,21,17,89,-16
2016-11-25,Phoenix Suns,2016-17,Nov,48,Minnesota Timberwolves,FALSE,Phoenix,FALSE,1845,Orlando - Phoenix,1,America/Phoenix,-2,West,33.54,-112.07,No,No,No,No,No,No,3.35,1610612756,21600236,32,79,0.405,6,26,0.231,15,21,0.714,12,36,48,17,26,11,6,8,26,27,85,-13
2016-11-25,Portland Trail Blazers,2016-17,Nov,48,New Orleans Pelicans,FALSE,Portland,TRUE,2051,Cleveland - Portland,1,America/Los_Angeles,-3,West,45.54,-122.66,No,No,No,Yes,No,No,3.73,1610612757,21600237,47,100,0.47,12,32,0.375,13,17,0.765,12,40,52,30,11,7,5,8,20,14,119,15
2016-11-25,Sacramento Kings,2016-17,Nov,48,Houston Rockets,FALSE,Sacramento,FALSE,0,No Travel,1,America/Los_Angeles,0,-,38.57,-121.47,No,No,No,No,No,No,0,1610612758,21600239,39,80,0.488,9,32,0.281,17,21,0.81,4,33,37,24,14,7,6,2,18,19,104,-13
