Opponent,Team,Date,Season,Month,Week,Visitor,City,Win,Distance,Route,Rest,TZ,shift,direction,Latitude,Longitude,B2B,b2b_2nd,b2b_1st,three_in_four,four_in_five,five_in_seven,flight_duration,game_id,matchup,score_diff,traveling_west,traveling_east,avg_score_diff_home,avg_score_diff_away,adjusted_score_diff,w,l,w_lpercent,ps_g,pa_g,opp_win_percent,win_percent_diff,off_rating,def_rating,net_rating,pace,opp_off_rating,opp_def_rating,opp_net_rating,opp_pace,net_rating_diff,pace_diff
Atlanta Hawks,Charlotte Hornets,2016-01-13,2015-16,Jan,2,FALSE,Charlotte,TRUE,1352,Denver - Charlotte,2,America/New_York,2,East,35.2,-80.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.46,21500577,CHA vs. ATL,23,FALSE,TRUE,6.365853658536586,-0.7,16.634146341463413,18,20,0.474,101.2,100,0.59,-0.11599999999999999,106.4,103.7,2.7,96.24,104.6,100.8,3.9,97.63,-1.1999999999999997,-1.3900000000000006
Atlanta Hawks,Los Angeles Lakers,2016-03-04,2015-16,Mar,10,FALSE,Los Angeles,FALSE,843,Denver - Los Angeles,1,America/Los_Angeles,-1,West,34.11,-118.41,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.53,21500921,LAL vs. ATL,-29,TRUE,FALSE,-6.325,-12.926829268292684,-22.675,12,51,0.19,97.5,107.2,0.548,-0.35800000000000004,100.7,110.3,-9.7,96.55,104.6,100.8,3.9,97.63,-13.6,-1.0799999999999983
Atlanta Hawks,Washington Wizards,2016-03-23,2015-16,Mar,12,FALSE,Washington,FALSE,544,Atlanta - Washington,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21501056,WAS vs. ATL,-21,FALSE,FALSE,2.5365853658536586,-3.65,-23.536585365853657,35,36,0.493,103.1,104.2,0.583,-0.08999999999999997,104.5,105.1,-0.5,99.16,104.6,100.8,3.9,97.63,-4.4,1.5300000000000011
Atlanta Hawks,Chicago Bulls,2016-02-10,2015-16,Feb,6,FALSE,Chicago,FALSE,589,Charlotte - Chicago,1,America/Chicago,-1,West,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07,21500796,CHI vs. ATL,-23,TRUE,FALSE,1.625,-4.585365853658536,-24.625,27,25,0.519,101.2,101.9,0.564,-0.04499999999999993,104.1,105.5,-1.4,96.6,104.6,100.8,3.9,97.63,-5.3,-1.0300000000000011
Atlanta Hawks,Utah Jazz,2016-03-08,2015-16,Mar,10,FALSE,Salt Lake City,FALSE,1437,New Orleans - Salt Lake City,2,America/Denver,-1,West,40.78,-111.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.61,21500947,UTA vs. ATL,-7,TRUE,FALSE,5.512195121951219,-1.85,-12.512195121951219,29,34,0.46,97.7,97.1,0.563,-0.10299999999999992,105,103.2,1.8,91.66,104.6,100.8,3.9,97.63,-2.0999999999999996,-5.969999999999999
Atlanta Hawks,Sacramento Kings,2016-01-21,2015-16,Jan,3,FALSE,Sacramento,TRUE,352,Los Angeles - Sacramento,0,America/Los_Angeles,0,-,38.57,-121.47,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500643,SAC vs. ATL,3,FALSE,FALSE,-0.975,-3.8292682926829267,3.975,19,23,0.452,106,107.4,0.591,-0.13899999999999996,105.3,107.6,-2.3,100.66,104.6,100.8,3.9,97.63,-6.199999999999999,3.030000000000001
Atlanta Hawks,Utah Jazz,2015-11-15,2015-16,Nov,46,TRUE,Atlanta,TRUE,406,Orlando - Atlanta,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21500148,UTA @ ATL,1,FALSE,FALSE,5.512195121951219,-1.85,2.85,5,5,0.5,95.5,91.8,0.667,-0.16700000000000004,105,103.2,1.8,91.66,104.6,100.8,3.9,97.63,-2.0999999999999996,-5.969999999999999
Atlanta Hawks,Philadelphia 76ers,2016-02-03,2015-16,Feb,5,FALSE,Philadelphia,FALSE,0,No Travel,3,America/New_York,0,-,40.01,-75.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500736,PHI vs. ATL,-38,FALSE,FALSE,-9.634146341463415,-10.675,-28.365853658536587,7,42,0.143,94.8,105.4,0.569,-0.42599999999999993,98.4,108.6,-10.2,98.44,104.6,100.8,3.9,97.63,-14.1,0.8100000000000023
Atlanta Hawks,Toronto Raptors,2016-03-30,2015-16,Mar,13,FALSE,Toronto,TRUE,0,No Travel,1,America/Toronto,0,-,43.65,-79.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21501113,TOR vs. ATL,8,FALSE,FALSE,6.55,2.4390243902439024,1.4500000000000002,50,24,0.676,102.9,98.5,0.592,0.08400000000000007,109.3,104.8,4.4,93.35,104.6,100.8,3.9,97.63,0.5000000000000004,-4.280000000000001
Atlanta Hawks,Oklahoma City Thunder,2015-12-10,2015-16,Dec,50,FALSE,Oklahoma City,TRUE,424,Memphis - Oklahoma City,1,America/Chicago,0,-,35.47,-97.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500331,OKC vs. ATL,13,FALSE,FALSE,9.95,4.7073170731707314,3.0500000000000007,14,8,0.636,108.4,101.3,0.583,0.05300000000000005,112.1,104.8,7.4,97.54,104.6,100.8,3.9,97.63,3.5000000000000004,-0.0899999999999892
Atlanta Hawks,Brooklyn Nets,2016-01-16,2015-16,Jan,3,TRUE,Atlanta,FALSE,748,New York - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.36,21500602,BKN @ ATL,-28,FALSE,FALSE,-4.825,-9.634146341463415,-18.365853658536587,11,30,0.268,95.6,103,0.585,-0.31699999999999995,102.4,109.7,-7.4,96.12,104.6,100.8,3.9,97.63,-11.3,-1.509999999999991
Atlanta Hawks,Cleveland Cavaliers,2016-04-01,2015-16,Apr,14,TRUE,Atlanta,TRUE,554,Cleveland - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.01,21501131,CLE @ ATL,2,FALSE,FALSE,8.24390243902439,3.9,-1.9,54,22,0.711,104,98,0.584,0.127,110.2,103.9,6.3,93.82,104.6,100.8,3.9,97.63,2.4,-3.8100000000000023
Atlanta Hawks,New York Knicks,2015-10-29,2015-16,Oct,44,FALSE,New York,FALSE,740,Milwaukee - New York,0,America/New_York,1,East,40.67,-73.94,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.35,21500019,NYK vs. ATL,-11,FALSE,TRUE,-1.4878048780487805,-4.7,-9.512195121951219,1,1,0.5,111.5,104.5,0.5,0,103.9,106.7,-2.8,94.12,104.6,100.8,3.9,97.63,-6.699999999999999,-3.509999999999991
Atlanta Hawks,Portland Trail Blazers,2015-12-21,2015-16,Dec,51,TRUE,Atlanta,FALSE,607,Miami - Atlanta,0,America/New_York,0,-,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.1,21500413,POR @ ATL,-9,FALSE,FALSE,5.4,-4.048780487804878,-4.951219512195122,11,19,0.367,101.4,102.7,0.6,-0.23299999999999998,107.6,106.8,0.8,97.06,104.6,100.8,3.9,97.63,-3.0999999999999996,-0.5699999999999932
Atlanta Hawks,Charlotte Hornets,2015-10-30,2015-16,Oct,44,TRUE,Atlanta,FALSE,607,Miami - Atlanta,1,America/New_York,0,-,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,21500026,CHA @ ATL,-3,FALSE,FALSE,6.365853658536586,-0.7,-2.3,0,2,0,94,100.5,0.667,-0.667,106.4,103.7,2.7,96.24,104.6,100.8,3.9,97.63,-1.1999999999999997,-1.3900000000000006
Atlanta Hawks,Dallas Mavericks,2016-02-01,2015-16,Feb,5,TRUE,Atlanta,FALSE,716,Dallas - Atlanta,0,America/New_York,1,East,33.76,-84.42,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1.3,21500723,DAL @ ATL,-15,FALSE,TRUE,2.3658536585365852,-3.45,-11.55,28,23,0.549,100.6,101,0.56,-0.01100000000000001,105.5,105.9,-0.4,95.34,104.6,100.8,3.9,97.63,-4.3,-2.289999999999992
Atlanta Hawks,Houston Rockets,2015-12-29,2015-16,Dec,52,FALSE,Houston,FALSE,328,New Orleans - Houston,2,America/Chicago,0,-,29.77,-95.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21500470,HOU vs. ATL,-6,FALSE,FALSE,2.225,-1.2926829268292683,-8.225,16,17,0.485,104.1,105.5,0.618,-0.133,107.3,107.3,0,98.42,104.6,100.8,3.9,97.63,-3.9,0.7900000000000063
Atlanta Hawks,Chicago Bulls,2016-03-28,2015-16,Mar,13,FALSE,Chicago,FALSE,988,Orlando - Chicago,1,America/Chicago,-1,West,41.84,-87.68,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.8,21501099,CHI vs. ATL,-2,TRUE,FALSE,1.625,-4.585365853658536,-3.625,36,37,0.493,101.5,103.2,0.6,-0.10699999999999998,104.1,105.5,-1.4,96.6,104.6,100.8,3.9,97.63,-5.3,-1.0300000000000011
Atlanta Hawks,Oklahoma City Thunder,2015-11-30,2015-16,Nov,48,TRUE,Atlanta,FALSE,753,Oklahoma City - Atlanta,2,America/New_York,1,East,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.37,21500256,OKC @ ATL,-6,FALSE,TRUE,9.95,4.7073170731707314,-10.707317073170731,11,7,0.611,108.9,103,0.6,0.01100000000000001,112.1,104.8,7.4,97.54,104.6,100.8,3.9,97.63,3.5000000000000004,-0.0899999999999892
Atlanta Hawks,New Orleans Pelicans,2015-11-06,2015-16,Nov,45,FALSE,New Orleans,FALSE,0,No Travel,2,America/Chicago,0,-,30.07,-89.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500081,NOP vs. ATL,-6,FALSE,FALSE,-0.6585365853658537,-6.7,-5.341463414634147,0,5,0,103.6,116.2,0.857,-0.857,104.8,108.4,-3.7,97.64,104.6,100.8,3.9,97.63,-7.6,0.010000000000005116
Atlanta Hawks,Phoenix Suns,2016-04-05,2015-16,Apr,14,TRUE,Atlanta,FALSE,1586,Phoenix - Atlanta,1,America/New_York,2,East,33.76,-84.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.88,21501157,PHX @ ATL,-13,FALSE,TRUE,-2.375,-10.609756097560975,-2.3902439024390247,20,58,0.256,100.1,107.6,0.59,-0.33399999999999996,101.5,107.9,-6.5,99.39,104.6,100.8,3.9,97.63,-10.4,1.7600000000000051
Atlanta Hawks,Washington Wizards,2016-04-13,2015-16,Apr,15,FALSE,Washington,TRUE,204,New York - NA,1,America/New_York,0,-,38.91,-77.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21501221,WAS vs. ATL,11,FALSE,FALSE,2.5365853658536586,-3.65,8.463414634146341,41,41,0.5,104.1,104.6,0.585,-0.08499999999999996,104.5,105.1,-0.5,99.16,104.6,100.8,3.9,97.63,-4.4,1.5300000000000011
Boston Celtics,Oklahoma City Thunder,2015-11-15,2015-16,Nov,46,FALSE,Oklahoma City,FALSE,0,No Travel,1,America/Chicago,0,-,35.47,-97.51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500149,OKC vs. BOS,-15,FALSE,FALSE,9.95,4.7073170731707314,-24.95,6,4,0.6,110.5,104.1,0.556,0.04399999999999993,112.1,104.8,7.4,97.54,105.8,102.5,3.3,99.43,4.1000000000000005,-1.8900000000000006
Boston Celtics,Orlando Magic,2016-03-21,2015-16,Mar,12,TRUE,Boston,FALSE,432,Toronto - Boston,0,America/New_York,0,-,42.34,-71.02,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,21501046,ORL @ BOS,-11,FALSE,FALSE,2.425,-5.585365853658536,-5.414634146341464,29,41,0.414,100.8,103.1,0.577,-0.16299999999999998,104.4,106,-1.6,96.68,105.8,102.5,3.3,99.43,-4.9,-2.75
Boston Celtics,Cleveland Cavaliers,2016-02-05,2015-16,Feb,6,FALSE,Cleveland,FALSE,437,Charlotte - Cleveland,1,America/New_York,0,-,41.48,-81.68,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500755,CLE vs. BOS,-1,FALSE,FALSE,8.24390243902439,3.9,-9.24390243902439,35,14,0.714,102.3,96.9,0.577,0.137,110.2,103.9,6.3,93.82,105.8,102.5,3.3,99.43,3,-5.610000000000014
Boston Celtics,Houston Rockets,2016-03-11,2015-16,Mar,11,TRUE,Boston,TRUE,268,Philadelphia - Boston,1,America/New_York,0,-,42.34,-71.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500965,HOU @ BOS,4,FALSE,FALSE,2.225,-1.2926829268292683,5.2926829268292686,33,32,0.508,105.7,106.8,0.591,-0.08299999999999996,107.3,107.3,0,98.42,105.8,102.5,3.3,99.43,-3.3,-1.0100000000000051
Boston Celtics,Cleveland Cavaliers,2016-03-05,2015-16,Mar,10,FALSE,Cleveland,TRUE,0,No Travel,0,America/New_York,0,-,41.48,-81.68,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,21500922,CLE vs. BOS,17,FALSE,FALSE,8.24390243902439,3.9,8.75609756097561,44,17,0.721,103.2,97.1,0.594,0.127,110.2,103.9,6.3,93.82,105.8,102.5,3.3,99.43,3,-5.610000000000014
Boston Celtics,Charlotte Hornets,2016-04-11,2015-16,Apr,15,TRUE,Boston,TRUE,394,Washington - Boston,0,America/New_York,0,-,42.34,-71.02,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,21501205,CHA @ BOS,14,FALSE,FALSE,6.365853658536586,-0.7,14.7,47,34,0.58,103.2,100.7,0.58,0,106.4,103.7,2.7,96.24,105.8,102.5,3.3,99.43,-0.5999999999999996,-3.190000000000012
Boston Celtics,Detroit Pistons,2015-12-16,2015-16,Dec,50,FALSE,Detroit,TRUE,0,No Travel,1,America/Detroit,0,-,42.38,-83.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500374,DET vs. BOS,3,FALSE,FALSE,5,-4.175,-2,15,12,0.556,100.1,98.4,0.538,0.018000000000000016,105.3,104.9,0.3,95.75,105.8,102.5,3.3,99.43,-3,-3.680000000000007
Boston Celtics,Utah Jazz,2016-02-19,2015-16,Feb,8,FALSE,Salt Lake City,TRUE,1845,Washington - Salt Lake City,0,America/Denver,-2,West,40.78,-111.93,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.35,21500817,UTA vs. BOS,18,TRUE,FALSE,5.512195121951219,-1.85,12.487804878048781,27,27,0.5,97.9,96.5,0.571,-0.07099999999999995,105,103.2,1.8,91.66,105.8,102.5,3.3,99.43,-1.4999999999999998,-7.77000000000001
Boston Celtics,San Antonio Spurs,2015-12-05,2015-16,Dec,49,FALSE,San Antonio,TRUE,631,Memphis - San Antonio,1,America/Chicago,0,-,29.46,-98.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,21500296,SAS vs. BOS,3,FALSE,FALSE,13.975609756097562,7.625,-10.975609756097562,17,4,0.81,99.3,89.3,0.55,0.26,109.3,98.2,11.1,94.54,105.8,102.5,3.3,99.43,7.8,-4.890000000000001
Boston Celtics,Milwaukee Bucks,2016-02-25,2015-16,Feb,8,TRUE,Boston,FALSE,861,Milwaukee - Boston,2,America/New_York,1,East,42.34,-71.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.57,21500856,MIL @ BOS,-5,FALSE,TRUE,-0.425,-7.341463414634147,2.3414634146341466,24,34,0.414,98.7,103,0.576,-0.16199999999999998,103.4,107.8,-4.5,95.05,105.8,102.5,3.3,99.43,-7.8,-4.38000000000001
Boston Celtics,Brooklyn Nets,2015-11-20,2015-16,Nov,47,TRUE,Boston,FALSE,722,Charlotte - Boston,1,America/New_York,0,-,42.34,-71.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.31,21500179,BKN @ BOS,-25,FALSE,FALSE,-4.825,-9.634146341463415,-15.365853658536585,2,11,0.154,95.6,104.6,0.583,-0.42899999999999994,102.4,109.7,-7.4,96.12,105.8,102.5,3.3,99.43,-10.7,-3.3100000000000023
Boston Celtics,Phoenix Suns,2016-03-26,2015-16,Mar,13,FALSE,Phoenix,FALSE,629,Sacramento - Phoenix,0,America/Phoenix,1,East,33.54,-112.07,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1.14,21501090,PHX vs. BOS,-3,FALSE,TRUE,-2.375,-10.609756097560975,-0.625,20,53,0.274,100.4,107.6,0.589,-0.31499999999999995,101.5,107.9,-6.5,99.39,105.8,102.5,3.3,99.43,-9.8,-0.04000000000000625
Boston Celtics,Atlanta Hawks,2015-11-24,2015-16,Nov,47,FALSE,Atlanta,TRUE,554,Cleveland - Atlanta,2,America/New_York,0,-,33.76,-84.42,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.01,21500210,ATL vs. BOS,24,FALSE,FALSE,6.35,1.3170731707317074,17.65,10,6,0.625,102.6,99.8,0.5,0.125,104.6,100.8,3.9,97.63,105.8,102.5,3.3,99.43,0.6000000000000001,-1.8000000000000114
Boston Celtics,Atlanta Hawks,2015-12-18,2015-16,Dec,51,TRUE,Boston,TRUE,938,Atlanta - Boston,1,America/New_York,0,-,42.34,-71.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.71,21500389,ATL @ BOS,8,FALSE,FALSE,6.35,1.3170731707317074,6.682926829268292,16,12,0.571,101,100,0.519,0.051999999999999935,104.6,100.8,3.9,97.63,105.8,102.5,3.3,99.43,0.6000000000000001,-1.8000000000000114
Boston Celtics,Detroit Pistons,2016-02-03,2015-16,Feb,5,TRUE,Boston,FALSE,190,New York - Boston,1,America/New_York,0,-,42.34,-71.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500737,DET @ BOS,-7,FALSE,FALSE,5,-4.175,-2.825,26,24,0.52,102,100.6,0.569,-0.04899999999999993,105.3,104.9,0.3,95.75,105.8,102.5,3.3,99.43,-3,-3.680000000000007
Boston Celtics,Milwaukee Bucks,2015-11-10,2015-16,Nov,45,FALSE,Milwaukee,FALSE,0,No Travel,2,America/Chicago,0,-,43.06,-87.97,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,21500110,MIL vs. BOS,-16,FALSE,FALSE,-0.425,-7.341463414634147,-15.575,4,4,0.5,95.9,100.8,0.5,0,103.4,107.8,-4.5,95.05,105.8,102.5,3.3,99.43,-7.8,-4.38000000000001
Boston Celtics,Indiana Pacers,2015-11-04,2015-16,Nov,44,FALSE,Indianapolis,TRUE,240,Detroit - Indianapolis,0,America/Indiana/Indianapolis,0,-,39.78,-86.15,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,21500060,IND vs. BOS,2,FALSE,FALSE,4.048780487804878,-0.475,-2.048780487804878,2,3,0.4,94.4,99,0.25,0.15000000000000002,103.8,102.2,1.6,97.35,105.8,102.5,3.3,99.43,-1.6999999999999997,-2.0800000000000125
Boston Celtics,Orlando Magic,2016-01-31,2015-16,Jan,5,FALSE,Orlando,TRUE,1118,Boston - Orlando,1,America/New_York,0,-,28.5,-81.37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.03,21500716,ORL vs. BOS,5,FALSE,FALSE,2.425,-5.585365853658536,2.575,21,25,0.457,99.2,100.2,0.551,-0.09400000000000003,104.4,106,-1.6,96.68,105.8,102.5,3.3,99.43,-4.9,-2.75
Boston Celtics,Dallas Mavericks,2016-01-18,2015-16,Jan,3,FALSE,Dallas,TRUE,252,San Antonio - Dallas,0,America/Chicago,0,-,32.79,-96.77,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,21500623,DAL vs. BOS,5,FALSE,FALSE,2.3658536585365852,-3.45,2.6341463414634148,24,19,0.558,100.9,101.1,0.524,0.03400000000000003,105.5,105.9,-0.4,95.34,105.8,102.5,3.3,99.43,-3.6999999999999997,-4.090000000000003
Boston Celtics,Golden State Warriors,2016-04-01,2015-16,Apr,14,FALSE,San Francisco,FALSE,600,Salt Lake City - San Francisco,1,America/Los_Angeles,-1,West,37.77,-122.45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,21501136,GSW vs. BOS,-3,TRUE,FALSE,14.35,7.121951219512195,-17.35,68,8,0.895,115,104.1,0.579,0.31600000000000006,113.5,102.8,10.6,100.24,105.8,102.5,3.3,99.43,7.3,0.8099999999999881
Boston Celtics,New Orleans Pelicans,2015-12-07,2015-16,Dec,49,FALSE,New Orleans,FALSE,0,No Travel,2,America/Chicago,0,-,30.07,-89.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500312,NOP vs. BOS,-18,FALSE,FALSE,-0.6585365853658537,-6.7,-17.341463414634145,5,16,0.238,101.8,109.1,0.571,-0.33299999999999996,104.8,108.4,-3.7,97.64,105.8,102.5,3.3,99.43,-7,-1.7900000000000063
Boston Celtics,New Orleans Pelicans,2016-04-06,2015-16,Apr,14,TRUE,Boston,FALSE,268,Philadelphia - Boston,0,America/New_York,0,-,42.34,-71.02,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21501168,NOP @ BOS,-7,FALSE,FALSE,-0.6585365853658537,-6.7,-0.2999999999999998,29,49,0.372,102.4,105.7,0.59,-0.21799999999999997,104.8,108.4,-3.7,97.64,105.8,102.5,3.3,99.43,-7,-1.7900000000000063
Boston Celtics,Memphis Grizzlies,2016-01-10,2015-16,Jan,2,FALSE,Memphis,TRUE,0,No Travel,1,America/Chicago,0,-,35.11,-90.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500560,MEM vs. BOS,3,FALSE,FALSE,1.125,-4.853658536585366,1.875,21,18,0.538,96,98.5,0.514,0.02400000000000002,104.7,107.1,-2.4,93.95,105.8,102.5,3.3,99.43,-5.699999999999999,-5.480000000000004
Boston Celtics,Chicago Bulls,2016-01-07,2015-16,Jan,1,FALSE,Chicago,TRUE,0,No Travel,1,America/Chicago,0,-,41.84,-87.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500537,CHI vs. BOS,9,FALSE,FALSE,1.625,-4.585365853658536,7.375,22,12,0.647,102.1,99.7,0.528,0.119,104.1,105.5,-1.4,96.6,105.8,102.5,3.3,99.43,-4.699999999999999,-2.8300000000000125
Boston Celtics,Houston Rockets,2015-11-16,2015-16,Nov,46,FALSE,Houston,FALSE,0,No Travel,1,America/Chicago,0,-,29.77,-95.39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,21500154,HOU vs. BOS,-16,FALSE,FALSE,2.225,-1.2926829268292683,-18.225,4,7,0.364,100.8,108.5,0.6,-0.236,107.3,107.3,0,98.42,105.8,102.5,3.3,99.43,-3.3,-1.0100000000000051
Boston Celtics,Chicago Bulls,2015-12-09,2015-16,Dec,49,TRUE,Boston,FALSE,854,Chicago - Boston,1,America/New_York,1,East,42.34,-71.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.55,21500319,CHI @ BOS,-5,FALSE,TRUE,1.625,-4.585365853658536,-0.4146341463414638,11,8,0.579,98.9,98.6,0.591,-0.01200000000000001,104.1,105.5,-1.4,96.6,105.8,102.5,3.3,99.43,-4.699999999999999,-2.8300000000000125
Boston Celtics,New York Knicks,2015-12-27,2015-16,Dec,52,TRUE,Boston,FALSE,938,Atlanta - Boston,0,America/New_York,0,-,42.34,-71.02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.71,21500454,NYK @ BOS,-9,FALSE,FALSE,-1.4878048780487805,-4.7,-4.3,14,18,0.438,97.7,99.6,0.581,-0.14299999999999996,103.9,106.7,-2.8,94.12,105.8,102.5,3.3,99.43,-6.1,-5.310000000000002
Boston Celtics,New York Knicks,2016-03-04,2015-16,Mar,10,TRUE,Boston,FALSE,190,New York - Boston,2,America/New_York,0,-,42.34,-71.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,21500915,NYK @ BOS,-1,FALSE,FALSE,-1.4878048780487805,-4.7,3.7,25,38,0.397,98.9,101.7,0.603,-0.20599999999999996,103.9,106.7,-2.8,94.12,105.8,102.5,3.3,99.43,-6.1,-5.310000000000002
Boston Celtics,Brooklyn Nets,2016-01-02,2015-16,Jan,1,TRUE,Boston,TRUE,1118,Orlando - Boston,2,America/New_York,0,-,42.34,-71.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.03,21500495,BKN @ BOS,3,FALSE,FALSE,-4.825,-9.634146341463415,12.634146341463415,10,23,0.303,97.2,103.2,0.545,-0.24200000000000005,102.4,109.7,-7.4,96.12,105.8,102.5,3.3,99.43,-10.7,-3.3100000000000023
Boston Celtics,Philadelphia 76ers,2015-11-25,2015-16,Nov,47,TRUE,Boston,FALSE,1124,Minneapolis - Boston,1,America/New_York,1,East,42.34,-71.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.04,21500217,PHI @ BOS,-4,FALSE,TRUE,-9.634146341463415,-10.675,6.675000000000001,0,16,0,89.8,102.7,0.533,-0.533,98.4,108.6,-10.2,98.44,105.8,102.5,3.3,99.43,-13.5,-0.9900000000000091
Boston Celtics,Washington Wizards,2016-01-16,2015-16,Jan,3,FALSE,Washington,FALSE,492,Indianapolis - Washington,0,America/New_York,0,-,38.91,-77.02,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,21500604,WAS vs. BOS,-2,FALSE,FALSE,2.5365853658536586,-3.65,-4.536585365853659,19,20,0.487,102.2,104.1,0.537,-0.050000000000000044,104.5,105.1,-0.5,99.16,105.8,102.5,3.3,99.43,-3.8,-0.27000000000001023
Boston Celtics,Portland Trail Blazers,2016-03-02,2015-16,Mar,9,TRUE,Boston,FALSE,190,New York - Boston,0,America/New_York,0,-,42.34,-71.02,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,21500899,POR @ BOS,-23,FALSE,FALSE,5.4,-4.048780487804878,-18.951219512195124,33,29,0.532,103.5,102.3,0.597,-0.06499999999999995,107.6,106.8,0.8,97.06,105.8,102.5,3.3,99.43,-2.5,-2.3700000000000045
Boston Celtics,Miami Heat,2016-02-27,2015-16,Feb,9,TRUE,Boston,FALSE,1258,Miami - Boston,2,America/New_York,0,-,42.34,-71.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.29,21500869,MIA @ BOS,-12,FALSE,FALSE,5.25,-2.073170731707317,-9.926829268292682,32,26,0.552,96.9,96.9,0.583,-0.030999999999999917,105.5,103.7,1.7,94.14,105.8,102.5,3.3,99.43,-1.5999999999999999,-5.290000000000006
Boston Celtics,Washington Wizards,2015-11-27,2015-16,Nov,48,TRUE,Boston,FALSE,722,Charlotte - Boston,1,America/New_York,0,-,42.34,-71.02,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.31,21500229,WAS @ BOS,-33,FALSE,FALSE,2.5365853658536586,-3.65,-29.35,6,7,0.462,100.5,106.8,0.563,-0.10099999999999992,104.5,105.1,-0.5,99.16,105.8,102.5,3.3,99.43,-3.8,-0.27000000000001023
Boston Celtics,Sacramento Kings,2015-12-03,2015-16,Dec,49,FALSE,Sacramento,FALSE,0,No Travel,2,America/Los_Angeles,0,-,38.57,-121.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21500282,SAC vs. BOS,-17,FALSE,FALSE,-0.975,-3.8292682926829267,-16.025,7,13,0.35,104.9,108.8,0.579,-0.22899999999999998,105.3,107.6,-2.3,100.66,105.8,102.5,3.3,99.43,-5.6,1.2299999999999898
