"","isActive","isRookie","namePlayer","idPlayer","countSeasons","yearSeasonFirst","yearSeasonLast"
"3482",FALSE,FALSE,"Bernard Robinson",2774,2,2004,2006
"3483",FALSE,FALSE,"Chris Robinson",997,1,1996,1997
"3484",FALSE,FALSE,"Cliff T. Robinson",77986,12,1979,1991
"3485",FALSE,FALSE,"Clifford Robinson",361,17,1989,2006
"3486",FALSE,FALSE,"David Robinson",764,13,1989,2002
"3487",FALSE,FALSE,"Devin Robinson",1628421,1,2017,2018
"3488",TRUE,FALSE,"Duncan Robinson",1629130,2,2018,2020
"3489",FALSE,FALSE,"Eddie Robinson",1944,4,1999,2003
"3490",FALSE,FALSE,"Flynn Robinson",77988,6,1966,1972
"3491",FALSE,FALSE,"Glenn Robinson",299,10,1994,2004
"3492",FALSE,FALSE,"Jackie Robinson",77989,3,1978,1981
"3493",FALSE,FALSE,"Jamal Robinson",1554,0,2000,2000
"3494",FALSE,FALSE,"James Robinson",381,7,1993,2000
"3495",FALSE,FALSE,"Jerome Robinson",1629010,2,2018,2020
"3496",FALSE,FALSE,"Justin Robinson",1629620,1,2019,2020
"3497",FALSE,FALSE,"Larry Robinson",1683,11,1990,2001
"3498",TRUE,FALSE,"Mitchell Robinson",1629011,2,2018,2020
"3499",FALSE,FALSE,"Nate Robinson",101126,10,2005,2015
"3500",FALSE,FALSE,"Oliver Robinson",77994,0,1982,1982
"3501",FALSE,FALSE,"Rumeal Robinson",716,6,1990,1996
"3502",FALSE,FALSE,"Thomas Robinson",203080,4,2012,2016
"3503",FALSE,FALSE,"Truck Robinson",77993,10,1974,1984
"3504",FALSE,FALSE,"Wayne Robinson",77996,0,1980,1980
"3505",FALSE,FALSE,"Glenn Robinson III",203922,6,2014,2020
"3506",FALSE,FALSE,"Bill Robinzine",77997,6,1975,1981
"3507",FALSE,FALSE,"Dave Robisch",77998,7,1976,1983
"3508",TRUE,FALSE,"Isaiah Roby",1629676,1,2019,2020
"3509",FALSE,FALSE,"Red Rocha",77999,9,1947,1956
"3510",FALSE,FALSE,"John Roche",78000,6,1975,1981
"3511",FALSE,FALSE,"Gene Rock",78001,0,1947,1947
"3512",FALSE,FALSE,"Jack Rocker",78002,0,1947,1947
"3513",FALSE,FALSE,"Guy Rodgers",78003,11,1958,1969
"3514",FALSE,FALSE,"Dennis Rodman",23,13,1986,1999
"3515",FALSE,FALSE,"Sergio Rodriguez",200771,10,2006,2016
"3516",FALSE,FALSE,"Lou Roe",691,1,1995,1996
"3517",FALSE,FALSE,"Carlos Rogers",435,7,1994,2001
"3518",FALSE,FALSE,"Johnny Rogers",78007,1,1986,1987
"3519",FALSE,FALSE,"Marshall Rogers",78008,0,1976,1976
"3520",FALSE,FALSE,"Rodney Rogers",915,11,1993,2004
"3521",FALSE,FALSE,"Roy Rogers",964,3,1996,1999
"3522",FALSE,FALSE,"Al Roges",78010,1,1953,1954
"3523",FALSE,FALSE,"Ken Rohloff",78011,0,1963,1963
"3524",FALSE,FALSE,"Magnum Rolle",202375,0,2010,2010
"3525",FALSE,FALSE,"Kenny Rollins",78012,4,1948,1952
"3526",FALSE,FALSE,"Phil Rollins",78013,2,1958,1960
"3527",FALSE,FALSE,"Tree Rollins",78014,17,1977,1994
"3528",FALSE,FALSE,"Lorenzo Romar",78015,4,1980,1984
"3529",TRUE,FALSE,"Rajon Rondo",200765,14,2006,2020
"3530",FALSE,FALSE,"Sean Rooks",399,11,1992,2003
"3531",TRUE,FALSE,"Derrick Rose",201565,12,2008,2020
"3532",FALSE,FALSE,"Jalen Rose",147,12,1994,2006
"3533",FALSE,FALSE,"Malik Rose",990,12,1996,2008
"3534",FALSE,FALSE,"Robert Rose",78016,0,1988,1988
"3535",FALSE,FALSE,"Alexander Rosenberg",78017,0,1946,1946
"3536",FALSE,FALSE,"Lennie Rosenbluth",78018,1,1957,1958
"3537",FALSE,FALSE,"Hank Rosenstein",78019,0,1946,1946
"3538",FALSE,FALSE,"Dick Rosenthal",78020,2,1954,1956
"3539",FALSE,FALSE,"Quinton Ross",2624,6,2004,2010
"3540",TRUE,FALSE,"Terrence Ross",203082,8,2012,2020
"3541",FALSE,FALSE,"Doug Roth",78021,0,1989,1989
"3542",FALSE,FALSE,"Scott Roth",78022,2,1987,1989
"3543",FALSE,FALSE,"Irv Rothenberg",78023,2,1946,1948
"3544",FALSE,FALSE,"Mickey Rottner",78024,1,1946,1947
"3545",FALSE,FALSE,"Dan Roundfield",78025,10,1976,1986
"3546",FALSE,FALSE,"Giff Roux",78026,2,1946,1948
"3547",FALSE,FALSE,"Ron Rowan",78027,0,1986,1986
"3548",FALSE,FALSE,"Curtis Rowe",78028,7,1971,1978
"3549",FALSE,FALSE,"Jim Rowinski",78029,1,1988,1989
"3550",FALSE,FALSE,"Derrick Rowland",78030,0,1985,1985
"3551",FALSE,FALSE,"Brian Rowsom",78031,2,1987,1989
"3552",FALSE,FALSE,"Brandon Roy",200750,6,2006,2012
"3553",FALSE,FALSE,"Donald Royal",140,8,1989,1997
"3554",FALSE,FALSE,"Bob Royer",78033,0,1949,1949
"3555",FALSE,FALSE,"Clifford Rozier",32,3,1994,1997
"3556",TRUE,FALSE,"Terry Rozier",1626179,5,2015,2020
"3557",TRUE,FALSE,"Ricky Rubio",201937,9,2011,2020
"3558",FALSE,FALSE,"Guy Rucker",2462,0,2002,2002
"3559",FALSE,FALSE,"Delaney Rudd",78035,3,1989,1992
"3560",FALSE,FALSE,"John Rudd",78036,0,1978,1978
"3561",FALSE,FALSE,"Damjan Rudez",204014,2,2014,2016
"3562",FALSE,FALSE,"John Rudometkin",78037,2,1962,1964
"3563",FALSE,FALSE,"Michael Ruffin",1913,9,1999,2008
"3564",FALSE,FALSE,"Trevor Ruffin",460,1,1994,1995
"3565",FALSE,FALSE,"Paul Ruffner",78039,4,1970,1974
"3566",FALSE,FALSE,"Joe Ruklick",78040,2,1959,1961
"3567",FALSE,FALSE,"Jeff Ruland",78041,11,1981,1992
"3568",FALSE,FALSE,"Bob Rule",78042,7,1967,1974
"3569",FALSE,FALSE,"Jerry Rullo",78043,3,1946,1949
"3570",FALSE,FALSE,"Stefano Rusconi",474,0,1995,1995
"3571",FALSE,FALSE,"Brandon Rush",201575,8,2008,2016
"3572",FALSE,FALSE,"Kareem Rush",2416,7,2002,2009
"3573",FALSE,FALSE,"Bill Russell",78049,12,1956,1968
"3574",FALSE,FALSE,"Bryon Russell",935,12,1993,2005
"3575",FALSE,FALSE,"Campy Russell",78047,10,1974,1984
"3576",FALSE,FALSE,"Cazzie Russell",78045,11,1966,1977
"3577",TRUE,FALSE,"D'Angelo Russell",1626156,5,2015,2020
"3578",FALSE,FALSE,"Frank Russell",78046,0,1972,1972
"3579",FALSE,FALSE,"Walker Russell",78048,5,1982,1987
"3580",FALSE,FALSE,"Walker Russell",201041,0,2011,2011
"3581",FALSE,FALSE,"Arvydas Sabonis",717,7,1995,2002
"3582",TRUE,FALSE,"Domantas Sabonis",1627734,4,2016,2020
"3583",FALSE,FALSE,"Robert Sacre",203135,3,2012,2015
"3584",FALSE,FALSE,"Ed Sadowski",78050,3,1946,1949
"3585",FALSE,FALSE,"Kenny Sailors",78051,4,1946,1950
"3586",FALSE,FALSE,"John Salley",927,13,1986,1999
"3587",FALSE,FALSE,"John Salmons",2422,12,2002,2014
"3588",FALSE,FALSE,"Kevin Salvadori",1089,1,1996,1997
"3589",FALSE,FALSE,"Soumaila Samake",2066,2,2000,2002
"3590",TRUE,FALSE,"Luka Samanic",1629677,1,2019,2020
"3591",FALSE,FALSE,"Cheikh Samb",200798,1,2007,2008
"3592",FALSE,FALSE,"Brandon Sampson",1629102,0,2018,2018
"3593",TRUE,FALSE,"JaKarr Sampson",203960,6,2014,2020
"3594",FALSE,FALSE,"Jamal Sampson",2441,4,2002,2006
"3595",FALSE,FALSE,"Ralph Sampson",78055,8,1983,1991
"3596",FALSE,FALSE,"Samardo Samuels",202396,2,2010,2012
"3597",FALSE,FALSE,"Pepe Sanchez",2143,2,2000,2002
"3598",FALSE,FALSE,"Frankie Sanders",78057,2,1978,1980
"3599",FALSE,FALSE,"Jeff Sanders",1874,3,1989,1992
"3600",FALSE,FALSE,"Larry Sanders",202336,6,2010,2016
"3601",FALSE,FALSE,"Melvin Sanders",2684,0,2005,2005
"3602",FALSE,FALSE,"Mike Sanders",78059,10,1982,1992
"3603",FALSE,FALSE,"Thomas Sanders",78060,12,1960,1972
"3604",FALSE,FALSE,"Daniel Santiago",2091,4,2000,2004
"3605",FALSE,FALSE,"Bob Santini",78061,0,1955,1955
"3606",FALSE,FALSE,"Wayne Sappleton",78062,0,1984,1984
"3607",TRUE,FALSE,"Dario Saric",203967,4,2016,2020
"3608",FALSE,FALSE,"Jason Sasser",987,6,1996,2002
"3609",FALSE,FALSE,"Jeryl Sasser",2219,1,2001,2002
"3610",TRUE,FALSE,"Tomas Satoransky",203107,4,2016,2020
"3611",FALSE,FALSE,"Kenny Satterfield",2261,1,2001,2002
"3612",FALSE,FALSE,"Frank Saul",78063,5,1949,1954
"3613",FALSE,FALSE,"Woody Sauldsberry",78064,8,1957,1965
"3614",FALSE,FALSE,"Fred Saunders",78065,3,1974,1977
"3615",FALSE,FALSE,"Don Savage",78066,5,1951,1956
"3616",FALSE,FALSE,"Predrag Savovic",2453,0,2002,2002
"3617",FALSE,FALSE,"Alan Sawyer",78067,0,1950,1950
"3618",FALSE,FALSE,"Brian Scalabrine",2243,10,2001,2011
"3619",FALSE,FALSE,"Alex Scales",2637,0,2005,2005
"3620",FALSE,FALSE,"Dewayne Scales",78068,3,1980,1983
"3621",FALSE,FALSE,"Frank Schade",78069,0,1972,1972
"3622",FALSE,FALSE,"Ben Schadler",78070,0,1947,1947
"3623",FALSE,FALSE,"Herm Schaefer",78071,1,1948,1949
"3624",FALSE,FALSE,"Bob Schafer",78072,0,1955,1955
"3625",FALSE,FALSE,"Ben Scharnus",78073,2,1946,1948
"3626",FALSE,FALSE,"Marv Schatzman",78074,0,1949,1949
"3627",FALSE,FALSE,"Fred Schaus",78075,4,1949,1953
"3628",FALSE,FALSE,"Dan Schayes",7,17,1981,1998
"3629",FALSE,FALSE,"Dolph Schayes",78076,14,1949,1963
"3630",FALSE,FALSE,"Ossie Schectman",78078,0,1946,1946
"3631",FALSE,FALSE,"Steve Scheffler",88,6,1990,1996
"3632",FALSE,FALSE,"Tom Scheffler",78080,0,1984,1984
"3633",FALSE,FALSE,"Dave Schellhase",78081,1,1966,1967
"3634",FALSE,FALSE,"Luke Schenscher",101195,1,2005,2006
"3635",FALSE,FALSE,"Herb Scherer",78082,1,1950,1951
"3636",FALSE,FALSE,"Dwayne Schintzius",368,8,1990,1998
"3637",FALSE,FALSE,"Dale Schlueter",78084,9,1968,1977
"3638",FALSE,FALSE,"Otto Schnellbacher",78085,0,1948,1948
"3639",FALSE,FALSE,"Dick Schnittker",78086,7,1950,1957
"3640",FALSE,FALSE,"Russ Schoene",78087,6,1982,1988
"3641",FALSE,FALSE,"Admiral Schofield",1629678,0,2019,2019
"3642",FALSE,FALSE,"Dave Scholz",78088,0,1969,1969
"3643",FALSE,FALSE,"Milt Schoon",78089,3,1946,1949
"3644",FALSE,FALSE,"Detlef Schrempf",96,15,1985,2000
"3645",TRUE,FALSE,"Dennis Schroder",203471,7,2013,2020
"3646",FALSE,FALSE,"Howie Schultz",78091,3,1949,1952
"3647",FALSE,FALSE,"Dick Schulz",78092,3,1946,1949
"3648",FALSE,FALSE,"John Schweitz",78093,2,1984,1986
"3649",FALSE,FALSE,"Luis Scola",2449,9,2007,2016
"3650",FALSE,FALSE,"Freddie Scolari",78094,8,1946,1954
"3651",FALSE,FALSE,"Alvin Scott",78095,7,1977,1984
"3652",FALSE,FALSE,"Brent Scott",1064,0,1996,1996
"3653",FALSE,FALSE,"Byron Scott",2,13,1983,1996
"3654",FALSE,FALSE,"Charlie Scott",78097,8,1971,1979
"3655",FALSE,FALSE,"Dennis Scott",192,9,1990,1999
"3656",FALSE,FALSE,"James Scott",1109,0,1996,1996
"3657",TRUE,FALSE,"Mike Scott",203118,8,2012,2020
"3658",FALSE,FALSE,"Ray Scott",78100,8,1961,1969
"3659",FALSE,FALSE,"Shawnelle Scott",1035,5,1996,2001
"3660",TRUE,TRUE,"Jay Scrubb",1630206,0,2020,2020
"3661",FALSE,FALSE,"Carey Scurry",78102,2,1985,1987
"3662",FALSE,FALSE,"Bruce Seals",78103,2,1975,1977
"3663",FALSE,FALSE,"Shea Seals",1578,0,1997,1997
"3664",FALSE,FALSE,"Malik Sealy",907,7,1992,1999
"3665",FALSE,FALSE,"Ed Searcy",78105,0,1975,1975
"3666",FALSE,FALSE,"Ken Sears",78106,8,1955,1963
"3667",FALSE,FALSE,"Wayne See",78107,0,1949,1949
"3668",FALSE,FALSE,"Thabo Sefolosha",200757,13,2006,2019
"3669",FALSE,FALSE,"Rony Seikaly",938,10,1988,1998
"3670",FALSE,FALSE,"Glen Selbo",78109,0,1949,1949
"3671",FALSE,FALSE,"Josh Selby",202729,1,2011,2012
"3672",FALSE,FALSE,"Wayne Selden",1627782,2,2016,2018
"3673",FALSE,FALSE,"Brad Sellers",78110,6,1986,1992
"3674",FALSE,FALSE,"Phil Sellers",78111,0,1976,1976
"3675",FALSE,FALSE,"Rollie Seltz",78112,0,1949,1949
"3676",FALSE,FALSE,"Frank Selvy",78113,9,1954,1963
"3677",FALSE,FALSE,"Jim Seminoff",78114,3,1946,1949
"3678",FALSE,FALSE,"Mouhamed Sene",200754,2,2006,2008
"3679",FALSE,FALSE,"George Senesky",78115,7,1946,1953
"3680",FALSE,FALSE,"Kevin Seraphin",202338,6,2010,2016
"3681",FALSE,FALSE,"Ansu Sesay",1738,3,2001,2004
"3682",FALSE,FALSE,"Ramon Sessions",201196,10,2007,2017
"3683",FALSE,FALSE,"Tom Sewell",78116,0,1984,1984
"3684",TRUE,FALSE,"Collin Sexton",1629012,2,2018,2020
"3685",FALSE,FALSE,"Paul Seymour",78117,12,1947,1959
"3686",FALSE,FALSE,"Nick Shaback",78118,0,1946,1946
"3687",FALSE,FALSE,"Charles Shackleford",1593,10,1988,1998
"3688",FALSE,FALSE,"Carl Shaeffer",78120,1,1949,1950
"3689",FALSE,FALSE,"Lee Shaffer",78121,2,1961,1963
"3690",FALSE,FALSE,"Mustafa Shakur",201203,4,2009,2013
"3691",TRUE,FALSE,"Landry Shamet",1629013,2,2018,2020
"3692",FALSE,FALSE,"God Shammgod",1539,0,1997,1997
"3693",FALSE,FALSE,"Earl Shannon",78123,2,1946,1948
"3694",FALSE,FALSE,"Howie Shannon",78124,1,1948,1949
"3695",FALSE,FALSE,"Charlie Share",78125,8,1951,1959
"3696",FALSE,FALSE,"Bill Sharman",78126,10,1950,1960
"3697",FALSE,FALSE,"Walter Sharpe",201594,0,2008,2008
"3698",FALSE,FALSE,"John Shasky",1117,2,1988,1990
"3699",FALSE,FALSE,"Ron Shavlik",78128,1,1956,1957
"3700",FALSE,FALSE,"Brian Shaw",216,14,1988,2002
"3701",FALSE,FALSE,"Casey Shaw",1745,4,1998,2002
"3702",FALSE,FALSE,"Marial Shayok",1629621,0,2019,2019
"3703",FALSE,FALSE,"Bob Shea",78130,0,1946,1946
"3704",FALSE,FALSE,"Fred Sheffield",78131,0,1946,1946
"3705",FALSE,FALSE,"Craig Shelton",78132,1,1980,1981
"3706",FALSE,FALSE,"Lonnie Shelton",78133,9,1976,1985
"3707",FALSE,FALSE,"Tornike Shengelia",203129,1,2012,2013
"3708",FALSE,FALSE,"Jeff Sheppard",1852,0,1998,1998
"3709",FALSE,FALSE,"Steve Sheppard",78135,1,1977,1978
"3710",FALSE,FALSE,"Edmund Sherod",78136,0,1982,1982
"3711",FALSE,FALSE,"Charlie Shipp",78653,0,1949,1949
"3712",FALSE,FALSE,"Paul Shirley",2321,2,2002,2004
"3713",FALSE,FALSE,"Gene Short",78138,0,1975,1975
"3714",FALSE,FALSE,"Purvis Short",78139,11,1978,1989
"3715",FALSE,FALSE,"Dexter Shouse",78140,0,1989,1989
"3716",FALSE,FALSE,"Dick Shrider",78141,0,1948,1948
"3717",FALSE,FALSE,"Gene Shue",78142,9,1954,1963
"3718",FALSE,FALSE,"John Shumate",78143,5,1975,1980
"3719",FALSE,FALSE,"Iman Shumpert",202697,9,2011,2020
"3720",FALSE,FALSE,"Alexey Shved",203144,2,2012,2014
"3721",TRUE,FALSE,"Pascal Siakam",1627783,4,2016,2020
"3722",FALSE,FALSE,"Jordan Sibert",1626296,0,2018,2018
"3723",FALSE,FALSE,"Sam Sibert",78144,0,1972,1972
"3724",FALSE,FALSE,"Mark Sibley",78145,0,1973,1973
"3725",FALSE,FALSE,"Jerry Sichting",78146,9,1980,1989
"3726",FALSE,FALSE,"Larry Siegfried",78147,8,1963,1971
"3727",FALSE,FALSE,"Ralph Siewert",78148,0,1946,1946
"3728",FALSE,FALSE,"Jack Sikma",78149,13,1977,1990
"3729",FALSE,FALSE,"James Silas",78150,5,1976,1981
"3730",FALSE,FALSE,"Paul Silas",78151,15,1964,1979
"3731",FALSE,FALSE,"Xavier Silas",202918,6,2011,2017
"3732",FALSE,FALSE,"Garret Siler",202081,0,2010,2010
"3733",FALSE,FALSE,"Mike Silliman",78152,0,1970,1970
"3734",FALSE,FALSE,"Chris Silva",1629735,1,2019,2020
"3735",FALSE,FALSE,"Wayne Simien",101134,1,2005,2006
"3736",TRUE,FALSE,"Ben Simmons",1627732,4,2016,2020
"3737",FALSE,FALSE,"Bobby Simmons",2250,10,2001,2011
"3738",FALSE,FALSE,"Cedric Simmons",200759,2,2006,2008
"3739",FALSE,FALSE,"Connie Simmons",78153,9,1946,1955
"3740",FALSE,FALSE,"Johnny Simmons",78154,0,1946,1946
"3741",FALSE,FALSE,"Jonathon Simmons",203613,3,2015,2018
"3742",FALSE,FALSE,"Kobi Simmons",1628424,2,2017,2019
"3743",FALSE,FALSE,"Lionel Simmons",1489,6,1990,1996
"3744",FALSE,FALSE,"Miles Simon",1750,4,1998,2002
"3745",TRUE,FALSE,"Anfernee Simons",1629014,2,2018,2020
"3746",FALSE,FALSE,"Dickey Simpkins",54,7,1994,2001
"3747",FALSE,FALSE,"Diamon Simpson",202067,0,2011,2011
"3748",FALSE,FALSE,"Ralph Simpson",78157,3,1976,1979
"3749",FALSE,FALSE,"Alvin Sims",1591,0,1998,1998
"3750",FALSE,FALSE,"Bob Sims",78160,0,1961,1961
"3751",FALSE,FALSE,"Courtney Sims",201235,1,2007,2008
"3752",FALSE,FALSE,"Doug Sims",78159,0,1968,1968
"3753",FALSE,FALSE,"Henry Sims",203156,3,2012,2015
"3754",FALSE,FALSE,"Scott Sims",78161,0,1977,1977
"3755",FALSE,FALSE,"Kyle Singler",202713,5,2012,2017
"3756",FALSE,FALSE,"Sean Singletary",201606,0,2008,2008
"3757",FALSE,FALSE,"Chris Singleton",202698,2,2011,2013
"3758",FALSE,FALSE,"James Singleton",101189,6,2005,2011
"3759",FALSE,FALSE,"Mckinley Singleton",78162,0,1986,1986
"3760",FALSE,FALSE,"Zeke Sinicola",78163,2,1951,1953
"3761",TRUE,TRUE,"Deividas Sirvydis",1629686,0,2020,2020
"3762",FALSE,FALSE,"Charlie Sitton",78164,0,1984,1984
"3763",FALSE,FALSE,"Peyton Siva",203491,0,2013,2013
"3764",FALSE,FALSE,"Scott Skiles",101,9,1986,1995
"3765",FALSE,FALSE,"Al Skinner",78167,3,1976,1979
"3766",FALSE,FALSE,"Brian Skinner",1730,13,1998,2011
"3767",FALSE,FALSE,"Talvin Skinner",78168,1,1974,1975
"3768",FALSE,FALSE,"Whitey Skoog",78169,5,1951,1956
"3769",FALSE,FALSE,"Jeff Slade",78170,0,1962,1962
"3770",FALSE,FALSE,"Reggie Slater",1073,8,1994,2002
"3771",FALSE,FALSE,"Jim Slaughter",78171,0,1951,1951
"3772",FALSE,FALSE,"Jose Slaughter",78172,0,1982,1982
"3773",FALSE,FALSE,"Tamar Slay",2447,2,2002,2004
"3774",FALSE,FALSE,"Donald Sloan",202388,4,2011,2015
"3775",FALSE,FALSE,"Jerry Sloan",78173,10,1965,1975
"3776",FALSE,FALSE,"Uros Slokar",101166,0,2006,2006
"3777",FALSE,FALSE,"Tom Sluby",78174,0,1984,1984
"3778",TRUE,FALSE,"Alen Smailagic",1629346,1,2019,2020
"3779",FALSE,FALSE,"Keith Smart",78175,0,1988,1988
"3780",TRUE,FALSE,"Marcus Smart",203935,6,2014,2020
"3781",FALSE,FALSE,"Belus Smawley",78176,5,1946,1951
"3782",FALSE,FALSE,"Jack Smiley",78177,1,1948,1949
"3783",FALSE,FALSE,"Adrian Smith",78178,9,1961,1970
"3784",FALSE,FALSE,"Bill Smith",78207,1,1971,1972
"3785",FALSE,FALSE,"Bill Smith",78209,0,1961,1961
"3786",FALSE,FALSE,"Bingo Smith",78202,10,1969,1979
"3787",FALSE,FALSE,"Bobby Smith",78203,2,1959,1961
"3788",FALSE,FALSE,"Charles Smith",293,8,1988,1996
"3789",FALSE,FALSE,"Charles Smith",1520,8,1997,2005
"3790",FALSE,FALSE,"Charles Smith",78179,6,1989,1995
"3791",FALSE,FALSE,"Chris Smith",1814,2,1992,1994
"3792",FALSE,FALSE,"Chris Smith",203147,0,2013,2013
"3793",FALSE,FALSE,"Clinton Smith",78181,4,1986,1990
"3794",FALSE,FALSE,"Craig Smith",200783,5,2006,2011
"3795",FALSE,FALSE,"Deb Smith",78182,0,1946,1946
"3796",FALSE,FALSE,"Derek Smith",78183,8,1982,1990
"3797",FALSE,FALSE,"Don Smith",78184,0,1974,1974
"3798",FALSE,FALSE,"Donald Smith",78185,0,1948,1948
"3799",FALSE,FALSE,"Donta Smith",2764,1,2004,2005
"3800",FALSE,FALSE,"Doug Smith",475,4,1991,1995
"3801",FALSE,FALSE,"Ed Smith",78187,0,1953,1953
"3802",FALSE,FALSE,"Elmore Smith",78188,7,1971,1978
"3803",FALSE,FALSE,"Garfield Smith",78189,1,1970,1971
"3804",FALSE,FALSE,"Greg Smith",78190,7,1968,1975
"3805",FALSE,FALSE,"Greg Smith",202962,4,2011,2015
"3806",TRUE,FALSE,"Ish Smith",202397,10,2010,2020
"3807",FALSE,FALSE,"JR Smith",2747,15,2004,2019
"3808",FALSE,FALSE,"Jabari Smith",2074,4,2000,2004
"3809",TRUE,TRUE,"Jalen Smith",1630188,0,2020,2020
"3810",FALSE,FALSE,"Jason Smith",201160,11,2007,2018
"3811",FALSE,FALSE,"Jerry Smith",202536,0,2011,2011
"3812",FALSE,FALSE,"Jim Smith",78191,1,1981,1982
"3813",FALSE,FALSE,"Joe Smith",693,15,1995,2010
"3814",FALSE,FALSE,"Josh Smith",2746,13,2004,2017
"3815",FALSE,FALSE,"Keith Smith",78192,0,1986,1986
"3816",FALSE,FALSE,"Kenny Smith",181,9,1987,1996
"3817",FALSE,FALSE,"Labradford Smith",78194,2,1991,1993
"3818",FALSE,FALSE,"Larry Smith",78195,12,1980,1992
"3819",FALSE,FALSE,"Leon Smith",1910,2,2001,2003
"3820",FALSE,FALSE,"Michael Smith",63,6,1994,2000
"3821",FALSE,FALSE,"Michael Smith",78197,5,1989,1994
"3822",FALSE,FALSE,"Mike Smith",2065,0,2000,2000
"3823",FALSE,FALSE,"Nolan Smith",202701,1,2011,2012
"3824",FALSE,FALSE,"Otis Smith",78198,5,1986,1991
"3825",FALSE,FALSE,"Phil Smith",78199,8,1974,1982
"3826",FALSE,FALSE,"Randy Smith",78200,11,1971,1982
"3827",FALSE,FALSE,"Reggie Smith",78201,1,1992,1993
"3828",FALSE,FALSE,"Robert Smith",78204,7,1977,1984
"3829",FALSE,FALSE,"Russ Smith",203893,1,2014,2015
"3830",FALSE,FALSE,"Sammy Smith",78205,1,1978,1979
"3831",FALSE,FALSE,"Steven Smith",120,13,1991,2004
"3832",FALSE,FALSE,"Steven Smith",200848,0,2006,2006
"3833",FALSE,FALSE,"Stevin Smith",1478,0,1996,1996
"3834",FALSE,FALSE,"Theron Smith",2604,1,2003,2004
"3835",FALSE,FALSE,"Tony Smith",380,10,1990,2000
"3836",FALSE,FALSE,"Willie Smith",78208,3,1976,1979
"3837",FALSE,FALSE,"Zhaire Smith",1629015,1,2018,2019
"3838",TRUE,FALSE,"Dennis Smith Jr.",1628372,3,2017,2020
"3839",FALSE,FALSE,"Rik Smits",22,11,1988,1999
"3840",FALSE,FALSE,"Mike Smrek",1091,6,1985,1991
"3841",FALSE,FALSE,"Joe Smyth",78212,0,1953,1953
"3842",TRUE,FALSE,"Tony Snell",203503,7,2013,2020
"3843",FALSE,FALSE,"Eric Snow",727,12,1995,2007
"3844",FALSE,FALSE,"Dick Snyder",78213,12,1966,1978
"3845",FALSE,FALSE,"Kirk Snyder",2745,3,2004,2007
"3846",FALSE,FALSE,"George Sobek",78214,0,1949,1949
"3847",FALSE,FALSE,"Ricky Sobers",78215,10,1975,1985
"3848",FALSE,FALSE,"Ron Sobie",78216,3,1956,1959
"3849",FALSE,FALSE,"Mike Sojourner",78217,2,1974,1976
"3850",FALSE,FALSE,"Will Solomon",2226,7,2001,2008
"3851",FALSE,FALSE,"Willie Somerset",78219,0,1965,1965
"3852",FALSE,FALSE,"Darius Songaila",2443,7,2003,2010
"3853",FALSE,FALSE,"Dave Sorenson",78220,2,1970,1972
"3854",FALSE,FALSE,"James Southerland",203480,0,2013,2013
"3855",FALSE,FALSE,"Gino Sovran",78221,0,1946,1946
"3856",FALSE,FALSE,"Pape Sow",2776,2,2004,2006
"3857",FALSE,FALSE,"Ray Spalding",1629034,2,2018,2020
"3858",FALSE,FALSE,"Jim Spanarkel",78222,4,1979,1983
"3859",FALSE,FALSE,"Vassilis Spanoulis",2779,0,2006,2006
"3860",FALSE,FALSE,"Guy Sparrow",78223,2,1957,1959
"3861",FALSE,FALSE,"Rory Sparrow",600009,11,1980,1991
"3862",FALSE,FALSE,"Odie Spears",78225,8,1948,1956
"3863",FALSE,FALSE,"Art Spector",78226,3,1946,1949
"3864",FALSE,FALSE,"Marreese Speights",201578,9,2008,2017
"3865",FALSE,FALSE,"Omari Spellman",1629016,1,2018,2019
"3866",FALSE,FALSE,"Andre Spencer",78227,1,1992,1993
"3867",FALSE,FALSE,"Elmore Spencer",771,4,1992,1996
"3868",FALSE,FALSE,"Felton Spencer",280,11,1990,2001
"3869",FALSE,FALSE,"Lou Spicer",78230,0,1946,1946
"3870",FALSE,FALSE,"Craig Spitzer",78231,0,1967,1967
"3871",FALSE,FALSE,"Tiago Splitter",201168,6,2010,2016
"3872",FALSE,FALSE,"Art Spoelstra",78232,3,1954,1957
"3873",FALSE,FALSE,"Latrell Sprewell",84,12,1992,2004
"3874",FALSE,FALSE,"Larry Spriggs",78233,4,1981,1985
"3875",FALSE,FALSE,"Jim Springer",78234,0,1948,1948
"3876",FALSE,FALSE,"Jim Spruill",78235,0,1948,1948
"3877",FALSE,FALSE,"Ryan Stack",1756,1,1998,1999
"3878",FALSE,FALSE,"Jerry Stackhouse",711,17,1995,2012
"3879",FALSE,FALSE,"Kevin Stacom",78237,7,1974,1981
"3880",FALSE,FALSE,"Dave Stallworth",78238,9,1965,1974
"3881",FALSE,FALSE,"Isaac Stallworth",78239,4,1972,1976
"3882",FALSE,FALSE,"Ed Stanczak",78240,1,1949,1950
"3883",TRUE,TRUE,"Cassius Stanley",1630199,0,2020,2020
"3884",FALSE,FALSE,"Terence Stansbury",78241,2,1984,1986
"3885",FALSE,FALSE,"John Starks",317,13,1988,2001
"3886",FALSE,FALSE,"Keith Starr",78243,0,1976,1976
"3887",FALSE,FALSE,"Nik Stauskas",203917,4,2014,2018
"3888",FALSE,FALSE,"Larry Staverman",78244,5,1958,1963
