"","test_actual","test_fold","type","test_preds"
"13205",-36.4,"10","w40_td",-13.7458257778933
"13206",-36.4,"10","w60_tf",-15.2059750054718
"13207",6.5,"10","sn_net_rating_diff",13.9561970115071
"13208",6.5,"10","w60_en",12.2295368349333
"13209",6.5,"10","w_40",15.3203530644928
"13210",6.5,"10","w40_t",15.9547413982
"13211",6.5,"10","w40_td",15.4731873394854
"13212",6.5,"10","w60_tf",14.1615005045464
"13213",-20.6,"10","sn_net_rating_diff",-7.35462699639055
"13214",-20.6,"10","w60_en",-6.65705832725459
"13215",-20.6,"10","w_40",-7.09390098330233
"13216",-20.6,"10","w40_t",-7.26568027284753
"13217",-20.6,"10","w40_td",-6.65217470176825
"13218",-20.6,"10","w60_tf",-6.21796542987711
"13219",-1,"10","sn_net_rating_diff",-2.89872743110287
"13220",-1,"10","w60_en",-2.48296143274743
"13221",-1,"10","w_40",-3.33732670761621
"13222",-1,"10","w40_t",-3.07009875329423
"13223",-1,"10","w40_td",-3.17604084634491
"13224",-1,"10","w60_tf",-3.44680588279675
"13225",-8.2,"10","sn_net_rating_diff",-5.99848365043343
"13226",-8.2,"10","w60_en",-5.99153197176993
"13227",-8.2,"10","w_40",-5.92490573381336
"13228",-8.2,"10","w40_t",-6.23576352007646
"13229",-8.2,"10","w40_td",-5.85387806977138
"13230",-8.2,"10","w60_tf",-6.3800787711574
"13231",-5.3,"10","sn_net_rating_diff",0.201028788227693
"13232",-5.3,"10","w60_en",0.609696445960398
"13233",-5.3,"10","w_40",0.447352962598313
"13234",-5.3,"10","w40_t",0.734279693116897
"13235",-5.3,"10","w40_td",0.783156360588523
"13236",-5.3,"10","w60_tf",1.34761549778636
"13237",-14.3,"10","sn_net_rating_diff",4.36632620795314
"13238",-14.3,"10","w60_en",2.19095960689418
"13239",-14.3,"10","w_40",5.19373423078972
"13240",-14.3,"10","w40_t",4.88362420402949
"13241",-14.3,"10","w40_td",4.80044989074367
"13242",-14.3,"10","w60_tf",3.22072831837059
"13243",6.5,"10","sn_net_rating_diff",-0.477042884750868
"13244",6.5,"10","w60_en",-1.03557177473253
"13245",6.5,"10","w_40",-0.294574690236753
"13246",6.5,"10","w40_t",-0.472330032804908
"13247",6.5,"10","w40_td",-0.599481728704612
"13248",6.5,"10","w60_tf",0.779822394693903
"13249",23.8,"10","sn_net_rating_diff",10.0815017373439
"13250",23.8,"10","w60_en",9.14227264395476
"13251",23.8,"10","w_40",10.1809081814365
"13252",23.8,"10","w40_t",10.9278010726005
"13253",23.8,"10","w40_td",10.2020306983963
"13254",23.8,"10","w60_tf",11.3241681949165
"13255",-18.5,"10","sn_net_rating_diff",-11.2293222705538
"13256",-18.5,"10","w60_en",-10.5423887862578
"13257",-18.5,"10","w_40",-12.33995558409
"13258",-18.5,"10","w40_t",-12.3360039944738
"13259",-18.5,"10","w40_td",-12.4128819053439
"13260",-18.5,"10","w60_tf",-12.9578880882732
"13261",-9.3,"10","sn_net_rating_diff",-7.06402485082831
"13262",-9.3,"10","w60_en",-5.93110872630192
"13263",-9.3,"10","w_40",-7.5764083443995
"13264",-9.3,"10","w40_t",-6.50525862444842
"13265",-9.3,"10","w40_td",-6.26067461340165
"13266",-9.3,"10","w60_tf",-6.15100427388246
"13267",-35.2,"10","sn_net_rating_diff",-9.29197463347215
"13268",-35.2,"10","w60_en",-8.58968298899683
"13269",-35.2,"10","w_40",-9.90846438673895
"13270",-35.2,"10","w40_t",-10.2439700638252
"13271",-35.2,"10","w40_td",-10.2601541494623
"13272",-35.2,"10","w60_tf",-10.9059016434404
"13273",-18.5,"10","sn_net_rating_diff",-11.9073939435323
"13274",-18.5,"10","w60_en",-10.6469034571045
"13275",-18.5,"10","w_40",-12.0600561966356
"13276",-18.5,"10","w40_t",-12.4844945736898
"13277",-18.5,"10","w40_td",-12.1068196435093
"13278",-18.5,"10","w60_tf",-12.3333198717279
"13279",-4.9,"10","sn_net_rating_diff",-6.28908579599567
"13280",-4.9,"10","w60_en",-5.84565512215157
"13281",-4.9,"10","w_40",-5.56301190930209
"13282",-4.9,"10","w40_t",-5.37734070727127
"13283",-4.9,"10","w40_td",-4.62188484576968
"13284",-4.9,"10","w60_tf",-5.00398537220622
"13285",-3.1,"10","sn_net_rating_diff",-14.0384763443221
"13286",-3.1,"10","w60_en",-12.0440497232065
"13287",-3.1,"10","w_40",-14.339879169242
"13288",-3.1,"10","w40_t",-14.2250939438332
"13289",-3.1,"10","w40_td",-13.4615757144582
"13290",-3.1,"10","w60_tf",-14.0675681232256
"13291",-9.4,"10","sn_net_rating_diff",-9.19510725161808
"13292",-9.4,"10","w60_en",-8.99293189599411
"13293",-9.4,"10","w_40",-8.99748100595806
"13294",-9.4,"10","w40_t",-9.78196959583393
"13295",-9.4,"10","w40_td",-9.28029901357322
"13296",-9.4,"10","w60_tf",-10.0304958830497
"13297",4.2,"10","sn_net_rating_diff",-7.35462699639055
"13298",4.2,"10","w60_en",-7.66315001910104
"13299",4.2,"10","w_40",-7.43315478845593
"13300",4.2,"10","w40_t",-8.47937511760595
"13301",4.2,"10","w40_td",-8.4313275374072
"13302",4.2,"10","w60_tf",-10.0026980304796
"13303",5.3,"10","sn_net_rating_diff",-3.96426863149775
"13304",5.3,"10","w60_en",-3.96105559243823
"13305",5.3,"10","w_40",-4.4874022559913
"13306",5.3,"10","w40_t",-3.7311868504745
"13307",5.3,"10","w40_td",-3.80422323320219
"13308",5.3,"10","w60_tf",-3.91012205543412
"13309",-21.4,"10","sn_net_rating_diff",-2.31752313997839
"13310",-21.4,"10","w60_en",-2.062878028447
"13311",-21.4,"10","w_40",-3.07768488417619
"13312",-21.4,"10","w40_t",-2.83603959337675
"13313",-21.4,"10","w40_td",-3.26848873035364
"13314",-21.4,"10","w60_tf",-2.89767926114157
"13315",11.9,"10","sn_net_rating_diff",3.5913871531205
"13316",11.9,"10","w60_en",3.06488592303903
"13317",11.9,"10","w_40",3.3086308458436
"13318",11.9,"10","w40_t",3.81824850044684
"13319",11.9,"10","w40_td",3.47139033904409
"13320",11.9,"10","w60_tf",4.00834548466191
"13321",-9.3,"10","sn_net_rating_diff",-7.25775961453647
"13322",-9.3,"10","w60_en",-7.02682413453575
"13323",-9.3,"10","w_40",-7.37821130217047
"13324",-9.3,"10","w40_t",-7.26753855861646
"13325",-9.3,"10","w40_td",-6.9225490250664
"13326",-9.3,"10","w60_tf",-6.69806514466082
"13327",9.7,"10","sn_net_rating_diff",-0.380175502896788
"13328",9.7,"10","w60_en",-0.845738793312444
"13329",9.7,"10","w_40",-1.01706901842446
"13330",9.7,"10","w40_t",-0.983903686477763
"13331",9.7,"10","w40_td",-2.04345357936968
"13332",9.7,"10","w60_tf",-0.927509372515155
"13333",-15,"10","sn_net_rating_diff",5.0443978809317
"13334",-15,"10","w60_en",3.90268436174619
"13335",-15,"10","w_40",5.01954108888244
"13336",-15,"10","w40_t",5.16286916657447
"13337",-15,"10","w40_td",4.54661222975822
"13338",-15,"10","w60_tf",4.48502170557362
"13339",3.3,"10","sn_net_rating_diff",4.0757240623909
"13340",3.3,"10","w60_en",4.01999646504955
"13341",3.3,"10","w_40",3.77849826905031
"13342",3.3,"10","w40_t",3.61898801957264
"13343",3.3,"10","w40_td",2.86984458993349
"13344",3.3,"10","w60_tf",4.32279688004628
"13345",-13.4,"10","sn_net_rating_diff",-5.99848365043343
"13346",-13.4,"10","w60_en",-6.24154505869849
"13347",-13.4,"10","w_40",-5.74511476916472
"13348",-13.4,"10","w40_t",-6.31022226241571
"13349",-13.4,"10","w40_td",-5.71143162671691
"13350",-13.4,"10","w60_tf",-6.70626733656968
"13351",-22,"10","sn_net_rating_diff",-1.83318623070799
"13352",-22,"10","w60_en",-2.80103043505535
"13353",-22,"10","w_40",-1.7052487489896
"13354",-22,"10","w40_t",-2.24206722167453
"13355",-22,"10","w40_td",-2.3103281073314
"13356",-22,"10","w60_tf",-4.35776481431126
"13357",9.4,"10","sn_net_rating_diff",-1.63945146699983
"13358",9.4,"10","w60_en",-0.650582147556037
"13359",9.4,"10","w_40",-1.60529997044449
"13360",9.4,"10","w40_t",-1.14272417295878
"13361",9.4,"10","w40_td",-1.18033285225504
"13362",9.4,"10","w60_tf",-0.354783611279573
"13363",-4.3,"10","sn_net_rating_diff",-15.200884926571
"13364",-4.3,"10","w60_en",-13.3568770211609
"13365",-4.3,"10","w_40",-14.5542409539667
"13366",-4.3,"10","w40_t",-14.3849581181426
"13367",-4.3,"10","w40_td",-13.2098482881924
"13368",-4.3,"10","w60_tf",-14.5588875988904
"13369",-12.2,"10","sn_net_rating_diff",-3.86740124964367
"13370",-12.2,"10","w60_en",-3.37348969029696
"13371",-12.2,"10","w_40",-4.0792011456977
"13372",-12.2,"10","w40_t",-3.42483977862953
"13373",-12.2,"10","w40_td",-3.82938271858854
"13374",-12.2,"10","w60_tf",-1.21157181322675
"13375",-8.9,"10","sn_net_rating_diff",-3.67366648593551
"13376",-8.9,"10","w60_en",-3.07147158148334
"13377",-8.9,"10","w_40",-4.0470127809649
"13378",-8.9,"10","w40_t",-4.06603782146223
"13379",-8.9,"10","w40_td",-4.06641645578856
"13380",-8.9,"10","w60_tf",-4.19273665219448
"13381",5.9,"10","sn_net_rating_diff",-4.06113601335183
"13382",5.9,"10","w60_en",-2.78245155572588
"13383",5.9,"10","w_40",-4.51298289629142
"13384",5.9,"10","w40_t",-4.17584772954327
"13385",5.9,"10","w40_td",-4.99292420773679
"13386",5.9,"10","w60_tf",-2.17302432838473
"13387",9.1,"10","sn_net_rating_diff",9.11282791880306
"13388",9.1,"10","w60_en",7.48542354302977
"13389",9.1,"10","w_40",8.81157231145309
"13390",9.1,"10","w40_t",8.0928604899422
"13391",9.1,"10","w40_td",6.95139742111206
"13392",9.1,"10","w60_tf",8.46807107085983
"13393",-3,"10","sn_net_rating_diff",-8.32330081493135
"13394",-3,"10","w60_en",-7.11955263132565
"13395",-3,"10","w_40",-8.56126358526755
"13396",-3,"10","w40_t",-8.38438042520929
"13397",-3,"10","w40_td",-8.57000137967308
"13398",-3,"10","w60_tf",-6.70036520313817
"13399",7,"10","sn_net_rating_diff",5.62560217205618
"13400",7,"10","w60_en",5.7275414854287
"13401",7,"10","w_40",5.01085167362574
"13402",7,"10","w40_t",5.43242399704375
"13403",7,"10","w40_td",4.90347230242828
"13404",7,"10","w60_tf",3.90297892138163
"13405",-5.2,"10","sn_net_rating_diff",-2.99559481295695
"13406",-5.2,"10","w60_en",-3.29579948854112
"13407",-5.2,"10","w_40",-3.10044867841667
"13408",-5.2,"10","w40_t",-3.13651191205668
"13409",-5.2,"10","w40_td",-3.539433906092
"13410",-5.2,"10","w60_tf",-4.44296445870671
"13411",-25.4,"10","sn_net_rating_diff",2.13837642530929
"13412",-25.4,"10","w60_en",1.01151096740777
"13413",-25.4,"10","w_40",1.77209073434843
"13414",-25.4,"10","w40_t",1.56134463567774
"13415",-25.4,"10","w40_td",0.815756962521116
"13416",-25.4,"10","w60_tf",0.915854297934819
"13417",-15.8,"10","sn_net_rating_diff",-16.6538956543822
"13418",-15.8,"10","w60_en",-14.6064656105992
"13419",-15.8,"10","w_40",-15.9900439169276
"13420",-15.8,"10","w40_t",-15.5509520246461
"13421",-15.8,"10","w40_td",-14.7804889098328
"13422",-15.8,"10","w60_tf",-15.2185554388212
"13423",-2.3,"10","sn_net_rating_diff",0.00729402451953298
"13424",-2.3,"10","w60_en",-1.27128412523753
"13425",-2.3,"10","w_40",0.623866672407404
"13426",-2.3,"10","w40_t",-0.211019129451175
"13427",-2.3,"10","w40_td",0.444637487261516
"13428",-2.3,"10","w60_tf",-3.06600738172359
"13429",9.4,"10","sn_net_rating_diff",-6.09535103228751
"13430",9.4,"10","w60_en",-6.1210799341085
"13431",9.4,"10","w_40",-6.26489469420258
"13432",9.4,"10","w40_t",-5.65556483570023
"13433",9.4,"10","w40_td",-5.77663369299682
"13434",9.4,"10","w60_tf",-4.74063053008393
"13435",8.8,"10","sn_net_rating_diff",5.5287347902021
"13436",8.8,"10","w60_en",3.74166131696757
"13437",8.8,"10","w_40",5.42932761184224
"13438",8.8,"10","w40_t",5.38564023329078
"13439",8.8,"10","w40_td",5.51045665691531
"13440",8.8,"10","w60_tf",2.64312867434594
"13441",-12.8,"10","sn_net_rating_diff",-8.12956605122319
"13442",-12.8,"10","w60_en",-6.90478016955045
"13443",-12.8,"10","w_40",-8.49474327753651
"13444",-12.8,"10","w40_t",-8.24586757145347
"13445",-12.8,"10","w40_td",-8.42104047719408
"13446",-12.8,"10","w60_tf",-7.08442661220438
"13447",16.8,"10","sn_net_rating_diff",3.49451977126642
"13448",16.8,"10","w60_en",2.65445653532479
"13449",16.8,"10","w_40",3.2649807618602
"13450",16.8,"10","w40_t",4.19957725389161
"13451",16.8,"10","w40_td",4.81473515600253
"13452",16.8,"10","w60_tf",3.28521698776823
"13453",17.6,"10","sn_net_rating_diff",10.1783691191979
"13454",17.6,"10","w60_en",8.34234231035721
"13455",17.6,"10","w_40",9.90653605659417
"13456",17.6,"10","w40_t",10.1562763991262
"13457",17.6,"10","w40_td",10.7138192652556
"13458",17.6,"10","w60_tf",9.12979169191258
"13459",13.1,"10","sn_net_rating_diff",8.4347562458245
"13460",13.1,"10","w60_en",6.66360413210371
"13461",13.1,"10","w_40",7.6983175909266
"13462",13.1,"10","w40_t",6.6899918718134
"13463",13.1,"10","w40_td",5.77694465009225
"13464",13.1,"10","w60_tf",7.25681057685624
"13465",8,"10","sn_net_rating_diff",4.0757240623909
"13466",8,"10","w60_en",2.92822262971355
"13467",8,"10","w_40",3.34076599582283
"13468",8,"10","w40_t",3.96168357310165
"13469",8,"10","w40_td",3.55126811668522
"13470",8,"10","w60_tf",4.45379800920776
"13471",10.6,"10","sn_net_rating_diff",5.5287347902021
"13472",10.6,"10","w60_en",4.1100202028772
"13473",10.6,"10","w_40",5.68591371214483
"13474",10.6,"10","w40_t",5.31937605546814
"13475",10.6,"10","w40_td",5.51064315576182
"13476",10.6,"10","w60_tf",3.55950883499676
"13477",12.6,"10","sn_net_rating_diff",-5.61101412301711
"13478",12.6,"10","w60_en",-5.77225366471713
"13479",12.6,"10","w_40",-5.55470367000823
"13480",12.6,"10","w40_t",-5.43515941594138
"13481",12.6,"10","w40_td",-5.5561263238163
"13482",12.6,"10","w60_tf",-6.42450708197598
"13483",4.3,"10","sn_net_rating_diff",2.33211118901745
"13484",4.3,"10","w60_en",1.45866264881282
"13485",4.3,"10","w_40",2.2573703994395
"13486",4.3,"10","w40_t",2.1395532894025
"13487",4.3,"10","w40_td",1.84328581534445
"13488",4.3,"10","w60_tf",1.36834703074616
"13489",19.5,"10","sn_net_rating_diff",2.71958071643378
"13490",19.5,"10","w60_en",2.27244565543625
"13491",19.5,"10","w_40",3.00703078059353
"13492",19.5,"10","w40_t",2.49058862789519
"13493",19.5,"10","w40_td",3.21214719465986
"13494",19.5,"10","w60_tf",0.401160621212525
"13495",-1.1,"10","sn_net_rating_diff",-5.99848365043343
"13496",-1.1,"10","w60_en",-5.72395199175278
"13497",-1.1,"10","w_40",-5.91541927587964
"13498",-1.1,"10","w40_t",-6.28542077499616
"13499",-1.1,"10","w40_td",-6.29667521408
"13500",-1.1,"10","w60_tf",-5.34472309769299
"13501",-1,"10","sn_net_rating_diff",4.75379573536946
"13502",-1,"10","w60_en",3.48325315518513
"13503",-1,"10","w_40",4.05694469140923
"13504",-1,"10","w40_t",3.76424163491956
"13505",-1,"10","w40_td",3.75921488647692
"13506",-1,"10","w60_tf",3.63430139922117
"13507",3.1,"10","sn_net_rating_diff",1.16970260676849
"13508",3.1,"10","w60_en",-0.120377809678182
"13509",3.1,"10","w_40",1.13456733353788
"13510",3.1,"10","w40_t",0.0719454640393753
"13511",3.1,"10","w40_td",-0.147035338529313
"13512",3.1,"10","w60_tf",0.173738158243638
"13513",3.5,"10","sn_net_rating_diff",-6.19221841414159
"13514",3.5,"10","w60_en",-5.19154000062995
"13515",3.5,"10","w_40",-5.73393646905765
"13516",3.5,"10","w40_t",-5.6955676093653
"13517",3.5,"10","w40_td",-5.25181699602753
"13518",3.5,"10","w60_tf",-5.96709171456636
"13519",5.1,"10","sn_net_rating_diff",-7.35462699639055
"13520",5.1,"10","w60_en",-8.04597732236843
"13521",5.1,"10","w_40",-7.0744763313428
"13522",5.1,"10","w40_t",-7.95769838611704
"13523",5.1,"10","w40_td",-8.08653439930148
"13524",5.1,"10","w60_tf",-8.52534392506487
"13525",-23.9,"10","sn_net_rating_diff",7.36921504542962
"13526",-23.9,"10","w60_en",6.12480244828071
"13527",-23.9,"10","w_40",7.23262222205577
"13528",-23.9,"10","w40_t",6.91454675351571
"13529",-23.9,"10","w40_td",7.61360783021111
"13530",-23.9,"10","w60_tf",6.85772621087165
"13531",14.9,"10","sn_net_rating_diff",5.23813264463986
"13532",14.9,"10","w60_en",3.89405632957117
"13533",14.9,"10","w_40",5.51566242018348
"13534",14.9,"10","w40_t",5.58656907781483
"13535",14.9,"10","w40_td",6.72074040371711
"13536",14.9,"10","w60_tf",3.93907416888677
"13537",-5.1,"10","sn_net_rating_diff",11.0501755558847
"13538",-5.1,"10","w60_en",9.56868130882418
"13539",-5.1,"10","w_40",10.1774180675827
"13540",-5.1,"10","w40_t",10.3371998412886
"13541",-5.1,"10","w40_td",10.9481467575359
"13542",-5.1,"10","w60_tf",8.70023931447922
"13543",-13.1,"10","sn_net_rating_diff",-12.0042613253864
"13544",-13.1,"10","w60_en",-10.8607067330005
"13545",-13.1,"10","w_40",-11.9785753831122
"13546",-13.1,"10","w40_t",-12.1889089819549
"13547",-13.1,"10","w40_td",-13.2709455789465
"13548",-13.1,"10","w60_tf",-13.4611072156383
"13549",15.9,"10","sn_net_rating_diff",4.65692835351538
"13550",15.9,"10","w60_en",3.30851109769412
"13551",15.9,"10","w_40",4.6294626370257
"13552",15.9,"10","w40_t",5.18977761969509
"13553",15.9,"10","w40_td",6.42771663591879
"13554",15.9,"10","w60_tf",5.11826712543132
"13555",-8.7,"10","sn_net_rating_diff",-12.9729351439272
"13556",-8.7,"10","w60_en",-12.3322455931378
"13557",-8.7,"10","w_40",-12.8139591922547
"13558",-8.7,"10","w40_t",-12.8223227846942
"13559",-8.7,"10","w40_td",-13.5860022321566
"13560",-8.7,"10","w60_tf",-14.4005600170042
"13561",14,"10","sn_net_rating_diff",-2.80186004924879
"13562",14,"10","w60_en",-3.0944599486028
"13563",14,"10","w_40",-3.17261135095482
"13564",14,"10","w40_t",-2.60427092072393
"13565",14,"10","w40_td",-2.79224914487363
"13566",14,"10","w60_tf",-2.51950261253709
"13567",-32.2,"10","sn_net_rating_diff",-0.573910266604948
"13568",-32.2,"10","w60_en",-0.387079634595353
"13569",-32.2,"10","w_40",-0.893408431388963
"13570",-32.2,"10","w40_t",-0.544349875510116
"13571",-32.2,"10","w40_td",-0.277983637862651
"13572",-32.2,"10","w60_tf",-0.445319073430657
"13573",-12.4,"10","sn_net_rating_diff",-9.09823986976399
"13574",-12.4,"10","w60_en",-8.17754547283395
"13575",-12.4,"10","w_40",-8.74196669478819
"13576",-12.4,"10","w40_t",-8.35247317790077
"13577",-12.4,"10","w40_td",-8.96084081621797
"13578",-12.4,"10","w60_tf",-9.38858830450688
"13579",-5.8,"10","sn_net_rating_diff",0.394763551935853
"13580",-5.8,"10","w60_en",0.567841212627519
"13581",-5.8,"10","w_40",-0.307834681167849
"13582",-5.8,"10","w40_t",0.151628960722041
"13583",-5.8,"10","w40_td",0.503473771785524
"13584",-5.8,"10","w60_tf",-0.850174853521279
"13585",-30.1,"10","sn_net_rating_diff",-4.44860554076815
"13586",-30.1,"10","w60_en",-3.80372273040738
"13587",-30.1,"10","w_40",-4.70474920372415
"13588",-30.1,"10","w40_t",-4.63447899694374
"13589",-30.1,"10","w40_td",-5.11417634087484
"13590",-30.1,"10","w60_tf",-5.16974898682799
"13591",-14.2,"10","sn_net_rating_diff",-7.54836176009871
"13592",-14.2,"10","w60_en",-5.81413909055385
"13593",-14.2,"10","w_40",-8.23193930145192
"13594",-14.2,"10","w40_t",-7.43959008947272
"13595",-14.2,"10","w40_td",-9.07541545152115
"13596",-14.2,"10","w60_tf",-8.40542026803269
"13597",-5.4,"10","sn_net_rating_diff",-4.54547292262223
"13598",-5.4,"10","w60_en",-4.2967432028049
"13599",-5.4,"10","w_40",-4.63230311204248
"13600",-5.4,"10","w40_t",-4.66469333435881
"13601",-5.4,"10","w40_td",-4.9053303274755
"13602",-5.4,"10","w60_tf",-5.04337856949745
"13603",-19.3,"10","sn_net_rating_diff",-10.6481179794293
"13604",-19.3,"10","w60_en",-10.4391628082413
"13605",-19.3,"10","w_40",-10.6017815312655
"13606",-19.3,"10","w40_t",-10.9638530140329
"13607",-19.3,"10","w40_td",-13.1398737217283
"13608",-19.3,"10","w60_tf",-12.0000618306017
"13609",-3.3,"10","sn_net_rating_diff",-3.47993172222735
"13610",-3.3,"10","w60_en",-2.38565401626133
"13611",-3.3,"10","w_40",-3.36432444363398
"13612",-3.3,"10","w40_t",-2.7750144357456
"13613",-3.3,"10","w40_td",-2.46143734980798
"13614",-3.3,"10","w60_tf",-2.64421837310225
"13615",5.3,"10","sn_net_rating_diff",2.91331548014194
"13616",5.3,"10","w60_en",2.19761600450115
"13617",5.3,"10","w_40",2.84813477837564
"13618",5.3,"10","w40_t",2.49883149897936
"13619",5.3,"10","w40_td",2.8714542835629
"13620",5.3,"10","w60_tf",3.30643590228009
"13621",4.5,"10","sn_net_rating_diff",-12.3917308528027
"13622",4.5,"10","w60_en",-11.1329412512911
"13623",4.5,"10","w_40",-12.0790909999444
"13624",4.5,"10","w40_t",-12.3818721127672
"13625",4.5,"10","w40_td",-14.4818119350753
"13626",4.5,"10","w60_tf",-13.8288127656724
"13627",-5.2,"10","sn_net_rating_diff",0.685365697498094
"13628",-5.2,"10","w60_en",-0.61826560283207
"13629",-5.2,"10","w_40",1.02654052008887
"13630",-5.2,"10","w40_t",1.14387346440759
"13631",-5.2,"10","w40_td",1.99833631453714
"13632",-5.2,"10","w60_tf",1.80149772841649
"13633",-6.4,"10","sn_net_rating_diff",3.5913871531205
"13634",-6.4,"10","w60_en",2.21819685730397
"13635",-6.4,"10","w_40",3.34341452493392
"13636",-6.4,"10","w40_t",4.19588499057202
"13637",-6.4,"10","w40_td",5.34286101091162
"13638",-6.4,"10","w60_tf",5.34242536280687
"13639",-0.8,"10","sn_net_rating_diff",1.75090689789297
"13640",-0.8,"10","w60_en",0.664856922377127
"13641",-0.8,"10","w_40",1.45971089032979
"13642",-0.8,"10","w40_t",0.930765963360795
"13643",-0.8,"10","w40_td",1.57305601212583
"13644",-0.8,"10","w60_tf",0.864566704059716
"13645",-3.7,"10","sn_net_rating_diff",3.30078500755826
"13646",-3.7,"10","w60_en",2.95702628737288
"13647",-3.7,"10","w_40",2.71103721077266
"13648",-3.7,"10","w40_t",3.26979482211681
"13649",-3.7,"10","w40_td",4.12306139108108
"13650",-3.7,"10","w60_tf",3.89399005679021
"13651",-30.4,"10","sn_net_rating_diff",-4.64234030447631
"13652",-30.4,"10","w60_en",-3.7621308271917
"13653",-30.4,"10","w_40",-4.30507786442654
"13654",-30.4,"10","w40_t",-4.61688010136296
