"","idGame","slugTeam","namePlayer","groupStartPosition","idTeam","idPlayer","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","fg2m","fg2a","pctFG2","cityTeam","teamName","isStarter","minExact","ftm","fta","oreb","dreb","treb","ast","stl","blk","tov","pf","pts","plusminus","pctAST","pctOREB","pctDREB","pctTREB","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE","pctFG2MasAssisted","pctFG2MasUnassisted","pctFG3MasAssisted","pctFG3MasUnassisted","pctFGMasAssisted","pctFGMasUnassisted","pctFGAasFG2","pctFGAasFG3","pctPTSasFG2","pctPTSasFG2asMR","pctsPTSasFG3","pctPTSasFB","pctPTSasFT","pctPTSasOffTOV","pctPTSasPaint","ptsOffTOV","ptsSecondChance","ptsFastBreak","ptsPaint","ptsOffTOVOpponent","ptsSecondChanceOpponent","ptsFastBreakOpponent","ptsPaintOpponent","blka","pfd","pctFGMOfTeam","pctFGAOfTeam","pctFG3MOfTeam","pctFG3AOfTeam","pctFTMOfTeam","pctFTAOfTeam","pctOREBOfTeam","pctDREBOfTeam","pctREBOfTeam","pctASTOfTeam","pctTOVOfTeam","pctSTLOfTeam","pctBLKOfTeam","pctBLKAOfTeam","pctPFOfTeam","pctPFDOfTeam","pctPTSOfTeam","pctEFGOpponent","pctTOVOpponent","pctOREBOpponent","rateFTA","rateFTAOpponent","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts","passes","fgmContested","fgaContested","pctFGContested","fgmUncontested","fgaUncontested","pctFGUncontested","fgmRimDefended","fgaRimDefended","pctFGRimDefended","distMiles","mphMean","orebChances","drebChances","trebChances","touches","astSecondary","ftAST"
"76",21800004,"BKN","Rodions Kurucs",NA,1610612751,1629066,1,2,0.5,1,2,0.5,0,0,0,0,"Brooklyn","Rodions",TRUE,10.6,0,0,0,1,1,1,0,0,1,2,3,3,0.091,0,0.1,0.056,25,0.75,0.75,0.12,0.118,98.3,104.2,95.3,91.7,2.9,12.5,1,25,109.8,108.63,90.52,24,0.021,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0.083,0.105,1,0.5,0,0,0,0.1,0.1,0.1,0.167,0,0,0,0.4,0,0.12,0.471,0.13,0,0.053,0.412,3,2,1,"0",0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,1,2,0.5,1,1,1,0.89,4.61,0,1,1,12,0,0
"77",21800004,"DET","Luke Kennard","F",1610612765,1628379,3,5,0.6,1,1,1,0,2,4,0.5,"Detroit","Luke",TRUE,19.35,0,0,0,4,4,0,0,1,1,1,7,-1,0,0,0.211,0.1,16.7,0.7,0.7,0.128,0.131,86,85.7,87,90.2,-1,-4.5,0,0,104.64,102.95,85.8,42,0.13,1,0,1,0,1,0,0.8,0.2,0.571,0,0.429,0.429,0,0,0.571,0,0,3,4,8,4,6,26,0,0,0.231,0.156,0.5,0.167,0,0,0,0.308,0.235,0,0.111,0,0.333,0,0.143,0,0.194,0.456,0.165,0.133,0.344,0.235,1,1,0,"1",0,0,0,0,0,0,0,0,1,1,1,11,2,3,0.667,1,2,0.5,0,0,0,1.59,4.49,0,5,5,18,1,0
"78",21800004,"DET","Blake Griffin","F",1610612765,201933,8,17,0.471,1,1,1,0.818,7,16,0.4375,"Detroit","Blake",TRUE,34.2833333333333,9,11,2,6,8,6,0,0,1,0,26,8,0.261,0.05,0.176,0.108,3.6,0.5,0.595,0.247,0.25,106.7,112.5,98,98.6,8.7,13.9,6,21.4,105.29,102.21,85.17,72,0.226,0.429,0.571,0,1,0.375,0.625,0.941,0.059,0.538,0,0.115,0.192,0.346,0.231,0.538,6,4,5,14,12,7,6,42,3,11,0.258,0.246,0.25,0.059,0.6,0.611,0.167,0.231,0.211,0.4,0.091,0,0,0.6,0,0.55,0.321,0.517,0.161,0.133,0.261,0.288,7,2,5,"4",3,8,0,1,0,0,0,2,5,2,7,52,6,13,0.462,2,4,0.5,4,4,1,2.35,3.77,9,9,16,77,0,1
"79",21800004,"DET","Andre Drummond","C",1610612765,203083,10,21,0.476,1,3,0.333333333333333,0.75,9,18,0.5,"Detroit","Andre",TRUE,32.1833333333333,3,4,9,11,20,2,0,1,4,5,24,-9,0.125,0.243,0.367,0.299,13.8,0.5,0.527,0.333,0.34,90.8,95.5,103.6,107.5,-12.8,-12,0.5,6.9,103.56,99.17,82.64,66,0.203,0.444,0.556,1,0,0.5,0.5,0.857,0.143,0.75,0,0.125,0,0.125,0.333,0.75,8,11,0,18,12,7,2,42,2,4,0.385,0.344,0.333,0.231,0.375,0.4,0.9,0.55,0.667,0.167,0.286,0,0.25,0.4,0.385,0.308,0.381,0.555,0.158,0.167,0.164,0.309,14,13,1,"4",3,6,0,0,0,0,0,1,7,4,8,53,4,11,0.364,6,10,0.6,9,12,0.75,2.34,4,14,17,30,79,0,0
"80",21800004,"DET","Bruce Brown","G",1610612765,1628971,0,3,0,0,2,0,0,0,1,0,"Detroit","Bruce",TRUE,18.8666666666667,0,0,0,2,2,1,0,1,1,4,0,6,0.059,0,0.1,0.047,20,0,0,0.082,0.082,108.6,110,88,92.7,20.5,17.3,1,20,106.44,103.03,85.86,40,-0.072,0,0,0,0,0,0,0.333,0.667,0,0,0,0,0,0,0,0,0,0,0,9,2,2,18,0,0,0,0.077,0,0.222,0,0,0,0.154,0.095,0.091,0.167,0,0.5,0,0.364,0,0,0.438,0.185,0.188,0.205,0.438,6,4,2,"0",0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,2,0,1,4,0.25,1.55,4.55,2,3,5,19,0,0
"81",21800004,"DET","Reggie Jackson","G",1610612765,202704,7,20,0.35,2,9,0.222222222222222,1,5,11,0.454545454545455,"Detroit","Reggie",TRUE,35.0166666666667,3,3,1,1,2,4,1,0,2,1,19,3,0.167,0.023,0.03,0.026,7.4,0.4,0.446,0.253,0.257,103.2,108.3,102.2,105.6,0.9,2.7,2,14.8,102.1,98.01,81.68,72,0.081,0.2,0.8,1,0,0.429,0.571,0.55,0.45,0.526,0.105,0.316,0,0.158,0.105,0.421,2,2,0,8,12,7,4,42,0,4,0.226,0.278,0.667,0.563,0.231,0.2,0.071,0.042,0.053,0.267,0.182,0.5,0,0,0.063,0.211,0.244,0.526,0.164,0.172,0.208,0.328,1,1,0,"0",1,2,0,0,0,0,0,0,1,0,1,47,5,10,0.5,2,10,0.2,1,3,0.333,2.44,4.01,2,3,5,75,1,1
"82",21800004,"DET","Langston Galloway",NA,1610612765,204038,2,5,0.4,0,3,0,1,2,2,1,"Detroit","Langston",TRUE,33,2,2,0,3,3,1,0,0,0,0,6,-5,0.045,0,0.1,0.045,0,0.4,0.51,0.063,0.063,92.4,97.1,98.8,101.4,-6.4,-4.3,0,16.7,105.69,101.82,84.85,69,0.061,1,0,0,0,1,0,0.4,0.6,0.667,0.667,0,0,0.333,0,0,0,0,0,0,5,7,6,56,0,1,0.083,0.083,0,0.167,0.133,0.118,0,0.143,0.107,0.091,0,0,0,0,0,0.063,0.09,0.56,0.165,0.087,0.283,0.19,3,1,2,"0",0,0,1,0,0,0,0,0,0,0,0,22,1,1,1,1,4,0.25,3,3,1,2.75,4.53,1,5,5,30,0,0
"83",21800004,"DET","Glenn Robinson III",NA,1610612765,203922,2,3,0.667,0,1,0,0,2,2,1,"Detroit","Glenn",TRUE,20.0666666666667,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,25,0.667,0.667,0.083,0.085,97.1,95.6,89.2,93.5,7.9,2.1,0,0,110.61,108.84,90.7,45,0.048,1,0,0,0,1,0,0.667,0.333,1,0.5,0,0.5,0,1,0.5,4,0,2,2,2,2,4,34,0,1,0.143,0.088,0,0.091,0,0,0,0,0,0,0.125,0.333,0.333,0,0,0.1,0.093,0.556,0.228,0.083,0.353,0.139,6,3,3,"2",1,2,0,0,0,0,0,0,4,0,4,19,1,1,1,1,2,0.5,1,3,0.333,1.72,4.51,0,0,0,25,0,0
"84",21800004,"DET","Ish Smith",NA,1610612765,202397,5,11,0.455,1,3,0.333333333333333,0,4,8,0.5,"Detroit","Ish",TRUE,28.7666666666667,0,0,0,0,0,3,0,0,1,4,11,4,0.167,0,0,0,6.7,0.5,0.5,0.164,0.166,93.3,98.4,87.9,91.8,5.5,6.6,3,20,106.8,101.8,84.83,61,0.033,0.25,0.75,1,0,0.4,0.6,0.727,0.273,0.727,0,0.273,0.182,0,0.364,0.727,4,2,2,8,6,7,6,40,0,0,0.217,0.193,0.333,0.167,0,0,0,0,0,0.25,0.1,0,0,0,0.308,0,0.183,0.49,0.188,0.13,0.211,0.265,6,0,6,"0",0,0,0,0,0,0,0,0,0,0,0,52,2,5,0.4,3,6,0.5,3,3,1,2.52,4.48,0,0,0,68,0,0
"85",21800004,"DET","Zaza Pachulia",NA,1610612765,2585,2,6,0.333,0,0,0,1,2,6,0.333333333333333,"Detroit","Zaza",TRUE,14.7166666666667,2,2,2,5,7,4,2,1,2,5,6,9,0.364,0.118,0.357,0.226,15.4,0.333,0.436,0.265,0.253,110.6,116.7,80.7,83.9,29.9,32.8,2,30.8,104.11,99.48,82.9,30,0.132,0.5,0.5,0,0,0.5,0.5,1,0,0.667,0.333,0,0,0.333,0.333,0.333,2,2,0,2,2,2,4,22,0,2,0.154,0.2,0,0,0.333,0.333,0.5,0.5,0.5,0.444,0.667,0.5,1,0,0.714,0.333,0.171,0.458,0.217,0.091,0.2,0.208,4,3,1,"5",5,11,0,1,0,0,0,1,5,4,6,31,0,1,0,2,5,0.4,3,6,0.5,1.12,4.26,4,7,11,38,0,0
"86",21800004,"DET","Zach Lofton",NA,1610612765,1629155,0,1,0,0,1,0,0,0,0,0,"Detroit","Zach",TRUE,3.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50,0,0,0.25,0.269,107.5,100,94.8,100,12.7,0,0,0,101.63,102.4,85.33,8,-0.056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0.167,0,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0.8,0.355,0,0.167,0.2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0.28,4.19,0,0,0,5,0,0
"87",21800005,"MEM","Chandler Parsons","F",1610612763,202718,3,9,0.333,0,5,0,0,3,4,0.75,"Memphis","Chandler",TRUE,22.55,0,0,0,1,1,0,1,1,0,3,6,-19,0,0,0.063,0.02,0,0.333,0.333,0.173,0.177,73.2,76.1,119.2,117.4,-46,-41.3,0,0,99.15,97.92,81.6,46,-0.007,0.667,0.333,0,0,0.667,0.333,0.444,0.556,1,0.667,0,0,0,0,0.333,0,0,0,2,9,9,10,28,1,1,0.273,0.214,0,0.294,0,0,0,0.111,0.083,0,0,0.143,0.5,0.25,0.333,0.083,0.171,0.684,0.265,0.4,0.262,0.079,2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,29,1,2,0.5,2,7,0.286,2,3,0.667,1.64,4.07,1,4,5,38,1,0
"88",21800005,"MEM","JaMychal Green","F",1610612763,203210,4,7,0.571,1,2,0.5,0,3,5,0.6,"Memphis","JaMychal",TRUE,24.9833333333333,0,0,2,5,7,2,2,0,1,2,9,-29,0.286,0.054,0.263,0.125,10,0.643,0.643,0.138,0.146,65.6,65.4,118.4,121.2,-52.8,-55.8,2,20,100.91,99.91,83.26,52,0.158,0.667,0.333,1,0,0.75,0.25,0.714,0.286,0.667,0.222,0.333,0,0,0.222,0.444,2,4,0,4,8,13,14,36,0,1,0.364,0.152,0.333,0.125,0,0,0.667,0.5,0.538,0.25,0.25,0.25,0,0,0.182,0.083,0.265,0.689,0.263,0.444,0.239,0.111,5,4,1,"5",2,4,0,0,0,0,0,3,9,3,12,55,2,3,0.667,2,4,0.5,7,9,0.778,1.91,4.28,8,9,16,63,0,0
"89",21800005,"MEM","Marc Gasol","C",1610612763,201188,2,11,0.182,2,3,0.666666666666667,0.875,0,8,0,"Memphis","Marc",TRUE,30.1833333333333,7,8,1,5,6,3,3,0,0,0,13,-8,0.231,0.025,0.208,0.094,0,0.273,0.448,0.221,0.226,80.3,86.4,99.7,98.3,-19.3,-11.9,0,16.7,97.55,94.62,78.85,59,0.17,0,0,1,0,1,0,0.727,0.273,0,0,0.462,0,0.538,0.231,0,3,0,0,0,8,9,9,32,3,6,0.133,0.208,0.25,0.136,0.538,0.471,0.333,0.385,0.375,0.273,0,0.333,0,0.429,0,0.4,0.255,0.583,0.253,0.316,0.321,0.104,11,8,3,"2",0,0,1,0,0,0,0,0,5,1,5,67,0,4,0,2,7,0.286,5,6,0.833,1.99,3.66,7,9,15,83,0,0
"90",21800005,"MEM","Garrett Temple","G",1610612763,202066,4,13,0.308,4,8,0.5,0,0,5,0,"Memphis","Garrett",TRUE,24.5,0,0,0,0,0,2,0,1,1,4,12,-6,0.2,0,0,0,6.3,0.462,0.462,0.255,0.265,90.3,95.7,104.9,108.5,-14.6,-12.8,2,12.5,96.47,92.08,76.73,47,0.007,0,0,1,0,1,0,0.385,0.615,0,0,1,0,0,0,0,0,0,0,0,6,8,5,26,1,2,0.286,0.289,0.571,0.421,0,0,0,0,0,0.182,0.333,0,1,0.25,0.4,0.167,0.267,0.6,0.226,0.294,0.244,0.15,6,3,3,"0",0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,4,10,0.4,2,3,0.667,1.81,4.12,0,0,0,55,0,0
"91",21800005,"MEM","Mike Conley","G",1610612763,201144,3,11,0.273,2,5,0.4,1,1,6,0.166666666666667,"Memphis","Mike",TRUE,28.9666666666667,3,3,1,1,2,3,1,0,1,1,11,-11,0.214,0.026,0.043,0.033,6.3,0.364,0.446,0.197,0.207,90.3,93,109.1,112.3,-18.9,-19.3,3,18.8,97.21,94.43,78.69,57,0.064,1,0,1,0,1,0,0.545,0.455,0.182,0,0.545,0.273,0.273,0.364,0.182,4,1,3,2,8,11,11,36,0,3,0.176,0.208,0.25,0.217,0.273,0.231,0.25,0.077,0.118,0.231,0.25,0.125,0,0,0.1,0.214,0.208,0.622,0.222,0.316,0.245,0.122,3,2,1,"2",0,0,0,0,0,0,0,0,4,0,4,58,0,3,0,3,8,0.375,1,1,1,2.27,4.38,1,3,4,74,0,2
"92",21800005,"MEM","Kyle Anderson",NA,1610612763,203937,2,6,0.333,0,0,0,0.5,2,6,0.333333333333333,"Memphis","Kyle",TRUE,19.25,1,2,0,2,2,1,0,0,2,2,5,-11,0.143,0,0.133,0.053,20,0.333,0.363,0.188,0.202,82,82.9,118.5,112.5,-36.6,-29.6,0.5,10,99.08,101.02,84.19,41,-0.019,0,1,0,0,0,1,1,0,0.8,0.8,0,0,0.2,0,0,0,0,0,0,7,6,10,24,0,1,0.222,0.194,0,0,0.071,0.118,0,0.25,0.182,0.333,0.333,0,0,0,0.25,0.091,0.147,0.625,0.184,0.385,0.548,0.281,3,1,2,"0",0,0,2,0,0,0,0,0,1,0,1,33,0,3,0,2,3,0.667,0,0,0,1.49,4.27,4,5,8,44,0,0
