"","nameTable","typeMeasure","modeSearch","slugSeason","yearSeason","typeSeason","idPlayer","namePlayer","idPlayer1","typeFilter","gp","pctWins","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","gpRank","pctWinsRank","minutesRank","fgmRank","fgaRank","pctFGRank","fg3mRank","fg3aRank","pctFG3Rank","pctFTRank","fg2m","fg2a","pctFG2","wins","losses","minutes","ftm","fta","oreb","dreb","treb","ast","tov","stl","blk","pf","pfd","pts","plusminus","fptsNBAActual","dd2","winsRank","lossesRank","rankFTM","rankFTA","orebRank","drebRank","trebRank","astRank","tovRank","stlRank","blkRank","blkaRank","pfRank","pfdRank","ptsRank","plusminusRank","fptsRank","dd2Rank","td3Rank","blka","td3","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"2220","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"5",2,0.5,1,2,0.5,0.5,1.5,0.333333333333333,0,5,1,5,4,5,1,2,1,4,5,0.5,0.5,1,1,1,5,0,0,0,0.5,0.5,0,0,0,0,0,0,2.5,1,3.1,0,5,5,5,5,5,6,6,5,5,5,4,5,6,5,4,1,5,5,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2221","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"6",1,0,0,1,0,0,0,0,0,6,6,5,6,6,6,6,6,6,5,0,1,0,0,1,5,0,0,0,1,1,0,0,0,0,2,0,0,-1,1.2,0,6,5,5,5,5,1,2,5,5,5,4,5,1,5,6,4,6,5,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2222","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Tied",59,0.203,0.2,0.5,0.438,0.1,0.3,0.333333333333333,0.75,4,1,6,6,6,3,6,6,3,3,0.1,0.2,0.5,12,47,1.5,0.1,0.1,0,0.1,0.2,0.1,0.1,0.1,0,0,0.1,0.6,-0.3,1.1,1,1,4,6,6,6,6,6,6,6,5,5,6,6,6,6,4,6,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2223","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"1 - 5 Points",68,0.176,1.1,2.9,0.39,0.5,1.3,0.384615384615385,0.839,2,2,1,3,3,5,3,3,6,1,0.6,1.6,0.375,12,56,8.9,0.4,0.5,0.1,1.1,1.2,0.6,0.3,0.3,0.1,0.7,0.3,3.1,-3.5,6.1,1,1,2,2,2,4,1,2,1,2,3,2,3,1,2,2,6,2,1,1,0.1,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2224","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"6 - 10 Points",71,0.169,1.1,2.9,0.386,0.5,1.5,0.333333333333333,0.652,1,3,2,2,2,6,2,2,5,6,0.6,1.4,0.428571428571429,12,59,8.1,0.2,0.3,0.2,0.8,1,0.4,0.4,0.3,0,0.5,0.3,3,-1.7,5.3,1,1,1,3,3,1,3,3,3,1,2,4,2,2,3,3,5,3,1,1,0.1,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2225","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"11 - 15 Points",66,0.167,0.8,1.8,0.433,0.3,0.8,0.375,0.7,3,4,4,4,4,4,4,4,2,5,0.5,1,0.5,11,55,5.2,0.1,0.2,0.1,0.5,0.7,0.4,0.2,0.1,0,0.4,0.2,2,0.2,3.5,1,4,3,5,5,3,4,4,4,4,4,3,1,3,5,4,2,4,1,1,0.1,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2226","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"16 - 20 Points",48,0.125,0.6,1.1,0.519,0.3,0.6,0.5,0.778,5,5,5,5,5,1,5,5,1,2,0.3,0.5,0.6,6,42,3.2,0.1,0.2,0,0.5,0.5,0.3,0.1,0,0,0.2,0.2,1.5,0.7,2.6,1,5,5,4,4,5,5,5,5,5,6,5,5,5,4,5,1,5,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2227","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"more than 20 Points",29,0.103,1.4,3.2,0.446,0.7,1.7,0.411764705882353,0.714,6,6,3,1,1,2,1,1,4,4,0.7,1.5,0.466666666666667,3,26,8.1,0.5,0.7,0.1,1,1.2,0.6,0.2,0.3,0.1,0.4,0.6,4,-0.1,7.5,1,6,6,1,1,2,2,1,2,3,1,1,4,4,1,1,3,1,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2228","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Behind more than 20 Points",26,0,1.5,3.4,0.432,0.7,1.9,0.368421052631579,0.7,8,11,1,1,1,5,1,1,6,7,0.8,1.5,0.533333333333333,0,26,8.5,0.5,0.8,0.2,1.1,1.2,0.6,0.2,0.3,0.1,0.4,0.6,4.2,0.3,7.7,1,11,7,1,1,1,1,1,1,7,1,2,4,5,1,1,3,1,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2229","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Behind 16 - 20 Points",41,0.024,0.6,1.1,0.556,0.2,0.5,0.4,0.778,6,10,10,7,9,2,8,9,2,4,0.4,0.6,0.666666666666667,1,40,3.2,0.2,0.2,0,0.5,0.5,0.3,0.1,0,0,0.1,0.2,1.6,1.6,2.7,1,10,6,5,6,10,9,10,8,9,9,7,6,10,4,7,1,8,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2230","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Behind 11 - 15 Points",54,0.074,0.8,1.8,0.459,0.3,0.7,0.428571428571429,0.833,4,9,5,4,5,3,6,6,3,3,0.5,1.1,0.454545454545455,4,50,4.9,0.1,0.1,0.1,0.5,0.6,0.3,0.1,0.1,0,0.4,0.2,2.1,1.2,3.5,1,8,3,8,8,3,10,9,5,8,7,5,1,7,7,4,2,5,1,1,0.1,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2231","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Behind 6 - 10 Points",62,0.129,0.9,2.3,0.379,0.4,1.2,0.333333333333333,0.667,2,8,2,3,2,8,2,2,8,8,0.5,1.1,0.454545454545455,8,54,6.6,0.2,0.3,0.1,0.6,0.7,0.4,0.3,0.2,0,0.5,0.3,2.4,-1.6,4.3,1,5,1,4,3,4,7,3,2,2,4,6,2,3,3,3,6,3,1,1,0.1,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2232","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Behind 1 - 5 Points",64,0.156,0.7,1.9,0.366,0.3,0.9,0.333333333333333,0.864,1,7,3,6,3,9,5,4,7,2,0.4,1,0.4,10,54,5.6,0.3,0.3,0.1,0.6,0.7,0.4,0.2,0.2,0,0.4,0.2,2,-2.2,3.8,1,3,1,3,2,6,5,5,3,5,5,4,3,6,5,5,8,4,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2233","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Tied",59,0.203,0.2,0.5,0.438,0.1,0.3,0.333333333333333,0.75,3,6,11,11,11,4,11,11,5,6,0.1,0.2,0.5,12,47,1.5,0.1,0.1,0,0.1,0.2,0.1,0.1,0.1,0,0,0.1,0.6,-0.3,1.1,1,1,4,9,9,9,11,11,11,11,8,7,8,11,9,11,4,11,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2234","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Ahead 1 - 5 Points",52,0.212,0.6,1.4,0.431,0.2,0.6,0.333333333333333,0.778,5,5,6,8,6,6,9,7,10,4,0.4,0.8,0.5,11,41,4.8,0.1,0.2,0,0.6,0.7,0.3,0.1,0.2,0,0.4,0.2,1.5,-1.9,3.3,1,2,5,6,7,8,6,8,4,10,6,3,7,4,6,8,7,7,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2235","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Ahead 6 - 10 Points",33,0.303,0.8,1.9,0.403,0.4,0.9,0.444444444444444,0.5,7,4,4,5,4,7,3,3,4,9,0.4,1,0.4,10,23,5.1,0,0.1,0.1,0.6,0.7,0.2,0.2,0.2,0,0.3,0,1.9,-0.6,3.5,1,3,8,10,10,5,4,4,10,4,3,7,5,9,10,6,5,6,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2236","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Ahead 11 - 15 Points",18,0.444,0.4,1.2,0.318,0.2,0.6,0.333333333333333,0.5,9,3,7,9,8,10,10,8,11,9,0.2,0.6,0.333333333333333,8,10,4.2,0.1,0.2,0.1,0.6,0.7,0.3,0.2,0,0,0.6,0.2,1.1,-2.8,2.2,1,5,9,7,5,7,8,6,5,6,10,7,8,2,7,9,9,9,1,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2237","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Ahead 16 - 20 Points",7,0.714,0.3,1,0.286,0.3,0.9,0.333333333333333,0,10,2,9,10,10,11,7,5,8,11,0,0.1,0,5,2,3.7,0,0,0.1,0.7,0.9,0.3,0.3,0,0,0.6,0,0.9,-4.4,2,0,7,10,11,11,2,2,2,9,3,10,7,8,1,11,10,11,10,10,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2238","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628422,"Damyean Dotson",1628422,"Ahead more than 20 Points",3,1,1,1.3,0.75,0.3,0.3,1,1,11,1,8,2,7,1,4,10,1,1,0.7,1,0.7,3,0,4,0.3,0.3,0,0.7,0.7,0.3,0.7,0.3,0.3,0.3,0.3,2.7,-3.7,5.3,0,9,11,2,4,11,3,6,5,1,2,1,8,8,2,2,10,2,10,1,0,NA,"https://stats.nba.com/player/1628422","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png","https://stats.nba.com/media/players/700/1628422.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
"2239","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628424,"Kobi Simmons",1628424,"Second Half",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,"https://stats.nba.com/player/1628424","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://stats.nba.com/media/players/700/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png"
"2240","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628424,"Kobi Simmons",1628424,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,"https://stats.nba.com/player/1628424","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://stats.nba.com/media/players/700/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png"
"2241","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628424,"Kobi Simmons",1628424,"11 - 15 Points",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,"https://stats.nba.com/player/1628424","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://stats.nba.com/media/players/700/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png"
"2242","ByScoreMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628424,"Kobi Simmons",1628424,"16 - 20 Points",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,NA,"https://stats.nba.com/player/1628424","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://stats.nba.com/media/players/700/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png"
"2243","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628424,"Kobi Simmons",1628424,"Behind 16 - 20 Points",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,NA,"https://stats.nba.com/player/1628424","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://stats.nba.com/media/players/700/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png"
"2244","ByActualMarginPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628424,"Kobi Simmons",1628424,"Behind 11 - 15 Points",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,"https://stats.nba.com/player/1628424","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://stats.nba.com/media/players/700/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png"
"2245","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"First Half",51,0.745,1.3,2.7,0.478,0.4,1.3,0.307692307692308,0.75,2,2,2,2,2,1,2,2,2,1,0.9,1.4,0.642857142857143,38,13,9.4,0.2,0.2,0.3,1.5,1.7,0.6,0.4,0.2,0.1,0.7,0.2,3.1,1.1,6.7,NA,2,1,2,2,2,1,2,3,2,2,1,2,2,2,2,1,2,1,1,0.1,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
"2246","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"Second Half",56,0.786,1.4,3.1,0.457,0.6,1.4,0.428571428571429,0.667,1,1,1,1,1,2,1,1,1,2,0.8,1.7,0.470588235294118,44,12,9.7,0.4,0.5,0.3,1.4,1.7,0.9,0.5,0.3,0,0.9,0.4,3.8,-0.9,7.6,NA,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,0.3,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
"2247","ByHalfPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"Overtime",2,0,0.5,1.5,0.333,0,0.5,0,0,3,3,3,3,3,3,3,3,3,3,0.5,1,0.5,0,2,4.9,0,0,0,0.5,0.5,1,0,0,0,0,0,1,-1.5,3.1,NA,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,1,0,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
"2248","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"1",44,0.773,0.9,1.7,0.533,0.3,0.8,0.375,0.714,2,2,1,1,3,1,2,3,2,2,0.6,0.9,0.666666666666667,34,10,5.9,0.1,0.2,0.2,1,1.2,0.5,0.2,0.1,0.1,0.2,0.1,2.2,1,4.6,NA,3,2,3,3,1,2,2,3,4,4,2,3,4,4,2,1,2,1,1,0.1,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
"2249","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"2",42,0.762,0.6,1.5,0.41,0.2,0.8,0.25,0.8,4,4,4,4,5,4,4,2,4,1,0.4,0.7,0.571428571428571,32,10,5.2,0.1,0.1,0.1,0.8,0.8,0.3,0.2,0.1,0.1,0.6,0.1,1.5,0.2,3.3,NA,4,2,4,4,4,3,3,5,3,2,1,4,1,3,4,2,4,1,1,0,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
"2250","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"3",44,0.818,0.8,1.8,0.442,0.4,0.9,0.444444444444444,0.667,2,1,3,3,2,3,1,1,1,3,0.4,0.9,0.444444444444444,36,8,5.6,0.2,0.3,0.1,0.6,0.7,0.4,0.3,0.2,0,0.5,0.2,2.2,-0.7,4.1,NA,2,4,2,2,3,4,4,4,2,1,4,1,3,2,3,4,3,1,1,0.2,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
"2251","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"4",52,0.769,0.9,1.8,0.469,0.3,0.8,0.375,0.667,1,3,2,2,1,2,3,4,3,3,0.6,1,0.6,40,12,5.7,0.2,0.3,0.2,1,1.2,0.6,0.3,0.1,0,0.5,0.2,2.2,-0.4,4.7,NA,1,1,1,1,2,1,1,2,1,3,3,2,2,1,1,3,1,1,1,0.1,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
"2252","ByPeriodPlayerDashboard","Base","PerGame","2018-19",2019,"Regular Season",1628425,"Sterling Brown",1628425,"5",2,0,0.5,1.5,0.333,0,0.5,0,0,5,5,5,5,4,5,5,5,5,5,0.5,1,0.5,0,2,4.9,0,0,0,0.5,0.5,1,0,0,0,0,0,1,-1.5,3.1,NA,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,5,1,1,0,NA,"https://stats.nba.com/player/1628425","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png","https://stats.nba.com/media/players/700/1628425.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
