"player_id","date","player_name","team_id","team_abbreviation","gp","w","l","min.x","drives","drive_fgm","drive_fga","drive_fg_pct","drive_ftm","drive_fta","drive_ft_pct","drive_pts","drive_pts_pct","drive_passes","drive_passes_pct","drive_ast","drive_ast_pct","drive_tov","drive_tov_pct","drive_pf","drive_pf_pct","min.y","min1","dist_feet","dist_miles","dist_miles_off","dist_miles_def","avg_speed","avg_speed_off","avg_speed_def"
101108,"12/14/2019","Chris Paul",1610612760,"OKC",1,0,1,33.8,12,3,3,1,0,0,0,6,0.5,8,0.667,3,0.25,1,0.083,0,0,33.77,33.77,12331,2.34,1.29,1.05,3.75,4.44,3.12
101108,"12/16/2019","Chris Paul",1610612760,"OKC",1,1,0,36.1,10,1,2,0.5,0,0,0,2,0.2,8,0.8,2,0.2,0,0,0,0,36.07,36.07,13144,2.49,1.37,1.12,3.9,4.54,3.3
101108,"12/18/2019","Chris Paul",1610612760,"OKC",1,1,0,30.7,15,3,5,0.6,0,0,0,6,0.4,9,0.6,2,0.133,0,0,0,0,30.65,30.65,10942,2.07,1.15,0.93,3.84,4.04,3.27
101108,"12/20/2019","Chris Paul",1610612760,"OKC",1,1,0,27.6,16,2,3,0.667,0,0,0,4,0.25,11,0.688,3,0.188,2,0.125,0,0,27.62,27.62,10179,1.93,1.08,0.84,3.8,4.37,3.23
101108,"12/22/2019","Chris Paul",1610612760,"OKC",1,1,0,36,10,2,4,0.5,0,0,0,4,0.4,6,0.6,1,0.1,0,0,0,0,35.97,35.97,12339,2.34,1.26,1.07,3.57,4.22,3.27
101108,"12/26/2019","Chris Paul",1610612760,"OKC",1,0,1,33.8,17,5,7,0.714,0,0,0,10,0.588,8,0.471,1,0.059,0,0,0,0,33.75,33.75,11704,2.22,1.21,1,3.64,4.08,3.22
101108,"12/27/2019","Chris Paul",1610612760,"OKC",1,1,0,34.9,23,4,7,0.571,0,0,0,9,0.391,15,0.652,0,0,1,0.043,0,0,34.92,34.92,12012,2.28,1.31,0.97,3.66,3.93,3.36
101108,"12/29/2019","Chris Paul",1610612760,"OKC",1,1,0,33.8,18,5,8,0.625,0,0,0,10,0.556,7,0.389,3,0.167,3,0.167,0,0,33.8,33.8,11681,2.21,1.2,1.01,3.64,4.19,3.14
101108,"12/31/2019","Chris Paul",1610612760,"OKC",1,1,0,35.7,14,3,8,0.375,0,0,0,6,0.429,5,0.357,1,0.071,1,0.071,0,0,35.65,35.65,11708,2.22,1.17,1.05,3.47,4.26,2.84
101108,"12/4/2019","Chris Paul",1610612760,"OKC",1,0,1,33.4,18,1,3,0.333,0,0,0,2,0.111,14,0.778,3,0.167,0,0,0,0,33.42,33.42,11376,2.15,1.23,0.93,3.66,3.99,2.99
