"","team","w","l","w_lpercent","gb","pw","pl","ps_g","pa_g","date"
"2643","Indiana Pacers*",28,14,0.667,"3.0",28,14,108.4,103.1,"2019-1-12"
"2644","Philadelphia 76ers*",27,16,0.628,"4.5",24,19,114.7,112.7,"2019-1-12"
"2645","Boston Celtics*",25,17,0.595,"6.0",29,13,111.9,105.6,"2019-1-12"
"2646","Miami Heat",21,20,0.512,"9.5",22,19,106.7,105.6,"2019-1-12"
"2647","Brooklyn Nets*",21,23,0.477,"11.0",21,23,110.7,111.5,"2019-1-12"
"2648","Charlotte Hornets",19,23,0.452,"12.0",21,21,112.1,112.3,"2019-1-12"
"2649","Detroit Pistons*",18,23,0.439,"12.5",17,24,106.9,109.7,"2019-1-12"
"2650","Orlando Magic*",18,24,0.429,"13.0",15,27,103,107.1,"2019-1-12"
"2651","Washington Wizards",18,25,0.419,"13.5",17,26,113,116.3,"2019-1-12"
"2652","Atlanta Hawks",13,29,0.31,"18.0",11,31,109,117.3,"2019-1-12"
"2653","New York Knicks",10,32,0.238,"21.0",11,31,107.3,116,"2019-1-12"
"2654","Chicago Bulls",10,33,0.233,"21.5",9,34,100.9,111,"2019-1-12"
"2655","Cleveland Cavaliers",8,35,0.186,"23.5",8,35,102.7,113.7,"2019-1-12"
"2656","Denver Nuggets*",28,13,0.683,"—",27,14,110.3,105.3,"2019-1-12"
"2657","Golden State Warriors*",28,14,0.667,"0.5",28,14,117.4,111.7,"2019-1-12"
"2658","Oklahoma City Thunder*",26,16,0.619,"2.5",28,14,112.8,107.4,"2019-1-12"
"2659","Portland Trail Blazers*",26,17,0.605,"3.0",24,19,111.9,109.7,"2019-1-12"
"2660","Houston Rockets*",24,17,0.585,"4.0",23,18,111.4,109.4,"2019-1-12"
"2661","Los Angeles Clippers*",24,18,0.571,"4.5",22,20,115.3,114.2,"2019-1-12"
"2662","San Antonio Spurs*",25,19,0.568,"4.5",26,18,112.3,109.5,"2019-1-12"
"2663","Los Angeles Lakers",23,20,0.535,"6.0",23,20,111.8,110.9,"2019-1-12"
"2664","Utah Jazz*",23,21,0.523,"6.5",26,18,108,105.2,"2019-1-12"
"2665","Sacramento Kings",22,21,0.512,"7.0",20,23,114.7,115.6,"2019-1-12"
"2666","Minnesota Timberwolves",21,22,0.488,"8.0",22,21,111.6,111,"2019-1-12"
"2667","Dallas Mavericks",20,22,0.476,"8.5",22,20,109.9,109.4,"2019-1-12"
"2668","New Orleans Pelicans",20,23,0.465,"9.0",24,19,116.9,114.7,"2019-1-12"
"2669","Memphis Grizzlies",19,23,0.452,"9.5",19,23,101,102.7,"2019-1-12"
"2670","Phoenix Suns",11,33,0.25,"18.5",12,32,106.1,114.3,"2019-1-12"
"2671","Toronto Raptors*",33,12,0.733,"—",30,15,114,108.5,"2019-1-13"
"2672","Milwaukee Bucks*",30,12,0.714,"1.5",32,10,117.6,108.3,"2019-1-13"
"2673","Indiana Pacers*",28,14,0.667,"3.5",28,14,108.4,103.1,"2019-1-13"
"2674","Philadelphia 76ers*",28,16,0.636,"4.5",25,19,114.6,112.5,"2019-1-13"
"2675","Boston Celtics*",25,17,0.595,"6.5",29,13,111.9,105.6,"2019-1-13"
"2676","Miami Heat",21,20,0.512,"10.0",22,19,106.7,105.6,"2019-1-13"
"2677","Brooklyn Nets*",21,23,0.477,"11.5",21,23,110.7,111.5,"2019-1-13"
"2678","Charlotte Hornets",19,23,0.452,"12.5",21,21,112.1,112.3,"2019-1-13"
"2679","Orlando Magic*",19,24,0.442,"13.0",16,27,103.3,107.2,"2019-1-13"
"2680","Detroit Pistons*",18,23,0.439,"13.0",17,24,106.9,109.7,"2019-1-13"
"2681","Washington Wizards",18,26,0.409,"14.5",18,26,113.5,116.8,"2019-1-13"
"2682","Atlanta Hawks",13,30,0.302,"19.0",11,32,109.2,117.7,"2019-1-13"
"2683","Chicago Bulls",10,33,0.233,"22.0",9,34,100.9,111,"2019-1-13"
"2684","New York Knicks",10,33,0.233,"22.0",11,32,107.3,115.8,"2019-1-13"
"2685","Cleveland Cavaliers",9,35,0.205,"23.5",9,35,102.7,113.3,"2019-1-13"
"2686","Denver Nuggets*",29,13,0.69,"—",27,15,110.4,105.5,"2019-1-13"
"2687","Golden State Warriors*",29,14,0.674,"0.5",29,14,117.4,111.7,"2019-1-13"
"2688","Oklahoma City Thunder*",26,16,0.619,"3.0",28,14,112.8,107.4,"2019-1-13"
"2689","Portland Trail Blazers*",26,18,0.591,"4.0",25,19,111.9,109.9,"2019-1-13"
"2690","Houston Rockets*",24,18,0.571,"5.0",23,19,111.3,109.5,"2019-1-13"
"2691","Los Angeles Clippers*",24,18,0.571,"5.0",22,20,115.3,114.2,"2019-1-13"
"2692","San Antonio Spurs*",25,19,0.568,"5.0",26,18,112.3,109.5,"2019-1-13"
"2693","Utah Jazz*",23,21,0.523,"7.0",26,18,108,105.2,"2019-1-13"
"2694","Los Angeles Lakers",23,21,0.523,"7.0",23,21,111.4,110.6,"2019-1-13"
"2695","Sacramento Kings",22,21,0.512,"7.5",20,23,114.7,115.6,"2019-1-13"
"2696","Minnesota Timberwolves",21,22,0.488,"8.5",22,21,111.6,111,"2019-1-13"
"2697","Dallas Mavericks",20,23,0.465,"9.5",22,21,110,109.7,"2019-1-13"
"2698","New Orleans Pelicans",20,23,0.465,"9.5",24,19,116.9,114.7,"2019-1-13"
"2699","Memphis Grizzlies",19,23,0.452,"10.0",19,23,101,102.7,"2019-1-13"
"2700","Phoenix Suns",11,33,0.25,"19.0",12,32,106.1,114.3,"2019-1-13"
"2701","Toronto Raptors*",33,12,0.733,"—",30,15,114,108.5,"2019-1-14"
"2702","Milwaukee Bucks*",30,12,0.714,"1.5",32,10,117.6,108.3,"2019-1-14"
"2703","Indiana Pacers*",28,14,0.667,"3.5",28,14,108.4,103.1,"2019-1-14"
"2704","Philadelphia 76ers*",28,16,0.636,"4.5",25,19,114.6,112.5,"2019-1-14"
"2705","Boston Celtics*",25,18,0.581,"7.0",29,14,111.7,105.7,"2019-1-14"
"2706","Miami Heat",21,20,0.512,"10.0",22,19,106.7,105.6,"2019-1-14"
"2707","Brooklyn Nets*",22,23,0.489,"11.0",22,23,110.7,111.3,"2019-1-14"
"2708","Charlotte Hornets",20,23,0.465,"12.0",22,21,112,111.8,"2019-1-14"
"2709","Orlando Magic*",19,24,0.442,"13.0",16,27,103.3,107.2,"2019-1-14"
"2710","Detroit Pistons*",18,24,0.429,"13.5",17,25,106.6,109.5,"2019-1-14"
"2711","Washington Wizards",18,26,0.409,"14.5",18,26,113.5,116.8,"2019-1-14"
"2712","Atlanta Hawks",13,30,0.302,"19.0",11,32,109.2,117.7,"2019-1-14"
"2713","Chicago Bulls",10,33,0.233,"22.0",9,34,100.9,111,"2019-1-14"
"2714","New York Knicks",10,33,0.233,"22.0",11,32,107.3,115.8,"2019-1-14"
"2715","Cleveland Cavaliers",9,35,0.205,"23.5",9,35,102.7,113.3,"2019-1-14"
"2716","Denver Nuggets*",29,13,0.69,"—",27,15,110.4,105.5,"2019-1-14"
"2717","Golden State Warriors*",29,14,0.674,"0.5",29,14,117.4,111.7,"2019-1-14"
"2718","Oklahoma City Thunder*",26,16,0.619,"3.0",28,14,112.8,107.4,"2019-1-14"
"2719","Houston Rockets*",25,18,0.581,"4.5",24,19,111.3,109.2,"2019-1-14"
"2720","Portland Trail Blazers*",26,19,0.578,"4.5",25,20,111.8,110,"2019-1-14"
"2721","Los Angeles Clippers*",24,19,0.558,"5.5",23,20,115.3,114.3,"2019-1-14"
"2722","San Antonio Spurs*",25,20,0.556,"5.5",26,19,111.8,109.4,"2019-1-14"
"2723","Utah Jazz*",24,21,0.533,"6.5",27,18,107.8,105,"2019-1-14"
"2724","Sacramento Kings",23,21,0.523,"7.0",21,23,114.7,115.4,"2019-1-14"
"2725","Los Angeles Lakers",23,21,0.523,"7.0",23,21,111.4,110.6,"2019-1-14"
"2726","Minnesota Timberwolves",21,22,0.488,"8.5",22,21,111.6,111,"2019-1-14"
"2727","New Orleans Pelicans",21,23,0.477,"9.0",25,19,117,114.8,"2019-1-14"
"2728","Dallas Mavericks",20,23,0.465,"9.5",22,21,110,109.7,"2019-1-14"
"2729","Memphis Grizzlies",19,24,0.442,"10.5",19,24,100.9,102.9,"2019-1-14"
"2730","Phoenix Suns",11,33,0.25,"19.0",12,32,106.1,114.3,"2019-1-14"
"2731","Toronto Raptors*",33,12,0.733,"—",30,15,114,108.5,"2019-1-15"
"2732","Milwaukee Bucks*",31,12,0.721,"1.0",33,10,117.8,107.8,"2019-1-15"
"2733","Indiana Pacers*",29,14,0.674,"3.0",30,13,109,103,"2019-1-15"
"2734","Philadelphia 76ers*",29,16,0.644,"4.0",27,18,115.4,112.4,"2019-1-15"
"2735","Boston Celtics*",25,18,0.581,"7.0",29,14,111.7,105.7,"2019-1-15"
"2736","Miami Heat",21,21,0.5,"10.5",21,21,106.2,106.1,"2019-1-15"
"2737","Brooklyn Nets*",22,23,0.489,"11.0",22,23,110.7,111.3,"2019-1-15"
"2738","Charlotte Hornets",20,23,0.465,"12.0",22,21,112,111.8,"2019-1-15"
"2739","Orlando Magic*",19,24,0.442,"13.0",16,27,103.3,107.2,"2019-1-15"
"2740","Detroit Pistons*",18,24,0.429,"13.5",17,25,106.6,109.5,"2019-1-15"
"2741","Washington Wizards",18,26,0.409,"14.5",18,26,113.5,116.8,"2019-1-15"
"2742","Atlanta Hawks",14,30,0.318,"18.5",12,32,109.9,117.8,"2019-1-15"
"2743","New York Knicks",10,33,0.233,"22.0",11,32,107.3,115.8,"2019-1-15"
"2744","Chicago Bulls",10,34,0.227,"22.5",9,35,100.9,110.9,"2019-1-15"
"2745","Cleveland Cavaliers",9,35,0.205,"23.5",9,35,102.7,113.3,"2019-1-15"
"2746","Golden State Warriors*",30,14,0.682,"—",30,14,118,111.7,"2019-1-15"
"2747","Denver Nuggets*",29,14,0.674,"0.5",27,16,110.4,106.3,"2019-1-15"
"2748","Oklahoma City Thunder*",26,17,0.605,"3.5",28,15,113.1,108.2,"2019-1-15"
"2749","Houston Rockets*",25,18,0.581,"4.5",24,19,111.3,109.2,"2019-1-15"
"2750","Portland Trail Blazers*",26,19,0.578,"4.5",25,20,111.8,110,"2019-1-15"
"2751","Los Angeles Clippers*",24,19,0.558,"5.5",23,20,115.3,114.3,"2019-1-15"
"2752","San Antonio Spurs*",25,20,0.556,"5.5",26,19,111.8,109.4,"2019-1-15"
"2753","Utah Jazz*",24,21,0.533,"6.5",27,18,107.8,105,"2019-1-15"
"2754","Los Angeles Lakers",24,21,0.533,"6.5",24,21,111.3,110.4,"2019-1-15"
"2755","Sacramento Kings",23,21,0.523,"7.0",21,23,114.7,115.4,"2019-1-15"
"2756","Minnesota Timberwolves",21,23,0.477,"9.0",21,23,111.5,111.9,"2019-1-15"
"2757","New Orleans Pelicans",21,23,0.477,"9.0",25,19,117,114.8,"2019-1-15"
"2758","Dallas Mavericks",20,23,0.465,"9.5",22,21,110,109.7,"2019-1-15"
"2759","Memphis Grizzlies",19,24,0.442,"10.5",19,24,100.9,102.9,"2019-1-15"
"2760","Phoenix Suns",11,34,0.244,"19.5",11,34,105.9,114.6,"2019-1-15"
"2761","Milwaukee Bucks*",32,12,0.727,"—",34,10,117.6,107.6,"2019-1-16"
"2762","Toronto Raptors*",33,13,0.717,"—",30,16,113.8,108.7,"2019-1-16"
"2763","Indiana Pacers*",29,14,0.674,"2.5",30,13,109,103,"2019-1-16"
"2764","Philadelphia 76ers*",29,16,0.644,"3.5",27,18,115.4,112.4,"2019-1-16"
"2765","Boston Celtics*",26,18,0.591,"6.0",30,14,111.8,105.7,"2019-1-16"
"2766","Brooklyn Nets*",23,23,0.5,"10.0",22,24,111.4,112,"2019-1-16"
"2767","Miami Heat",21,21,0.5,"10.0",21,21,106.2,106.1,"2019-1-16"
"2768","Charlotte Hornets",20,23,0.465,"11.5",22,21,112,111.8,"2019-1-16"
"2769","Detroit Pistons*",19,24,0.442,"12.5",18,25,106.9,109.6,"2019-1-16"
"2770","Orlando Magic*",19,25,0.432,"13.0",16,28,103.6,107.5,"2019-1-16"
"2771","Washington Wizards",18,26,0.409,"14.0",18,26,113.5,116.8,"2019-1-16"
"2772","Atlanta Hawks",14,30,0.318,"18.0",12,32,109.9,117.8,"2019-1-16"
"2773","New York Knicks",10,33,0.233,"21.5",11,32,107.3,115.8,"2019-1-16"
"2774","Chicago Bulls",10,34,0.227,"22.0",9,35,100.9,110.9,"2019-1-16"
"2775","Cleveland Cavaliers",9,36,0.2,"23.5",9,36,102.9,113.6,"2019-1-16"
"2776","Golden State Warriors*",31,14,0.689,"—",31,14,118.6,112.3,"2019-1-16"
"2777","Denver Nuggets*",29,14,0.674,"1.0",27,16,110.4,106.3,"2019-1-16"
"2778","Oklahoma City Thunder*",26,17,0.605,"4.0",28,15,113.1,108.2,"2019-1-16"
"2779","Portland Trail Blazers*",27,19,0.587,"4.5",26,20,112.2,110,"2019-1-16"
"2780","Houston Rockets*",25,19,0.568,"5.5",25,19,112,110,"2019-1-16"
"2781","San Antonio Spurs*",26,20,0.565,"5.5",27,19,111.7,109.3,"2019-1-16"
"2782","Los Angeles Clippers*",24,20,0.545,"6.5",23,21,115.2,114.7,"2019-1-16"
"2783","Utah Jazz*",25,21,0.543,"6.5",28,18,108.3,105.1,"2019-1-16"
"2784","Los Angeles Lakers",24,21,0.533,"7.0",24,21,111.3,110.4,"2019-1-16"
"2785","Sacramento Kings",23,21,0.523,"7.5",21,23,114.7,115.4,"2019-1-16"
"2786","Minnesota Timberwolves",21,23,0.477,"9.5",21,23,111.5,111.9,"2019-1-16"
"2787","New Orleans Pelicans",21,24,0.467,"10.0",25,20,117.5,115.5,"2019-1-16"
"2788","Dallas Mavericks",20,24,0.455,"10.5",22,22,109.8,109.5,"2019-1-16"
"2789","Memphis Grizzlies",19,25,0.432,"11.5",19,25,100.9,103.1,"2019-1-16"
"2790","Phoenix Suns",11,34,0.244,"20.0",11,34,105.9,114.6,"2019-1-16"
"2791","Milwaukee Bucks*",32,12,0.727,"—",34,10,117.6,107.6,"2019-1-17"
"2792","Toronto Raptors*",34,13,0.723,"-0.5",31,16,113.8,108.7,"2019-1-17"
"2793","Indiana Pacers*",29,15,0.659,"3.0",29,15,108.7,103.4,"2019-1-17"
"2794","Philadelphia 76ers*",30,16,0.652,"3.0",28,18,115.5,112.1,"2019-1-17"
"2795","Boston Celtics*",26,18,0.591,"6.0",30,14,111.8,105.7,"2019-1-17"
"2796","Brooklyn Nets*",23,23,0.5,"10.0",22,24,111.4,112,"2019-1-17"
"2797","Miami Heat",21,21,0.5,"10.0",21,21,106.2,106.1,"2019-1-17"
"2798","Charlotte Hornets",21,23,0.477,"11.0",23,21,112.1,111.4,"2019-1-17"
"2799","Detroit Pistons*",19,24,0.442,"12.5",18,25,106.9,109.6,"2019-1-17"
"2800","Orlando Magic*",19,25,0.432,"13.0",16,28,103.6,107.5,"2019-1-17"
"2801","Washington Wizards",19,26,0.422,"13.5",18,27,113.2,116.5,"2019-1-17"
"2802","Atlanta Hawks",14,30,0.318,"18.0",12,32,109.9,117.8,"2019-1-17"
"2803","New York Knicks",10,34,0.227,"22.0",11,33,107.1,115.4,"2019-1-17"
"2804","Chicago Bulls",10,35,0.222,"22.5",9,36,101,111.4,"2019-1-17"
"2805","Cleveland Cavaliers",9,36,0.2,"23.5",9,36,102.9,113.6,"2019-1-17"
"2806","Golden State Warriors*",31,14,0.689,"—",31,14,118.6,112.3,"2019-1-17"
"2807","Denver Nuggets*",30,14,0.682,"0.5",28,16,111,106.3,"2019-1-17"
"2808","Oklahoma City Thunder*",26,18,0.591,"4.5",28,16,113.4,108.9,"2019-1-17"
"2809","Portland Trail Blazers*",27,19,0.587,"4.5",26,20,112.2,110,"2019-1-17"
"2810","Houston Rockets*",25,19,0.568,"5.5",25,19,112,110,"2019-1-17"
"2811","San Antonio Spurs*",26,20,0.565,"5.5",27,19,111.7,109.3,"2019-1-17"
"2812","Los Angeles Clippers*",24,20,0.545,"6.5",23,21,115.2,114.7,"2019-1-17"
"2813","Utah Jazz*",25,21,0.543,"6.5",28,18,108.3,105.1,"2019-1-17"
"2814","Los Angeles Lakers",25,21,0.543,"6.5",25,21,111.9,110.8,"2019-1-17"
"2815","Sacramento Kings",23,22,0.511,"8.0",21,24,114.2,115.4,"2019-1-17"
"2816","Minnesota Timberwolves",21,23,0.477,"9.5",21,23,111.5,111.9,"2019-1-17"
"2817","New Orleans Pelicans",21,24,0.467,"10.0",25,20,117.5,115.5,"2019-1-17"
"2818","Dallas Mavericks",20,24,0.455,"10.5",22,22,109.8,109.5,"2019-1-17"
"2819","Memphis Grizzlies",19,25,0.432,"11.5",19,25,100.9,103.1,"2019-1-17"
"2820","Phoenix Suns",11,35,0.239,"20.5",12,34,106,114.5,"2019-1-17"
"2821","Milwaukee Bucks*",32,12,0.727,"—",34,10,117.6,107.6,"2019-1-18"
"2822","Toronto Raptors*",34,13,0.723,"-0.5",31,16,113.8,108.7,"2019-1-18"
"2823","Indiana Pacers*",29,15,0.659,"3.0",29,15,108.7,103.4,"2019-1-18"
"2824","Philadelphia 76ers*",30,16,0.652,"3.0",28,18,115.5,112.1,"2019-1-18"
"2825","Boston Celtics*",27,18,0.6,"5.5",31,14,112,105.9,"2019-1-18"
"2826","Brooklyn Nets*",24,23,0.511,"9.5",23,24,111.6,112,"2019-1-18"
"2827","Miami Heat",21,22,0.488,"10.5",21,22,105.9,105.9,"2019-1-18"
"2828","Charlotte Hornets",21,23,0.477,"11.0",23,21,112.1,111.4,"2019-1-18"
"2829","Detroit Pistons*",20,24,0.455,"12.0",18,26,106.7,109.2,"2019-1-18"
"2830","Orlando Magic*",19,26,0.422,"13.5",17,28,103.8,107.7,"2019-1-18"
"2831","Washington Wizards",19,26,0.422,"13.5",18,27,113.2,116.5,"2019-1-18"
"2832","Atlanta Hawks",14,30,0.318,"18.0",12,32,109.9,117.8,"2019-1-18"
"2833","New York Knicks",10,34,0.227,"22.0",11,33,107.1,115.4,"2019-1-18"
"2834","Chicago Bulls",10,35,0.222,"22.5",9,36,101,111.4,"2019-1-18"
"2835","Cleveland Cavaliers",9,37,0.196,"24.0",9,37,102.8,113.7,"2019-1-18"
"2836","Golden State Warriors*",32,14,0.696,"—",32,14,118.5,111.9,"2019-1-18"
"2837","Denver Nuggets*",30,14,0.682,"1.0",28,16,111,106.3,"2019-1-18"
"2838","Portland Trail Blazers*",28,19,0.596,"4.5",27,20,112.5,110.1,"2019-1-18"
"2839","Oklahoma City Thunder*",26,18,0.591,"5.0",28,16,113.4,108.9,"2019-1-18"
"2840","San Antonio Spurs*",27,20,0.574,"5.5",27,20,111.8,109.3,"2019-1-18"
"2841","Houston Rockets*",25,19,0.568,"6.0",25,19,112,110,"2019-1-18"
"2842","Utah Jazz*",26,21,0.553,"6.5",29,18,108.4,104.9,"2019-1-18"
"2843","Los Angeles Lakers",25,21,0.543,"7.0",25,21,111.9,110.8,"2019-1-18"
"2844","Los Angeles Clippers*",24,21,0.533,"7.5",23,22,114.7,114.6,"2019-1-18"
"2845","Sacramento Kings",23,22,0.511,"8.5",21,24,114.2,115.4,"2019-1-18"
"2846","Minnesota Timberwolves",21,24,0.467,"10.5",22,23,111.5,112,"2019-1-18"
"2847","New Orleans Pelicans",21,25,0.457,"11.0",25,21,117.4,115.8,"2019-1-18"
"2848","Dallas Mavericks",20,24,0.455,"11.0",22,22,109.8,109.5,"2019-1-18"
"2849","Memphis Grizzlies",19,26,0.422,"12.5",19,26,101.2,103.5,"2019-1-18"
"2850","Phoenix Suns",11,35,0.239,"21.0",12,34,106,114.5,"2019-1-18"
"2851","Milwaukee Bucks*",33,12,0.733,"—",35,10,117.6,107.6,"2019-1-19"
"2852","Toronto Raptors*",35,13,0.729,"-0.5",32,16,113.9,108.3,"2019-1-19"
"2853","Indiana Pacers*",30,15,0.667,"3.0",30,15,108.7,103.3,"2019-1-19"
"2854","Philadelphia 76ers*",30,17,0.638,"4.0",28,19,115.4,112.2,"2019-1-19"
"2855","Boston Celtics*",28,18,0.609,"5.5",32,14,112.1,105.9,"2019-1-19"
"2856","Brooklyn Nets*",24,23,0.511,"10.0",23,24,111.6,112,"2019-1-19"
"2857","Miami Heat",22,22,0.5,"10.5",22,22,106.1,105.8,"2019-1-19"
"2858","Charlotte Hornets",22,23,0.489,"11.0",24,21,112.6,111.5,"2019-1-19"
"2859","Detroit Pistons*",20,25,0.444,"13.0",19,26,106.6,109.1,"2019-1-19"
"2860","Washington Wizards",19,26,0.422,"14.0",18,27,113.2,116.5,"2019-1-19"
"2861","Orlando Magic*",19,27,0.413,"14.5",17,29,103.9,107.9,"2019-1-19"
"2862","Atlanta Hawks",14,31,0.311,"19.0",12,33,109.8,117.7,"2019-1-19"
"2863","New York Knicks",10,34,0.227,"22.5",11,33,107.1,115.4,"2019-1-19"
"2864","Chicago Bulls",10,36,0.217,"23.5",9,37,101,111.6,"2019-1-19"
"2865","Cleveland Cavaliers",9,38,0.191,"25.0",9,38,102.8,113.9,"2019-1-19"
"2866","Golden State Warriors*",32,14,0.696,"—",32,14,118.5,111.9,"2019-1-19"
"2867","Denver Nuggets*",31,14,0.689,"0.5",30,15,111.3,106.2,"2019-1-19"
"2868","Oklahoma City Thunder*",27,18,0.6,"4.5",29,16,113.5,109,"2019-1-19"
"2869","Portland Trail Blazers*",28,19,0.596,"4.5",27,20,112.5,110.1,"2019-1-19"
"2870","Houston Rockets*",26,19,0.578,"5.5",25,20,112.6,110.5,"2019-1-19"
"2871","San Antonio Spurs*",27,20,0.574,"5.5",27,20,111.8,109.3,"2019-1-19"
"2872","Utah Jazz*",26,21,0.553,"6.5",29,18,108.4,104.9,"2019-1-19"
"2873","Los Angeles Clippers*",24,21,0.533,"7.5",23,22,114.7,114.6,"2019-1-19"
"2874","Los Angeles Lakers",25,22,0.532,"7.5",25,22,112.4,111.4,"2019-1-19"
"2875","Sacramento Kings",24,22,0.522,"8.0",21,25,114,115.1,"2019-1-19"
"2876","Minnesota Timberwolves",21,24,0.467,"10.5",22,23,111.5,112,"2019-1-19"
"2877","New Orleans Pelicans",21,25,0.457,"11.0",25,21,117.4,115.8,"2019-1-19"
"2878","Dallas Mavericks",20,25,0.444,"11.5",22,23,109.6,109.6,"2019-1-19"
"2879","Memphis Grizzlies",19,27,0.413,"13.0",19,27,101,103.8,"2019-1-19"
"2880","Phoenix Suns",11,36,0.234,"21.5",12,35,106.2,115,"2019-1-19"
"2881","Milwaukee Bucks*",33,12,0.733,"—",35,10,117.6,107.6,"2019-1-20"
"2882","Toronto Raptors*",35,13,0.729,"-0.5",32,16,113.9,108.3,"2019-1-20"
"2883","Indiana Pacers*",31,15,0.674,"2.5",31,15,109,103.1,"2019-1-20"
"2884","Philadelphia 76ers*",30,17,0.638,"4.0",28,19,115.4,112.2,"2019-1-20"
"2885","Boston Celtics*",28,18,0.609,"5.5",32,14,112.1,105.9,"2019-1-20"
"2886","Brooklyn Nets*",24,23,0.511,"10.0",23,24,111.6,112,"2019-1-20"
"2887","Miami Heat",22,22,0.5,"10.5",22,22,106.1,105.8,"2019-1-20"
"2888","Charlotte Hornets",22,24,0.478,"11.5",24,22,112.2,111.7,"2019-1-20"
"2889","Detroit Pistons*",20,25,0.444,"13.0",19,26,106.6,109.1,"2019-1-20"
"2890","Washington Wizards",19,26,0.422,"14.0",18,27,113.2,116.5,"2019-1-20"
"2891","Orlando Magic*",19,27,0.413,"14.5",17,29,103.9,107.9,"2019-1-20"
"2892","Atlanta Hawks",14,31,0.311,"19.0",12,33,109.8,117.7,"2019-1-20"
"2893","New York Knicks",10,34,0.227,"22.5",11,33,107.1,115.4,"2019-1-20"
"2894","Chicago Bulls",10,36,0.217,"23.5",9,37,101,111.6,"2019-1-20"
"2895","Cleveland Cavaliers",9,38,0.191,"25.0",9,38,102.8,113.9,"2019-1-20"
"2896","Golden State Warriors*",32,14,0.696,"—",32,14,118.5,111.9,"2019-1-20"
"2897","Denver Nuggets*",31,14,0.689,"0.5",30,15,111.3,106.2,"2019-1-20"
"2898","Oklahoma City Thunder*",27,18,0.6,"4.5",29,16,113.5,109,"2019-1-20"
"2899","Portland Trail Blazers*",28,19,0.596,"4.5",27,20,112.5,110.1,"2019-1-20"
"2900","Houston Rockets*",26,19,0.578,"5.5",25,20,112.6,110.5,"2019-1-20"
"2901","San Antonio Spurs*",27,21,0.563,"6.0",27,21,111.4,109.2,"2019-1-20"
"2902","Utah Jazz*",26,21,0.553,"6.5",29,18,108.4,104.9,"2019-1-20"
"2903","Los Angeles Clippers*",25,21,0.543,"7.0",23,23,114.5,114.2,"2019-1-20"
"2904","Los Angeles Lakers",25,22,0.532,"7.5",25,22,112.4,111.4,"2019-1-20"
"2905","Sacramento Kings",24,22,0.522,"8.0",21,25,114,115.1,"2019-1-20"
"2906","Minnesota Timberwolves",22,24,0.478,"10.0",22,24,111.6,112,"2019-1-20"
"2907","New Orleans Pelicans",21,25,0.457,"11.0",25,21,117.4,115.8,"2019-1-20"
"2908","Dallas Mavericks",20,25,0.444,"11.5",22,23,109.6,109.6,"2019-1-20"
"2909","Memphis Grizzlies",19,27,0.413,"13.0",19,27,101,103.8,"2019-1-20"
"2910","Phoenix Suns",11,37,0.229,"22.0",12,36,106.3,115,"2019-1-20"
"2911","Milwaukee Bucks*",34,12,0.739,"—",36,10,117.6,107.6,"2019-1-21"
"2912","Toronto Raptors*",35,13,0.729,"—",32,16,113.9,108.3,"2019-1-21"
"2913","Indiana Pacers*",31,15,0.674,"3.0",31,15,109,103.1,"2019-1-21"
"2914","Philadelphia 76ers*",31,17,0.646,"4.0",30,18,115.6,111.8,"2019-1-21"
"2915","Boston Celtics*",29,18,0.617,"5.5",32,15,112,105.8,"2019-1-21"
"2916","Brooklyn Nets*",25,23,0.521,"10.0",24,24,111.8,111.7,"2019-1-21"
"2917","Miami Heat",22,23,0.489,"11.5",23,22,106,105.8,"2019-1-21"
"2918","Charlotte Hornets",22,24,0.478,"12.0",24,22,112.2,111.7,"2019-1-21"
"2919","Detroit Pistons*",20,26,0.435,"14.0",19,27,106.2,108.9,"2019-1-21"
"2920","Washington Wizards",20,26,0.435,"14.0",19,27,113,115.8,"2019-1-21"
"2921","Orlando Magic*",20,27,0.426,"14.5",18,29,104.3,107.8,"2019-1-21"
"2922","Atlanta Hawks",14,32,0.304,"20.0",12,34,109.7,117.8,"2019-1-21"
"2923","Chicago Bulls",11,36,0.234,"23.5",10,37,101.1,111.1,"2019-1-21"
"2924","New York Knicks",10,35,0.222,"23.5",11,34,107.2,115.7,"2019-1-21"
"2925","Cleveland Cavaliers",9,39,0.188,"26.0",9,39,102.5,113.7,"2019-1-21"
"2926","Golden State Warriors*",33,14,0.702,"—",33,14,118.7,111.9,"2019-1-21"
"2927","Denver Nuggets*",31,14,0.689,"1.0",30,15,111.3,106.2,"2019-1-21"
"2928","Oklahoma City Thunder*",28,18,0.609,"4.5",30,16,113.8,109,"2019-1-21"
"2929","Portland Trail Blazers*",29,19,0.604,"4.5",28,20,112.4,109.9,"2019-1-21"
"2930","Houston Rockets*",26,20,0.565,"6.5",25,21,112.2,110.8,"2019-1-21"
"2931","San Antonio Spurs*",27,21,0.563,"6.5",27,21,111.4,109.2,"2019-1-21"
"2932","Los Angeles Clippers*",25,21,0.543,"7.5",23,23,114.5,114.2,"2019-1-21"
"2933","Utah Jazz*",26,22,0.542,"7.5",29,19,108.3,105,"2019-1-21"
"2934","Los Angeles Lakers",25,23,0.521,"8.5",25,23,112.3,111.8,"2019-1-21"
"2935","Sacramento Kings",24,23,0.511,"9.0",21,26,113.6,115.2,"2019-1-21"
